Rank,Team,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,Opponent,opponent_rank,Date,Time,Home/Away,team_goals,opponent_goals,Outcome,Target_Winner,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_Errors_leading_to_goal_team,stat_Errors_leading_to_goal_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent,Team_encoded,Opponent_encoded,Home_encoded,Outcome_encoded,Target_encoded,win_rate_global,win_rate_lastN,home_win_rate,away_win_rate,h2h_win_rate,win_streak,form_score,goal_diff,goal_diff_win_rate,weighted_outcome
18.0,Montpellier,4,4,26,23,79,-56,16,Reims,16.0,27.04.2025,16:15,home,0,0,D,draw,0.57,0.6,0.54,0.46,12,8,2,3,1.0,1.0,5,5,0.88,0.86,3.0,3.0,3,3,7,2,6.0,5.0,6.0,3.0,1.0,0.0,18.0,16.0,1,2,13,17,0.75,0.66,0.21,0.25,13,26,17,13,0.62,0.58,18.0,18.0,11.0,8.0,3,2,0.0,0.0,0.0,0.0,0.08,0.16,0.0,0.0,0.45,0.46,0.53,0.79,58.0,42.0,0.0,1.0,0.0,0.0,0.16,0.08,0.16,0.08,10,14,1,0,0,0.13793103448275862,0.2,0.21428571428571427,0.06666666666666667,0.0,0,0.2,0,0.2,0.2
18.0,Montpellier,4,4,26,23,79,-56,16,Toulouse,10.0,27.10.2024,16:00,home,0,3,L,opponent,0.22,1.43,0.52,0.48,9,15,2,6,0.0,0.0,1,3,0.85,0.87,1.0,2.0,5,5,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,20,8,0.0,0.0,0.0,0.0,13,15,8,20,0.0,0.0,0.0,0.0,9.0,10.0,3,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,18,1,2,2,0.13333333333333333,0.2,0.2,0.06666666666666667,1.0,0,0.1,-3,0.2,0.17
18.0,Montpellier,4,4,26,23,79,-56,16,Monaco,3.0,28.09.2024,20:00,away,1,2,L,opponent,0.79,2.86,0.35,0.65,9,21,4,7,0.0,0.0,2,6,0.0,0.0,3.0,4.0,3,10,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,22,20,0.0,0.0,0.0,0.0,14,28,17,17,0.0,0.0,0.0,0.0,0.0,0.0,5,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,9,0,2,2,0.12903225806451613,0.2,0.2,0.0625,1.0,0,0.0,-1,0.2,0.14
18.0,Montpellier,4,4,26,23,79,-56,16,Auxerre,11.0,30.03.2025,16:15,away,0,1,L,opponent,0.46,2.0,0.47,0.53,12,21,1,6,0.0,2.0,6,10,0.8,0.85,1.0,3.0,6,10,5,5,4.0,16.0,8.0,5.0,1.0,0.0,14.0,40.0,3,0,14,14,0.65,0.75,0.27,0.5,20,11,14,14,0.78,0.61,26.0,40.0,1.0,5.0,5,1,0.0,0.0,0.0,0.0,0.01,0.98,1.0,1.0,0.57,0.61,0.75,1.34,50.0,64.0,0.0,0.0,0.0,0.0,0.98,0.01,-0.02,0.01,10,1,0,2,2,0.125,0.2,0.2,0.058823529411764705,1.0,0,0.0,-1,0.2,0.14
18.0,Montpellier,4,4,26,23,79,-56,16,Lens,8.0,31.01.2025,19:45,home,0,2,L,opponent,0.83,2.08,0.49,0.51,14,19,2,5,2.0,5.0,4,5,0.81,0.83,4.0,3.0,10,8,2,6,8.0,11.0,6.0,8.0,0.0,0.0,21.0,29.0,2,2,17,12,0.58,0.75,0.4,0.1,14,15,12,17,0.8,0.47,38.0,31.0,6.0,12.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,4,1,2,2,0.12121212121212122,0.2,0.1875,0.058823529411764705,0.0,0,0.0,-2,0.2,0.14
18.0,Montpellier,4,4,26,23,79,-56,16,Nantes,13.0,31.08.2024,18:00,home,1,3,L,opponent,1.07,1.7,0.69,0.31,10,9,4,4,0.0,0.0,8,3,0.0,0.0,2.0,2.0,5,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,16,11,0.0,0.0,0.0,0.0,29,14,11,14,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,11,1,2,2,0.11764705882352941,0.1,0.17647058823529413,0.058823529411764705,0.0,0,0.0,-2,0.1,0.07
13.0,Nantes,8,12,14,39,52,-13,36,Reims,16.0,02.02.2025,16:15,away,2,1,W,team,1.93,0.91,0.46,0.54,11,13,6,2,4.0,1.0,3,9,0.81,0.82,3.0,3.0,2,6,3,5,10.0,12.0,1.0,1.0,0.0,0.0,21.0,38.0,0,3,14,10,0.55,0.71,0.31,0.23,12,24,10,14,0.68,1.0,41.0,13.0,6.0,5.0,1,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,14,0,1,1,1.0,1.0,0.5,1.0,0.5,1,0.1,1,1.0,0.73
13.0,Nantes,8,12,14,39,52,-13,36,Marseille,2.0,02.03.2025,19:45,away,0,2,L,opponent,0.88,1.94,0.25,0.75,8,21,2,5,1.0,4.0,2,3,0.73,0.9,2.0,1.0,4,8,2,8,6.0,11.0,2.0,10.0,0.0,0.0,23.0,27.0,2,3,14,15,0.73,0.82,0.1,0.25,12,18,15,14,0.38,0.41,19.0,16.0,13.0,8.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,7,0,2,2,0.5,0.5,0.5,0.5,0.5,0,0.1,-2,0.5,0.38
13.0,Nantes,8,12,14,39,52,-13,36,Marseille,2.0,03.11.2024,19:45,home,1,2,L,opponent,1.23,1.17,0.26,0.74,7,9,3,4,0.0,0.0,2,5,0.75,0.93,1.0,1.0,3,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,6,16,0.0,0.0,0.0,0.0,18,11,16,6,0.0,0.0,0.0,0.0,7.0,6.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,7,1,2,2,0.3333333333333333,0.3333333333333333,0.0,0.5,0.0,0,0.1,-1,0.3333333333333333,0.2633333333333333
13.0,Nantes,8,12,14,39,52,-13,36,Lille,5.0,04.01.2025,18:00,away,1,1,D,draw,1.33,1.22,0.29,0.71,6,13,2,3,1.0,2.0,0,2,0.76,0.9,2.0,1.0,3,4,1,6,4.0,11.0,2.0,2.0,0.0,1.0,14.0,36.0,1,1,6,10,0.59,0.77,0.17,0.27,18,23,10,6,0.65,0.47,35.0,13.0,11.0,6.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,5,0,0,0,0.25,0.25,0.0,0.3333333333333333,0.5,0,0.0,0,0.25,0.175
13.0,Nantes,8,12,14,39,52,-13,36,Nice,4.0,04.04.2025,19:45,away,2,1,W,team,0.57,1.9,0.24,0.76,8,21,4,9,1.0,4.0,2,11,0.61,0.87,1.0,1.0,2,6,2,6,3.0,13.0,5.0,8.0,0.0,1.0,5.0,38.0,0,1,9,14,0.33,0.79,0.0,0.22,15,25,14,9,0.64,0.67,56.0,13.0,15.0,5.0,8,2,0.0,0.0,0.0,0.0,0.61,2.51,0.0,1.0,0.17,0.59,0.07,1.87,48.0,59.0,0.0,1.0,0.0,0.0,2.51,0.61,1.51,-1.39,11,12,0,1,1,0.4,0.4,0.0,0.5,0.5,1,0.3,1,0.4,0.37000000000000005
13.0,Nantes,8,12,14,39,52,-13,36,Angers,14.0,04.05.2025,14:00,home,0,1,L,opponent,0.14,0.98,0.58,0.42,8,14,3,2,1.0,0.0,4,6,0.85,0.83,2.0,3.0,3,8,2,4,4.0,8.0,4.0,6.0,1.0,0.0,32.0,14.0,1,3,16,12,0.68,0.67,0.27,0.24,20,19,12,16,0.68,0.63,26.0,42.0,4.0,9.0,1,3,0.0,0.0,0.0,0.0,0.61,0.43,0.0,0.0,0.47,0.4,0.43,0.38,67.0,40.0,0.0,0.0,0.0,0.0,0.43,0.61,-0.57,0.61,11,0,1,2,2,0.3333333333333333,0.3333333333333333,0.0,0.5,0.5,0,0.2,-1,0.3333333333333333,0.29333333333333333
13.0,Nantes,8,12,14,39,52,-13,36,Lyon,6.0,06.10.2024,14:00,away,0,2,L,opponent,0.76,1.93,0.38,0.62,11,17,6,6,0.0,0.0,9,6,0.0,0.0,2.0,1.0,4,8,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,11,5,0.0,0.0,0.0,0.0,29,20,5,10,0.0,0.0,0.0,0.0,0.0,0.0,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,6,0,2,2,0.2857142857142857,0.2857142857142857,0.0,0.4,0.5,0,0.1,-2,0.2857142857142857,0.22999999999999998
13.0,Nantes,8,12,14,39,52,-13,36,Brest,9.0,07.02.2025,18:00,home,0,2,L,opponent,1.06,2.5,0.58,0.42,15,10,2,6,2.0,6.0,12,4,0.83,0.82,3.0,2.0,8,3,5,1,12.0,5.0,3.0,5.0,1.0,0.0,30.0,17.0,0,1,13,15,0.68,0.74,0.2,0.16,24,21,15,13,0.69,0.84,22.0,65.0,6.0,4.0,4,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2,1,2,2,0.25,0.25,0.0,0.4,0.5,0,0.0,-2,0.25,0.175
13.0,Nantes,8,12,14,39,52,-13,36,Rennes,12.0,08.12.2024,16:00,home,1,0,W,team,1.31,0.27,0.46,0.54,14,5,2,3,2.0,0.0,5,4,0.8,0.84,1.0,1.0,4,2,8,0,11.0,3.0,3.0,2.0,0.0,0.0,33.0,10.0,1,1,9,15,0.69,0.65,0.21,0.3,27,18,15,9,0.64,0.81,18.0,37.0,7.0,10.0,3,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,15,1,1,1,0.3333333333333333,0.3333333333333333,0.25,0.4,0.5,1,0.3,1,0.3333333333333333,0.3233333333333333
13.0,Nantes,8,12,14,39,52,-13,36,Strasbourg,7.0,09.03.2025,16:15,home,0,1,L,opponent,0.78,1.06,0.39,0.61,11,9,2,1,0.0,2.0,3,9,0.82,0.9,1.0,1.0,6,3,3,5,8.0,6.0,3.0,3.0,0.0,0.0,19.0,13.0,1,1,17,12,0.62,0.84,0.2,0.17,21,15,12,17,0.8,0.89,24.0,20.0,7.0,7.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,17,1,2,2,0.3,0.3,0.2,0.4,0.5,0,0.2,-1,0.3,0.27
13.0,Nantes,8,12,14,39,52,-13,36,Lens,8.0,09.11.2024,18:00,away,2,3,L,opponent,1.43,2.89,0.33,0.67,9,15,3,3,0.0,0.0,1,6,0.77,0.86,0.0,2.0,5,7,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,14,8,0.0,0.0,0.0,0.0,19,18,8,14,0.0,0.0,0.0,0.0,13.0,6.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,4,0,2,2,0.2727272727272727,0.2,0.2,0.3333333333333333,0.5,0,0.1,-1,0.2,0.17
13.0,Nantes,8,12,14,39,52,-13,36,Monaco,3.0,10.01.2025,18:00,home,2,2,D,draw,0.77,3.4,0.31,0.69,10,15,4,7,3.0,6.0,3,11,0.73,0.88,3.0,0.0,3,5,3,3,8.0,11.0,2.0,4.0,1.0,0.0,20.0,31.0,1,0,14,17,0.57,0.73,0.46,0.29,18,24,17,14,0.71,0.88,28.0,15.0,7.0,9.0,5,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,9,1,0,0,0.25,0.2,0.16666666666666666,0.3333333333333333,0.5,0,0.0,0,0.2,0.14
13.0,Nantes,8,12,14,39,52,-13,36,Auxerre,11.0,10.05.2025,20:00,away,1,1,D,draw,0.77,0.42,0.38,0.62,7,9,2,3,1.0,1.0,3,7,0.83,0.89,1.0,3.0,3,4,2,2,3.0,7.0,4.0,2.0,0.0,0.0,8.0,21.0,1,0,15,16,0.64,0.77,0.29,0.33,19,20,16,15,0.6,0.69,25.0,25.0,11.0,7.0,2,1,0.0,0.0,0.0,0.0,0.77,0.61,0.0,0.0,0.39,0.6,0.75,0.66,50.0,47.0,0.0,0.0,0.0,0.0,0.61,0.77,-0.39,-0.23,11,1,0,0,0,0.23076923076923078,0.2,0.16666666666666666,0.2857142857142857,0.5,0,0.0,0,0.2,0.14
13.0,Nantes,8,12,14,39,52,-13,36,Monaco,3.0,15.02.2025,18:00,away,1,7,L,opponent,1.18,4.32,0.35,0.65,6,22,2,11,2.0,9.0,1,9,0.78,0.89,1.0,1.0,2,8,2,3,6.0,17.0,0.0,5.0,1.0,0.0,11.0,53.0,0,2,18,9,0.64,0.84,0.0,0.29,11,13,9,18,0.5,0.45,40.0,12.0,5.0,8.0,4,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,9,0,2,2,0.21428571428571427,0.2,0.16666666666666666,0.25,0.0,0,0.0,-6,0.2,0.14
13.0,Nantes,8,12,14,39,52,-13,36,Lille,5.0,15.03.2025,16:00,home,1,0,W,team,1.19,1.34,0.32,0.68,10,13,3,4,3.0,6.0,3,5,0.8,0.9,2.0,3.0,5,6,2,3,10.0,10.0,0.0,3.0,3.0,1.0,20.0,43.0,0,2,15,9,0.61,0.77,0.29,0.31,7,20,9,15,0.44,0.45,23.0,18.0,10.0,10.0,4,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,5,1,1,1,0.26666666666666666,0.2,0.2857142857142857,0.25,0.0,1,0.3,1,0.2,0.23
13.0,Nantes,8,12,14,39,52,-13,36,Reims,16.0,15.09.2024,16:00,home,1,2,L,opponent,1.61,0.53,0.45,0.55,18,11,6,4,0.0,0.0,6,3,0.0,0.0,3.0,1.0,5,5,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,5,16,0.0,0.0,0.0,0.0,16,16,14,5,0.0,0.0,0.0,0.0,0.0,0.0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,14,1,2,2,0.25,0.2,0.25,0.25,1.0,0,0.2,-1,0.2,0.2
13.0,Nantes,8,12,14,39,52,-13,36,Brest,9.0,15.12.2024,16:00,away,1,4,L,opponent,1.12,1.83,0.48,0.52,16,13,7,8,2.0,5.0,5,0,0.82,0.87,3.0,3.0,3,3,6,2,13.0,7.0,3.0,6.0,0.0,1.0,29.0,15.0,0,2,10,14,0.74,0.69,0.38,0.31,31,14,14,10,0.54,0.73,11.0,29.0,4.0,2.0,4,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2,0,2,2,0.23529411764705882,0.2,0.25,0.2222222222222222,0.0,0,0.1,-3,0.2,0.17
13.0,Nantes,8,12,14,39,52,-13,36,Montpellier,18.0,17.05.2025,20:00,home,3,0,W,team,2.43,0.79,0.44,0.56,18,9,6,0,4.0,0.0,7,2,0.87,0.9,3.0,1.0,8,5,4,4,13.0,6.0,5.0,3.0,1.0,0.0,27.0,15.0,0,0,9,14,0.65,0.73,0.39,0.4,14,16,14,9,0.68,0.67,20.0,18.0,14.0,3.0,0,3,0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.57,0.67,0.93,1.04,52.0,39.0,0.0,1.0,0.0,0.0,0.0,2.05,0.0,-0.95,11,10,1,1,1,0.2777777777777778,0.3,0.3333333333333333,0.2222222222222222,0.5,1,0.3,3,0.3,0.3
13.0,Nantes,8,12,14,39,52,-13,36,Rennes,12.0,18.04.2025,19:45,away,1,2,L,opponent,0.68,2.77,0.34,0.66,4,19,1,5,1.0,5.0,2,10,0.8,0.91,5.0,3.0,2,10,1,4,3.0,14.0,1.0,5.0,0.0,1.0,9.0,27.0,2,2,24,13,0.56,0.84,0.1,0.29,21,12,13,24,0.57,0.45,27.0,14.0,4.0,7.0,3,0,0.0,1.0,1.0,0.0,0.92,1.84,0.0,0.0,0.42,0.74,0.31,1.64,47.0,48.0,0.0,0.0,0.0,0.0,1.84,0.92,-0.16,-0.08,11,15,0,2,2,0.2631578947368421,0.2,0.3333333333333333,0.2,1.0,0,0.2,-1,0.2,0.2
13.0,Nantes,8,12,14,39,52,-13,36,Toulouse,10.0,18.08.2024,16:00,away,0,0,D,draw,0.33,1.01,0.47,0.53,6,7,2,3,0.0,0.0,5,10,0.81,0.83,3.0,1.0,2,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16,13,0.0,0.0,0.0,0.0,16,25,8,10,0.0,0.0,0.0,0.0,3.0,8.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,18,0,0,0,0.25,0.2,0.3333333333333333,0.18181818181818182,0.5,0,0.1,0,0.2,0.17
13.0,Nantes,8,12,14,39,52,-13,36,St Etienne,17.0,19.01.2025,14:00,away,1,1,D,draw,1.24,0.81,0.25,0.75,8,12,4,2,2.0,1.0,7,7,0.66,0.88,1.0,2.0,2,4,2,6,7.0,11.0,1.0,1.0,0.0,0.0,17.0,32.0,0,2,9,11,0.51,0.79,0.28,0.35,14,29,11,9,0.42,0.63,52.0,22.0,11.0,11.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,16,0,0,0,0.23809523809523808,0.2,0.3333333333333333,0.16666666666666666,0.5,0,0.0,0,0.2,0.14
13.0,Nantes,8,12,14,39,52,-13,36,Nice,4.0,20.10.2024,16:00,home,1,1,D,draw,0.49,0.85,0.42,0.58,11,13,7,7,0.0,0.0,4,8,0.82,0.87,2.0,1.0,3,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,10,8,0.0,0.0,0.0,0.0,23,21,10,11,0.0,0.0,0.0,0.0,13.0,10.0,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,12,1,0,0,0.22727272727272727,0.2,0.3,0.16666666666666666,1.0,0,0.0,0,0.2,0.14
13.0,Nantes,8,12,14,39,52,-13,36,PSG,1.0,22.04.2025,19:45,home,1,1,D,draw,0.5,1.78,0.25,0.75,8,10,2,5,1.0,4.0,4,4,0.73,0.93,2.0,0.0,3,4,3,1,4.0,9.0,4.0,1.0,0.0,1.0,20.0,32.0,1,1,9,5,0.57,0.88,0.07,0.29,21,16,5,9,0.61,0.58,18.0,23.0,12.0,4.0,4,1,0.0,0.0,0.0,0.0,0.65,1.7,0.0,0.0,0.44,0.69,0.68,1.58,40.0,44.0,0.0,0.0,0.0,0.0,1.7,0.65,0.7,-0.35,11,13,1,0,0,0.21739130434782608,0.2,0.2727272727272727,0.16666666666666666,0.5,0,0.0,0,0.2,0.14
13.0,Nantes,8,12,14,39,52,-13,36,Angers,14.0,22.09.2024,16:00,away,1,1,D,draw,0.78,0.84,0.5,0.5,9,4,3,1,0.0,0.0,6,3,0.0,0.0,4.0,1.0,2,2,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16,14,0.0,0.0,0.0,0.0,34,24,16,13,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,0,0.20833333333333334,0.2,0.2727272727272727,0.15384615384615385,0.0,0,0.0,0,0.2,0.14
13.0,Nantes,8,12,14,39,52,-13,36,Lens,8.0,23.02.2025,14:00,home,3,1,W,team,3.64,1.83,0.35,0.65,17,14,8,4,9.0,3.0,2,11,0.81,0.87,2.0,4.0,7,5,2,5,14.0,9.0,3.0,5.0,1.0,0.0,30.0,25.0,0,0,18,13,0.66,0.78,0.6,0.22,17,31,13,18,0.57,0.46,31.0,17.0,13.0,6.0,3,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,4,1,1,1,0.24,0.2,0.3333333333333333,0.15384615384615385,0.0,1,0.3,2,0.2,0.23
13.0,Nantes,8,12,14,39,52,-13,36,Le Havre,15.0,24.11.2024,16:00,home,0,2,L,opponent,0.91,1.01,0.71,0.29,18,7,4,5,0.0,2.0,10,2,0.88,0.74,2.0,1.0,8,1,6,1,10.0,6.0,8.0,1.0,1.0,0.0,32.0,11.0,0,2,12,14,0.73,0.51,0.2,0.23,24,16,14,12,0.57,0.75,20.0,63.0,4.0,6.0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3,1,2,2,0.23076923076923078,0.2,0.3076923076923077,0.15384615384615385,0.5,0,0.2,-2,0.2,0.2
13.0,Nantes,8,12,14,39,52,-13,36,Auxerre,11.0,25.08.2024,16:00,home,2,0,W,team,1.72,1.61,0.38,0.62,8,10,6,3,0.0,0.0,3,12,0.0,0.0,2.0,1.0,1,3,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,5,9,0.0,0.0,0.0,0.0,32,21,9,6,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1,1,1,1,0.25925925925925924,0.3,0.35714285714285715,0.15384615384615385,0.0,1,0.4,2,0.3,0.33
13.0,Nantes,8,12,14,39,52,-13,36,Lyon,6.0,26.01.2025,16:15,home,1,1,D,draw,1.26,1.07,0.37,0.63,7,15,5,4,3.0,2.0,4,8,0.85,0.89,3.0,1.0,1,4,1,7,6.0,14.0,1.0,1.0,0.0,1.0,17.0,45.0,2,3,11,14,0.71,0.8,0.12,0.35,16,15,14,11,0.6,0.53,23.0,31.0,7.0,8.0,3,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,6,1,0,0,0.25,0.2,0.3333333333333333,0.15384615384615385,0.0,0,0.2,0,0.2,0.2
13.0,Nantes,8,12,14,39,52,-13,36,Toulouse,10.0,27.04.2025,16:15,home,0,0,D,draw,1.05,0.36,0.59,0.41,11,6,3,3,2.0,1.0,3,5,0.9,0.77,2.0,3.0,6,0,2,3,9.0,3.0,2.0,3.0,1.0,0.0,20.0,18.0,0,0,11,13,0.85,0.62,0.36,0.06,19,28,13,11,0.56,0.8,30.0,20.0,7.0,8.0,3,3,0.0,0.0,0.0,1.0,0.34,0.12,0.0,0.0,0.47,0.42,1.1,0.62,52.0,39.0,1.0,0.0,0.0,0.0,0.12,0.34,0.12,0.34,11,18,1,0,0,0.2413793103448276,0.2,0.3125,0.15384615384615385,0.0,0,0.1,0,0.2,0.17
13.0,Nantes,8,12,14,39,52,-13,36,Strasbourg,7.0,27.10.2024,16:00,away,1,3,L,opponent,0.74,1.87,0.5,0.5,8,9,6,5,0.0,0.0,4,5,0.84,0.85,3.0,2.0,1,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,15,17,0.0,0.0,0.0,0.0,22,22,17,15,0.0,0.0,0.0,0.0,6.0,4.0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,17,0,2,2,0.23333333333333334,0.2,0.3125,0.14285714285714285,0.0,0,0.0,-2,0.2,0.14
