Rank,Team,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,Opponent,opponent_rank,Date,Time,Home/Away,team_goals,opponent_goals,Outcome,Target_Winner,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_Errors_leading_to_goal_team,stat_Errors_leading_to_goal_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent,Team_encoded,Opponent_encoded,Home_encoded,Outcome_encoded,Target_encoded,win_rate_global,win_rate_lastN,home_win_rate,away_win_rate,h2h_win_rate,win_streak,form_score,goal_diff,goal_diff_win_rate,weighted_outcome
4.0,Inter,6,1,1,11,1,10,19,Barcelona,2.0,06.05.2025,20:00,home,4,3,W,team,2.28,2.81,0.29,0.71,13,22,7,10,5,7,0.66,0.87,5.0,3.0,3,10,3,2,9,2,10,14,14,10,7,3,4.0,6.0,10.0,14.0,3.0,8.0,0.0,1.0,32.0,49.0,0.53,0.76,0.5,0.16,27.0,31.0,0.7,0.4,50.0,25.0,14.0,11.0,0.0,0.0,0.0,1.0,4.19,3.97,1.0,0.0,0.35,0.61,0.96,2.21,64.0,69.0,0.0,0.0,0.0,0.0,3.9,4.19,0.97,0.19,18,5,1,1,1,1.0,1.0,1.0,1.0,0.5,3,0.6,1,1.0,0.8799999999999999
4.0,Inter,6,1,1,11,1,10,19,Arsenal,3.0,06.11.2024,20:00,home,1,0,W,team,1.19,1.8,0.37,0.63,7,20,1,4,0,13,0.75,0.86,3.0,3.0,4,6,2,10,1,1,21,12,12,21,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1,1,1,1,1.0,1.0,1.0,1.0,0.5,4,0.6,1,1.0,0.8799999999999999
4.0,Inter,6,1,1,11,1,10,19,Bayern Munich,12.0,08.04.2025,20:00,away,2,1,W,team,0.78,2.3,0.42,0.58,10,20,4,7,1,5,0.86,0.9,4.0,1.0,3,7,3,6,1,0,9,9,9,9,6,2,1.0,5.0,6.0,15.0,4.0,5.0,0.0,1.0,18.0,49.0,0.77,0.85,0.5,0.25,10.0,18.0,0.69,0.6,31.0,7.0,13.0,4.0,0.0,0.0,0.0,0.0,1.31,1.47,2.0,1.0,0.39,0.69,1.25,2.86,42.0,38.0,1.0,0.0,0.0,0.0,1.47,1.31,0.47,-0.69,18,7,0,1,1,1.0,1.0,1.0,1.0,0.5,5,0.6,1,1.0,0.8799999999999999
4.0,Inter,6,1,1,11,1,10,19,Bayer Leverkusen,6.0,10.12.2024,20:00,away,0,1,L,opponent,0.29,1.14,0.39,0.61,6,17,0,5,1,3,0.88,0.91,3.0,0.0,3,7,3,5,2,0,10,7,7,10,4,0,1.0,2.0,4.0,9.0,2.0,8.0,0.0,1.0,11.0,34.0,0.71,0.88,0.36,0.24,14.0,16.0,0.56,0.83,23.0,11.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,6,0,2,2,0.8333333333333334,0.8333333333333334,1.0,0.6666666666666666,0.5,0,0.30000000000000004,-1,0.8333333333333334,0.6733333333333333
4.0,Inter,6,1,1,11,1,10,19,Feyenoord,19.0,11.03.2025,20:00,home,2,1,W,team,2.19,1.5,0.56,0.44,12,14,5,4,6,3,0.91,0.89,2.0,1.0,5,3,2,7,0,1,8,10,10,8,3,3,2.0,1.0,10.0,9.0,2.0,5.0,1.0,0.0,33.0,28.0,0.76,0.81,0.18,0.09,6.0,14.0,0.77,0.43,16.0,11.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,16,1,1,1,0.8571428571428571,0.8571428571428571,1.0,0.6666666666666666,1.0,1,0.4,1,0.8571428571428571,0.72
4.0,Inter,6,1,1,11,1,10,19,Bayern Munich,12.0,16.04.2025,20:00,home,2,2,D,draw,1.49,1.4,0.38,0.63,15,20,6,6,5,6,0.74,0.86,2.0,2.0,6,5,3,9,0,1,16,10,10,16,4,4,4.0,0.0,8.0,15.0,7.0,5.0,0.0,0.0,20.0,48.0,0.65,0.81,0.33,0.28,9.0,19.0,0.73,0.54,43.0,24.0,9.0,3.0,0.0,0.0,1.0,1.0,1.18,2.37,0.0,1.0,0.33,0.49,0.58,2.14,48.0,42.0,1.0,0.0,0.0,0.0,2.37,1.18,0.37,-0.82,18,7,1,0,0,0.75,0.75,0.8,0.6666666666666666,1.0,0,0.2,0,0.75,0.585
4.0,Inter,6,1,1,11,1,10,19,Manchester City,22.0,18.09.2024,20:00,away,0,0,D,draw,0.61,2.24,0.4,0.6,13,23,3,5,3,4,0.88,0.92,0.0,1.0,7,10,3,8,3,2,14,12,9,12,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,22,0,0,0,0.6666666666666666,0.6666666666666666,0.8,0.5,0.5,0,0.1,0,0.6666666666666666,0.4966666666666666
4.0,Inter,6,1,1,11,1,10,19,Sparta Prague,31.0,22.01.2025,20:00,away,1,0,W,team,0.88,0.36,0.7,0.3,12,10,4,2,3,4,0.9,0.78,2.0,2.0,4,3,4,5,2,0,11,7,7,11,2,3,0.0,0.0,8.0,6.0,4.0,4.0,0.0,0.0,24.0,25.0,0.84,0.59,0.07,0.2,18.0,12.0,0.67,0.4,23.0,14.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,31,0,1,1,0.7,0.7,0.8,0.6,0.5,1,0.3,1,0.7,0.58
4.0,Inter,6,1,1,11,1,10,19,Young Boys,36.0,23.10.2024,20:00,away,1,0,W,team,3.27,0.92,0.58,0.42,19,20,6,2,1,5,0.88,0.81,1.0,4.0,6,11,7,7,3,0,20,7,7,20,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,35,0,1,1,0.7272727272727273,0.7,0.8,0.6666666666666666,0.5,2,0.5,1,0.7,0.64
4.0,Inter,6,1,1,11,1,10,19,RB Leipzig,32.0,26.11.2024,20:00,home,1,0,W,team,1.37,0.15,0.5,0.5,12,7,4,1,6,5,0.84,0.84,2.0,3.0,6,6,2,0,1,0,12,11,11,12,1,3,3.0,0.0,7.0,2.0,5.0,5.0,0.0,0.0,27.0,13.0,0.77,0.71,0.32,0.05,15.0,20.0,0.5,0.68,27.0,22.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,26,1,1,1,0.75,0.7,0.8333333333333334,0.6666666666666666,0.5,3,0.6,1,0.7,0.67
4.0,Inter,6,1,1,11,1,10,19,Monaco,17.0,29.01.2025,20:00,home,3,0,W,team,3.44,0.25,0.64,0.36,20,4,7,0,3,0,0.9,0.82,2.0,2.0,12,0,1,4,2,1,5,12,12,5,0,4,7.0,0.0,15.0,2.0,5.0,2.0,0.0,0.0,49.0,8.0,0.82,0.69,0.42,0.2,14.0,15.0,0.73,0.67,10.0,20.0,7.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,23,1,1,1,0.7692307692307693,0.7,0.8571428571428571,0.6666666666666666,0.5,4,0.6,3,0.7,0.67
4.0,Inter,6,1,1,11,1,10,19,Barcelona,2.0,30.04.2025,20:00,away,3,3,D,draw,0.9,1.36,0.28,0.72,7,19,3,9,2,7,0.75,0.91,1.0,1.0,3,5,1,5,5,0,10,11,11,10,6,0,2.0,1.0,5.0,11.0,2.0,8.0,0.0,3.0,15.0,37.0,0.54,0.86,0.67,0.07,18.0,23.0,0.57,0.73,41.0,11.0,8.0,6.0,0.0,0.0,1.0,0.0,1.98,2.77,1.0,0.0,0.5,0.72,0.66,1.51,49.0,38.0,2.0,1.0,0.0,0.0,2.77,1.98,0.77,-1.02,18,5,0,0,0,0.7142857142857143,0.6,0.8571428571428571,0.5714285714285714,1.0,0,0.30000000000000004,0,0.6,0.51
4.0,Inter,6,1,1,11,1,10,19,PSG,15.0,31.05.2025,20:00,away,0,5,L,opponent,0.49,3.12,0.41,0.59,8,23,2,8,6,4,0.82,0.88,4.0,2.0,3,12,3,3,5,0,13,7,7,13,3,2,1.0,8.0,6.0,20.0,2.0,3.0,0.0,0.0,14.0,31.0,0.66,0.83,0.16,0.67,19.0,12.0,0.55,0.62,7.0,20.0,9.0,4.0,0.0,0.0,0.0,0.0,0.24,2.89,0.0,2.0,0.49,0.56,0.38,2.13,37.0,33.0,0.0,0.0,0.0,0.0,2.89,0.24,-2.11,0.24,18,24,0,2,2,0.6666666666666666,0.5,0.8571428571428571,0.5,0.5,0,0.1,-5,0.5,0.38
20.0,Juventus,3,3,2,9,7,2,12,RB Leipzig,32.0,02.10.2024,20:00,away,3,2,W,team,1.42,2.88,0.55,0.45,16,24,5,7,2,8,0.93,0.86,2.0,1.0,7,9,4,8,1,0,4,14,14,4,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,26,0,1,1,1.0,1.0,0.5,1.0,0.5,1,0.1,1,1.0,0.73
20.0,Juventus,3,3,2,9,7,2,12,Lille,7.0,05.11.2024,20:00,away,1,1,D,draw,1.46,0.77,0.66,0.34,11,6,3,3,5,1,0.9,0.79,1.0,1.0,4,1,4,2,3,0,13,6,6,13,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,21.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,20,0,0,0,0.5,0.5,0.5,0.5,0.5,0,0.1,0,0.5,0.38
20.0,Juventus,3,3,2,9,7,2,12,PSV,14.0,11.02.2025,20:00,home,2,1,W,team,1.27,0.81,0.47,0.53,12,15,8,2,5,4,0.86,0.83,0.0,1.0,0,7,4,6,4,0,12,14,14,12,1,6,3.0,2.0,8.0,9.0,4.0,6.0,0.0,0.0,30.0,21.0,0.79,0.7,0.21,0.29,20.0,20.0,0.67,0.7,20.0,29.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,25,1,1,1,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,1,0.4,1,0.6666666666666666,0.5866666666666667
20.0,Juventus,3,3,2,9,7,2,12,Manchester City,22.0,11.12.2024,20:00,home,2,0,W,team,1.13,1.26,0.31,0.69,10,12,5,3,2,6,0.86,0.93,1.0,2.0,3,3,2,6,3,1,7,8,8,7,3,3,2.0,1.0,7.0,8.0,3.0,4.0,0.0,0.0,13.0,34.0,0.68,0.85,0.27,0.07,11.0,22.0,0.57,0.71,22.0,9.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,22,1,1,1,0.75,0.75,1.0,0.5,0.5,2,0.5,2,0.75,0.675
20.0,Juventus,3,3,2,9,7,2,12,PSV,14.0,17.09.2024,17:45,home,3,1,W,team,2.57,0.99,0.46,0.54,15,12,5,5,2,4,0.84,0.88,0.0,0.0,6,2,4,5,2,1,9,10,7,6,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,25,1,1,1,0.8,0.8,1.0,0.5,1.0,3,0.6,2,0.8,0.7400000000000001
20.0,Juventus,3,3,2,9,7,2,12,PSV,14.0,19.02.2025,20:00,away,1,3,L,opponent,1.76,3.4,0.41,0.59,15,25,4,10,5,6,0.77,0.83,3.0,1.0,8,7,3,8,1,1,14,20,20,14,7,3,5.0,6.0,11.0,15.0,4.0,10.0,1.0,0.0,25.0,50.0,0.65,0.77,0.24,0.15,21.0,27.0,0.6,0.83,42.0,43.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,25,0,2,2,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,0,0.30000000000000004,-2,0.6666666666666666,0.5566666666666666
20.0,Juventus,3,3,2,9,7,2,12,Club Brugge KV,24.0,21.01.2025,20:00,away,0,0,D,draw,0.44,0.75,0.57,0.43,5,7,1,0,4,3,0.89,0.85,2.0,0.0,4,5,0,2,3,0,7,11,11,7,0,1,1.0,1.0,3.0,4.0,2.0,3.0,0.0,0.0,15.0,8.0,0.8,0.77,0.16,0.38,20.0,13.0,0.5,0.6,6.0,25.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,12,0,0,0,0.5714285714285714,0.5714285714285714,1.0,0.25,0.5,0,0.1,0,0.5714285714285714,0.43
20.0,Juventus,3,3,2,9,7,2,12,Stuttgart,26.0,22.10.2024,20:00,home,0,1,L,opponent,0.25,2.52,0.49,0.51,7,22,1,10,4,10,0.88,0.88,2.0,2.0,4,6,2,6,2,1,13,11,11,13,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,0.0,0.0,0.0,0.0,5.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,34,1,2,2,0.5,0.5,0.75,0.25,0.5,0,0.0,-1,0.5,0.35
20.0,Juventus,3,3,2,9,7,2,12,Aston Villa,8.0,27.11.2024,20:00,away,0,0,D,draw,0.39,1.22,0.54,0.46,8,11,2,3,3,3,0.89,0.87,3.0,3.0,5,3,1,5,3,1,13,14,14,13,3,2,1.0,1.0,3.0,6.0,5.0,5.0,0.0,1.0,10.0,26.0,0.81,0.75,0.18,0.15,14.0,13.0,0.67,0.5,9.0,12.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,2,0,0,0,0.4444444444444444,0.4444444444444444,0.75,0.2,0.5,0,0.0,0,0.4444444444444444,0.3111111111111111
20.0,Juventus,3,3,2,9,7,2,12,Benfica,16.0,29.01.2025,20:00,home,0,2,L,opponent,0.92,2.4,0.66,0.34,17,16,4,6,7,3,0.9,0.76,1.0,2.0,7,4,6,6,3,0,7,8,8,7,4,4,1.0,6.0,10.0,11.0,7.0,5.0,0.0,0.0,29.0,25.0,0.8,0.59,0.19,0.45,21.0,25.0,0.71,0.47,11.0,31.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,8,1,2,2,0.4,0.4,0.6,0.2,0.5,0,0.0,-2,0.4,0.28
7.0,Lille,5,1,2,17,10,7,16,Real Madrid,11.0,02.10.2024,20:00,home,1,0,W,team,1.29,0.96,0.44,0.56,7,12,3,5,2,3,0.86,0.89,2.0,5.0,3,5,1,2,2,0,13,14,12,14,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,27,1,1,1,1.0,1.0,1.0,0.5,0.5,1,0.1,1,1.0,0.73
7.0,Lille,5,1,2,17,10,7,16,Dortmund,10.0,04.03.2025,20:00,away,1,1,D,draw,0.88,0.27,0.57,0.43,9,7,1,1,1,5,0.86,0.79,0.0,2.0,5,6,3,0,1,2,14,6,6,14,0,0,1.0,0.0,5.0,4.0,4.0,3.0,0.0,0.0,20.0,18.0,0.76,0.67,0.29,0.21,16.0,17.0,0.42,0.45,18.0,17.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,15,0,0,0,0.5,0.5,1.0,0.0,0.5,0,0.1,0,0.5,0.38
7.0,Lille,5,1,2,17,10,7,16,Juventus,20.0,05.11.2024,20:00,home,1,1,D,draw,0.77,1.46,0.34,0.66,6,11,3,3,1,5,0.79,0.9,1.0,1.0,1,4,2,4,0,3,6,13,13,6,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,28.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,19,1,0,0,0.3333333333333333,0.3333333333333333,0.5,0.0,0.5,0,0.1,0,0.3333333333333333,0.2633333333333333
7.0,Lille,5,1,2,17,10,7,16,Sturm Graz,30.0,11.12.2024,17:45,home,3,2,W,team,2.01,1.25,0.67,0.33,18,10,9,4,9,2,0.88,0.73,1.0,1.0,8,2,1,4,0,4,8,6,6,8,2,6,2.0,1.0,15.0,6.0,3.0,4.0,0.0,0.0,57.0,19.0,0.78,0.62,0.13,0.09,31.0,20.0,0.53,0.61,18.0,29.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,33,1,1,1,0.5,0.5,0.6666666666666666,0.0,0.5,1,0.3,1,0.5,0.43999999999999995
7.0,Lille,5,1,2,17,10,7,16,Dortmund,10.0,12.03.2025,17:45,home,1,2,L,opponent,1.48,3.05,0.5,0.5,11,17,4,8,4,3,0.78,0.8,2.0,3.0,5,8,2,1,0,3,12,11,11,12,6,3,4.0,6.0,6.0,14.0,5.0,3.0,0.0,2.0,28.0,21.0,0.76,0.68,0.21,0.35,19.0,28.0,0.58,0.55,23.0,29.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,15,1,2,2,0.4,0.4,0.5,0.0,0.0,0,0.2,-1,0.4,0.34
7.0,Lille,5,1,2,17,10,7,16,Sporting CP,23.0,17.09.2024,20:00,away,0,2,L,opponent,0.59,1.53,0.51,0.49,3,18,2,5,2,3,0.84,0.88,5.0,2.0,0,7,1,6,6,2,18,24,18,17,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,32,0,2,2,0.3333333333333333,0.3333333333333333,0.5,0.0,0.5,0,0.1,-2,0.3333333333333333,0.2633333333333333
7.0,Lille,5,1,2,17,10,7,16,Liverpool,1.0,21.01.2025,20:00,away,1,2,L,opponent,0.49,2.46,0.44,0.56,4,13,1,7,3,3,0.88,0.9,3.0,2.0,1,6,2,0,3,1,12,9,9,12,5,0,0.0,5.0,4.0,9.0,0.0,4.0,0.0,0.0,15.0,23.0,0.74,0.73,0.0,0.13,13.0,19.0,0.8,0.7,25.0,15.0,10.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,21,0,2,2,0.2857142857142857,0.2857142857142857,0.5,0.0,0.5,0,0.0,-1,0.2857142857142857,0.19999999999999998
7.0,Lille,5,1,2,17,10,7,16,Atl. Madrid,5.0,23.10.2024,20:00,away,3,1,W,team,1.39,2.19,0.39,0.61,8,11,3,6,5,6,0.75,0.85,2.0,3.0,4,5,1,0,2,1,9,11,11,9,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,26.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,4,0,1,1,0.375,0.375,0.5,0.25,0.5,1,0.3,2,0.375,0.3525
7.0,Lille,5,1,2,17,10,7,16,Bologna,28.0,27.11.2024,20:00,away,2,1,W,team,2.16,1.45,0.43,0.57,15,12,8,6,3,2,0.83,0.87,4.0,3.0,4,4,3,2,2,6,12,9,9,12,5,6,7.0,3.0,12.0,8.0,3.0,4.0,1.0,0.0,31.0,26.0,0.7,0.72,0.14,0.31,24.0,20.0,0.61,0.44,26.0,14.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,9,0,1,1,0.4444444444444444,0.4444444444444444,0.5,0.4,0.5,2,0.5,1,0.4444444444444444,0.46111111111111114
7.0,Lille,5,1,2,17,10,7,16,Feyenoord,19.0,29.01.2025,20:00,home,6,1,W,team,1.15,0.72,0.62,0.38,14,7,5,3,7,5,0.91,0.85,3.0,1.0,7,2,2,2,0,2,11,6,6,11,2,0,3.0,1.0,10.0,7.0,3.0,0.0,0.0,0.0,34.0,17.0,0.85,0.71,0.25,0.36,17.0,13.0,0.64,0.5,13.0,15.0,4.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,16,1,1,1,0.5,0.5,0.6,0.4,0.5,3,0.6,5,0.5,0.53
1.0,Liverpool,7,0,1,17,5,12,21,Bologna,28.0,02.10.2024,20:00,home,2,0,W,team,1.27,0.68,0.51,0.49,9,12,4,2,5,3,0.82,0.82,4.0,2.0,5,4,0,6,3,4,12,13,10,8,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,9,1,1,1,1.0,1.0,1.0,0.5,0.5,1,0.1,2,1.0,0.73
1.0,Liverpool,7,0,1,17,5,12,21,PSG,15.0,05.03.2025,20:00,away,1,0,W,team,0.27,1.82,0.29,0.71,2,27,1,10,2,14,0.75,0.91,1.0,1.0,1,8,0,9,0,3,3,7,7,3,10,0,1.0,3.0,2.0,11.0,0.0,16.0,0.0,0.0,13.0,51.0,0.6,0.83,0.2,0.21,14.0,20.0,0.6,0.75,22.0,12.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,24,0,1,1,1.0,1.0,1.0,1.0,0.5,2,0.30000000000000004,1,1.0,0.79
1.0,Liverpool,7,0,1,17,5,12,21,Bayer Leverkusen,6.0,05.11.2024,20:00,home,4,0,W,team,3.79,0.8,0.47,0.53,22,12,8,4,1,3,0.87,0.86,0.0,2.0,5,5,9,3,0,1,10,15,15,10,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,17.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,6,1,1,1,1.0,1.0,1.0,1.0,0.5,3,0.6,4,1.0,0.8799999999999999
