Rank,Team,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,Opponent,opponent_rank,Date,Time,Home/Away,team_goals,opponent_goals,Outcome,Target_Winner,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_Errors_leading_to_goal_team,stat_Errors_leading_to_goal_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent,Team_encoded,Opponent_encoded,Home_encoded,Outcome_encoded,Target_encoded,win_rate_global,win_rate_lastN,home_win_rate,away_win_rate,h2h_win_rate,win_streak,form_score,goal_diff,goal_diff_win_rate,weighted_outcome
11.0,Real Sociedad,13,7,18,35,46,-11,46,Valladolid,20.0,29.03.2025,13:00,home,2,1,W,team,0.83,0.73,0.55,0.45,12,12,2,5,2.0,2.0,3,6,0.87,0.79,2.0,3.0,4,5,6,2,8.0,8.0,4.0,4.0,0.0,0.0,31.0,25.0,2,1,10,20,0.78,0.61,0.27,0.29,23,18,20,10,0.52,0.64,30.0,20.0,6.0,4.0,4,0,0.0,0.0,0.0,1.0,0.58,1.31,0.0,0.0,0.48,0.54,1.02,0.5,45.0,61.0,0.0,1.0,0.0,0.0,1.31,0.58,0.31,-1.42,15,18,1,1,1,0.34210526315789475,0.4,0.42105263157894735,0.2631578947368421,0.0,2,0.5,1,0.4,0.43
17.0,Sevilla,10,11,17,42,55,-13,41,Getafe,13.0,01.02.2025,13:00,away,0,0,D,draw,0.84,0.68,0.55,0.45,13,7,1,1,1.0,2.0,5,6,0.79,0.73,6.0,4.0,10,5,2,1,6.0,5.0,7.0,2.0,0.0,0.0,14.0,13.0,2,0,15,12,0.58,0.47,0.14,0.32,23,21,12,15,0.63,0.71,29.0,22.0,7.0,3.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,7,0,0,0,0.0,0.0,0.5,0.0,0.5,0,0.0,0,0.0,0.0
17.0,Sevilla,10,11,17,42,55,-13,41,Rayo Vallecano,8.0,01.03.2025,15:15,away,1,1,D,draw,0.57,2.58,0.36,0.64,10,20,5,8,1.0,4.0,6,6,0.73,0.83,0.0,1.0,2,8,3,4,6.0,13.0,4.0,7.0,0.0,1.0,12.0,30.0,0,0,14,9,0.52,0.63,0.18,0.35,26,32,9,14,0.5,0.64,45.0,25.0,4.0,5.0,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,13,0,0,0,0.0,0.0,0.5,0.0,0.5,0,0.0,0,0.0,0.0
17.0,Sevilla,10,11,17,42,55,-13,41,Girona,16.0,01.09.2024,18:00,home,0,2,L,opponent,0.73,1.8,0.5,0.5,16,11,5,4,0.0,0.0,7,5,0.0,0.0,3.0,2.0,7,6,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,10,0.0,0.0,0.0,0.0,29,23,6,14,0.0,0.0,0.0,0.0,0.0,0.0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,8,1,2,2,0.0,0.0,0.0,0.0,0.5,0,0.0,-2,0.0,0.0
17.0,Sevilla,10,11,17,42,55,-13,41,Osasuna,9.0,02.12.2024,20:00,home,1,1,D,draw,1.36,0.95,0.65,0.35,12,7,5,3,3.0,2.0,5,1,0.83,0.67,1.0,1.0,5,2,2,2,6.0,6.0,6.0,1.0,0.0,0.0,24.0,10.0,5,1,15,11,0.68,0.52,0.29,0.21,33,31,11,15,0.73,0.5,23.0,31.0,6.0,13.0,2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,12,1,0,0,0.0,0.0,0.0,0.0,0.5,0,0.0,0,0.0,0.0
17.0,Sevilla,10,11,17,42,55,-13,41,Real Sociedad,11.0,03.11.2024,17:30,home,0,2,L,opponent,1.09,1.37,0.54,0.46,8,9,0,3,0.0,0.0,5,9,0.79,0.8,2.0,1.0,5,4,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,17,6,0.0,0.0,0.0,0.0,22,16,6,17,0.0,0.0,0.0,0.0,11.0,7.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,15,1,2,2,0.0,0.0,0.0,0.0,0.5,0,0.0,-2,0.0,0.0
17.0,Sevilla,10,11,17,42,55,-13,41,Leganes,18.0,04.05.2025,15:15,home,2,2,D,draw,2.76,1.04,0.57,0.43,25,9,7,3,4.0,1.0,8,2,0.79,0.71,4.0,5.0,12,5,6,1,15.0,4.0,10.0,5.0,0.0,0.0,36.0,8.0,2,1,12,17,0.68,0.58,0.13,0.11,18,13,17,12,0.55,0.67,26.0,50.0,5.0,6.0,1,5,0.0,0.0,1.0,1.0,2.78,0.92,0.0,0.0,0.45,0.27,0.85,0.42,60.0,56.0,0.0,0.0,1.0,0.0,0.92,2.78,-1.08,1.04,16,10,1,0,0,0.0,0.0,0.0,0.0,0.5,0,0.0,0,0.0,0.0
17.0,Sevilla,10,11,17,42,55,-13,41,Atl. Madrid,3.0,06.04.2025,15:15,home,1,2,L,opponent,0.73,1.26,0.44,0.56,11,13,6,5,1.0,1.0,7,7,0.84,0.88,1.0,4.0,5,3,0,5,7.0,9.0,4.0,4.0,0.0,0.0,18.0,29.0,0,0,12,14,0.64,0.78,0.27,0.05,12,22,14,12,0.68,0.68,39.0,29.0,11.0,8.0,3,5,0.0,0.0,0.0,0.0,1.19,1.63,1.0,0.0,0.45,0.55,0.55,0.31,57.0,51.0,0.0,0.0,0.0,0.0,1.63,1.19,-0.37,0.19,16,2,1,2,2,0.0,0.0,0.0,0.0,0.5,0,0.0,-1,0.0,0.0
17.0,Sevilla,10,11,17,42,55,-13,41,Betis,6.0,06.10.2024,17:30,home,1,0,W,team,1.7,0.79,0.52,0.48,14,11,5,3,0.0,0.0,4,1,0.0,0.0,6.0,3.0,5,7,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,13,20,0.0,0.0,0.0,0.0,19,25,15,15,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,4,1,1,1,0.125,0.125,0.16666666666666666,0.0,0.5,1,0.3,1,0.125,0.1775
17.0,Sevilla,10,11,17,42,55,-13,41,Atl. Madrid,3.0,08.12.2024,20:00,away,3,4,L,opponent,0.39,2.11,0.43,0.57,4,14,3,9,2.0,5.0,3,5,0.82,0.85,3.0,4.0,1,4,0,1,3.0,10.0,1.0,4.0,0.0,1.0,9.0,34.0,0,1,11,8,0.55,0.72,0.14,0.3,15,24,8,11,0.38,0.53,33.0,12.0,13.0,6.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2,0,2,2,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.0,0.0,0,0.2,-1,0.1111111111111111,0.13777777777777778
17.0,Sevilla,10,11,17,42,55,-13,41,Barcelona,1.0,09.02.2025,20:00,home,1,4,L,opponent,0.79,1.93,0.4,0.6,8,10,4,6,1.0,3.0,5,6,0.82,0.86,5.0,2.0,0,4,4,0,6.0,7.0,2.0,3.0,0.0,0.0,15.0,21.0,3,1,6,14,0.76,0.75,0.13,0.07,11,21,14,6,0.67,0.73,29.0,14.0,3.0,5.0,2,3,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,3,1,2,2,0.1,0.1,0.14285714285714285,0.0,0.5,0,0.1,-3,0.1,0.1
17.0,Sevilla,10,11,17,42,55,-13,41,Real Sociedad,11.0,09.03.2025,20:00,away,1,0,W,team,0.62,0.75,0.39,0.61,9,7,4,2,2.0,2.0,3,6,0.8,0.84,1.0,2.0,4,5,1,0,7.0,4.0,2.0,3.0,1.0,0.0,19.0,15.0,3,1,14,12,0.68,0.67,0.5,0.16,17,32,12,14,0.5,0.33,36.0,12.0,10.0,4.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,15,0,1,1,0.18181818181818182,0.2,0.14285714285714285,0.25,0.0,1,0.3,1,0.2,0.23
17.0,Sevilla,10,11,17,42,55,-13,41,Leganes,18.0,09.11.2024,20:00,away,0,1,L,opponent,0.56,1.05,0.57,0.43,13,8,2,4,0.0,0.0,6,0,0.76,0.68,1.0,2.0,7,3,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,7,10,0.0,0.0,0.0,0.0,20,20,10,7,0.0,0.0,0.0,0.0,15.0,9.0,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,10,0,2,2,0.16666666666666666,0.2,0.14285714285714285,0.2,0.0,0,0.2,-1,0.2,0.2
17.0,Sevilla,10,11,17,42,55,-13,41,Celta Vigo,7.0,10.05.2025,15:15,away,2,3,L,opponent,2.24,0.72,0.5,0.5,19,8,10,4,6.0,2.0,6,3,0.83,0.87,2.0,0.0,5,3,4,1,13.0,5.0,6.0,3.0,0.0,0.0,22.0,12.0,3,1,11,16,0.75,0.71,0.38,0.25,20,13,16,11,0.58,0.64,10.0,49.0,13.0,4.0,1,8,0.0,1.0,0.0,0.0,2.59,2.04,0.0,1.0,0.41,0.61,1.0,0.54,56.0,47.0,0.0,1.0,1.0,1.0,2.04,2.59,-0.96,0.56,16,5,0,2,2,0.15384615384615385,0.2,0.14285714285714285,0.16666666666666666,0.5,0,0.1,-1,0.2,0.17
17.0,Sevilla,10,11,17,42,55,-13,41,Valencia,12.0,11.01.2025,20:00,home,1,1,D,draw,0.44,0.58,0.53,0.47,15,5,5,1,1.0,2.0,10,1,0.83,0.81,1.0,2.0,6,3,4,1,7.0,4.0,8.0,1.0,1.0,0.0,17.0,12.0,5,1,8,16,0.62,0.7,0.32,0.18,26,18,16,8,0.4,0.79,3.0,26.0,12.0,6.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,17,1,0,0,0.14285714285714285,0.2,0.125,0.16666666666666666,0.5,0,0.0,0,0.2,0.14
17.0,Sevilla,10,11,17,42,55,-13,41,Valencia,12.0,11.04.2025,20:00,away,0,1,L,opponent,0.75,1.26,0.48,0.52,12,8,5,6,2.0,3.0,3,3,0.86,0.82,2.0,3.0,4,1,3,1,5.0,7.0,7.0,1.0,1.0,1.0,13.0,23.0,3,2,10,18,0.78,0.67,0.0,0.29,25,23,18,10,0.61,0.59,41.0,22.0,12.0,10.0,5,5,0.0,0.0,0.0,0.0,0.52,2.42,0.0,1.0,0.56,0.3,0.28,0.85,48.0,43.0,0.0,1.0,0.0,0.0,2.42,0.52,1.42,0.52,16,17,0,2,2,0.13333333333333333,0.2,0.125,0.14285714285714285,0.0,0,0.0,-1,0.2,0.14
17.0,Sevilla,10,11,17,42,55,-13,41,Las Palmas,19.0,13.05.2025,20:30,home,1,0,W,team,1.07,0.39,0.46,0.54,10,14,3,3,1.0,0.0,4,2,0.78,0.8,6.0,6.0,3,5,4,6,7.0,1.0,3.0,13.0,0.0,0.0,19.0,9.0,1,1,15,22,0.68,0.58,0.0,0.25,14,28,22,15,0.56,0.53,32.0,28.0,9.0,7.0,3,2,0.0,0.0,1.0,0.0,1.15,0.48,1.0,0.0,0.31,0.31,0.43,0.24,61.0,52.0,0.0,1.0,0.0,0.0,0.48,1.15,0.48,0.15,16,9,1,1,1,0.1875,0.3,0.2222222222222222,0.14285714285714285,0.5,1,0.3,1,0.3,0.3
17.0,Sevilla,10,11,17,42,55,-13,41,Getafe,13.0,14.09.2024,17:30,home,1,0,W,team,1.49,0.79,0.6,0.4,10,15,4,4,0.0,0.0,3,4,0.0,0.0,3.0,4.0,4,6,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,19,21,0.0,0.0,0.0,0.0,16,18,19,15,0.0,0.0,0.0,0.0,0.0,0.0,4,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,7,1,1,1,0.23529411764705882,0.4,0.3,0.14285714285714285,0.0,2,0.5,1,0.4,0.43
17.0,Sevilla,10,11,17,42,55,-13,41,Celta Vigo,7.0,14.12.2024,17:30,home,1,0,W,team,0.59,1.13,0.45,0.55,8,10,3,2,0.0,2.0,3,4,0.81,0.85,7.0,3.0,5,7,0,1,2.0,8.0,6.0,2.0,0.0,2.0,12.0,20.0,3,4,9,12,0.57,0.77,0.1,0.15,25,30,12,9,0.5,0.75,25.0,20.0,16.0,11.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,5,1,1,1,0.2777777777777778,0.4,0.36363636363636365,0.14285714285714285,0.0,3,0.6,1,0.4,0.46
17.0,Sevilla,10,11,17,42,55,-13,41,Valladolid,20.0,16.02.2025,15:15,away,4,0,W,team,1.08,0.47,0.48,0.52,11,7,6,2,3.0,1.0,2,3,0.85,0.87,2.0,4.0,5,3,0,2,6.0,6.0,5.0,1.0,1.0,0.0,11.0,14.0,0,3,11,10,0.61,0.59,0.23,0.35,23,21,10,11,0.8,0.7,16.0,16.0,4.0,5.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,18,0,1,1,0.3157894736842105,0.5,0.36363636363636365,0.25,0.5,4,0.6,4,0.5,0.53
17.0,Sevilla,10,11,17,42,55,-13,41,Ath Bilbao,4.0,16.03.2025,15:15,home,0,1,L,opponent,0.46,1.3,0.62,0.38,11,9,4,4,0.0,3.0,4,6,0.82,0.74,4.0,2.0,6,3,1,2,5.0,5.0,6.0,4.0,1.0,1.0,15.0,13.0,1,3,12,13,0.62,0.52,0.0,0.16,31,29,13,12,0.7,0.5,29.0,39.0,11.0,11.0,3,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1,1,2,2,0.3,0.5,0.3333333333333333,0.25,0.5,0,0.30000000000000004,-1,0.5,0.44000000000000006
17.0,Sevilla,10,11,17,42,55,-13,41,Las Palmas,19.0,16.08.2024,20:30,away,2,2,D,draw,1.67,0.86,0.52,0.48,18,15,5,5,0.0,0.0,3,6,0.0,0.0,2.0,2.0,10,7,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,19,17,0.0,0.0,0.0,0.0,22,28,15,14,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,9,0,0,0,0.2857142857142857,0.4,0.3333333333333333,0.2222222222222222,1.0,0,0.1,0,0.4,0.31000000000000005
17.0,Sevilla,10,11,17,42,55,-13,41,Girona,16.0,18.01.2025,13:00,away,2,1,W,team,2.91,1.23,0.4,0.6,14,7,6,4,6.0,2.0,4,7,0.85,0.84,4.0,0.0,4,3,4,0,11.0,6.0,3.0,1.0,1.0,0.0,28.0,27.0,3,0,6,15,0.71,0.64,0.29,0.17,17,27,15,6,0.58,0.92,31.0,18.0,12.0,5.0,3,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,8,0,1,1,0.3181818181818182,0.5,0.3333333333333333,0.3,0.0,1,0.3,1,0.5,0.43999999999999995
17.0,Sevilla,10,11,17,42,55,-13,41,Real Madrid,2.0,18.05.2025,18:00,home,0,2,L,opponent,0.55,2.07,0.38,0.62,6,16,1,6,1.0,2.0,1,7,0.81,0.91,0.0,1.0,4,5,1,5,3.0,6.0,3.0,10.0,1.0,1.0,6.0,35.0,1,1,9,7,0.66,0.87,0.5,0.06,10,14,7,9,0.94,0.41,21.0,11.0,13.0,9.0,4,1,2.0,0.0,0.0,0.0,0.67,1.67,0.0,0.0,0.37,0.7,0.32,1.71,35.0,39.0,0.0,1.0,0.0,0.0,1.67,0.67,-0.33,0.67,16,14,1,2,2,0.30434782608695654,0.5,0.3076923076923077,0.3,0.5,0,0.2,-2,0.5,0.41000000000000003
17.0,Sevilla,10,11,17,42,55,-13,41,Alaves,15.0,20.04.2025,17:30,home,1,1,D,draw,1.66,1.06,0.43,0.57,10,11,2,3,4.0,2.0,3,6,0.78,0.82,2.0,2.0,5,6,3,2,9.0,8.0,1.0,3.0,0.0,0.0,13.0,21.0,1,2,11,10,0.7,0.67,0.25,0.2,24,28,10,11,0.52,0.5,41.0,23.0,12.0,5.0,2,1,0.0,0.0,1.0,0.0,0.79,1.04,1.0,0.0,0.49,0.62,0.88,0.58,60.0,57.0,0.0,0.0,0.0,0.0,1.04,0.79,0.04,-0.21,16,0,1,0,0,0.2916666666666667,0.5,0.2857142857142857,0.3,0.5,0,0.1,0,0.5,0.38
17.0,Sevilla,10,11,17,42,55,-13,41,Alaves,15.0,20.09.2024,20:00,away,1,2,L,opponent,0.41,1.57,0.66,0.34,8,10,2,4,0.0,0.0,5,3,0.0,0.0,4.0,1.0,4,4,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,13,18,0.0,0.0,0.0,0.0,28,18,16,11,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0,2,2,0.28,0.5,0.2857142857142857,0.2727272727272727,0.0,0,0.0,-1,0.5,0.35
17.0,Sevilla,10,11,17,42,55,-13,41,Barcelona,1.0,20.10.2024,20:00,away,1,5,L,opponent,0.92,4.17,0.33,0.67,7,21,1,9,0.0,0.0,5,5,0.79,0.91,2.0,1.0,2,8,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,6,14,0.0,0.0,0.0,0.0,12,20,14,6,0.0,0.0,0.0,0.0,13.0,7.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,3,0,2,2,0.2692307692307692,0.4,0.2857142857142857,0.25,0.0,0,0.0,-4,0.4,0.28
17.0,Sevilla,10,11,17,42,55,-13,41,Real Madrid,2.0,22.12.2024,15:15,away,2,4,L,opponent,1.29,2.07,0.41,0.59,10,16,5,8,3.0,4.0,6,6,0.88,0.9,2.0,1.0,4,4,1,4,6.0,14.0,4.0,2.0,1.0,0.0,14.0,28.0,1,3,5,14,0.82,0.74,0.23,0.3,13,17,14,5,0.68,0.68,13.0,15.0,12.0,7.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,14,0,2,2,0.25925925925925924,0.3,0.2857142857142857,0.23076923076923078,0.0,0,0.0,-2,0.3,0.21
17.0,Sevilla,10,11,17,42,55,-13,41,Villarreal,5.0,23.08.2024,20:30,home,1,2,L,opponent,1.41,1.16,0.6,0.4,16,8,9,5,0.0,0.0,7,2,0.0,0.0,3.0,5.0,6,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,13,23,0.0,0.0,0.0,0.0,27,26,16,8,0.0,0.0,0.0,0.0,0.0,0.0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,19,1,2,2,0.25,0.2,0.26666666666666666,0.23076923076923078,0.5,0,0.0,-1,0.2,0.14
17.0,Sevilla,10,11,17,42,55,-13,41,Mallorca,10.0,24.02.2025,20:00,home,1,1,D,draw,1.4,2.37,0.53,0.47,19,13,4,2,1.0,2.0,4,4,0.81,0.78,1.0,4.0,12,9,3,2,12.0,12.0,7.0,1.0,0.0,1.0,29.0,26.0,0,0,12,11,0.68,0.57,0.22,0.29,18,22,11,12,0.59,0.64,25.0,23.0,13.0,11.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,11,1,0,0,0.2413793103448276,0.1,0.25,0.23076923076923078,0.5,0,0.0,0,0.1,0.07
17.0,Sevilla,10,11,17,42,55,-13,41,Osasuna,9.0,24.04.2025,18:00,away,0,1,L,opponent,0.76,0.35,0.42,0.58,12,9,3,2,1.0,0.0,4,4,0.81,0.89,2.0,4.0,5,6,4,1,9.0,4.0,3.0,5.0,0.0,0.0,18.0,9.0,1,2,14,13,0.67,0.74,0.35,0.11,20,16,13,14,0.71,0.44,23.0,28.0,5.0,4.0,1,3,1.0,0.0,0.0,0.0,0.81,0.58,1.0,0.0,0.39,0.62,0.86,0.27,43.0,33.0,0.0,0.0,0.0,0.0,0.58,0.81,-0.42,0.81,16,12,0,2,2,0.23333333333333334,0.1,0.25,0.21428571428571427,0.0,0,0.0,-1,0.1,0.07
17.0,Sevilla,10,11,17,42,55,-13,41,Valladolid,20.0,24.09.2024,18:00,home,2,1,W,team,1.37,0.67,0.55,0.45,22,8,5,2,0.0,0.0,6,4,0.0,0.0,5.0,4.0,11,2,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,19,17,0.0,0.0,0.0,0.0,29,25,14,12,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,18,1,1,1,0.25806451612903225,0.2,0.29411764705882354,0.21428571428571427,1.0,1,0.3,1,0.2,0.23
17.0,Sevilla,10,11,17,42,55,-13,41,Rayo Vallecano,8.0,24.11.2024,15:15,home,1,0,W,team,0.89,0.85,0.52,0.48,11,9,3,1,4.0,1.0,8,3,0.82,0.79,2.0,5.0,6,4,2,4,8.0,4.0,3.0,5.0,0.0,1.0,23.0,10.0,0,3,14,14,0.62,0.55,0.1,0.15,28,17,14,14,0.64,0.6,24.0,25.0,5.0,6.0,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,13,1,1,1,0.28125,0.2,0.3333333333333333,0.21428571428571427,0.0,2,0.5,1,0.2,0.29000000000000004
17.0,Sevilla,10,11,17,42,55,-13,41,Espanyol,14.0,25.01.2025,17:30,home,1,1,D,draw,1.26,0.69,0.74,0.26,25,6,4,1,1.0,2.0,5,1,0.88,0.61,1.0,4.0,13,2,8,3,14.0,5.0,11.0,1.0,2.0,0.0,29.0,7.0,0,0,14,13,0.73,0.36,0.24,0.5,27,14,13,14,0.44,0.52,3.0,35.0,7.0,8.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,6,1,0,0,0.2727272727272727,0.2,0.3157894736842105,0.21428571428571427,0.5,0,0.30000000000000004,0,0.2,0.23
17.0,Sevilla,10,11,17,42,55,-13,41,Villarreal,5.0,25.05.2025,15:15,away,2,4,L,opponent,1.32,1.06,0.49,0.51,17,12,6,7,2.0,1.0,5,3,0.9,0.89,1.0,0.0,9,2,2,3,12.0,8.0,5.0,4.0,1.0,0.0,32.0,30.0,3,0,8,14,0.83,0.7,0.22,0.42,15,9,14,8,0.62,0.4,13.0,17.0,11.0,4.0,3,4,0.0,0.0,1.0,0.0,2.4,2.66,0.0,0.0,0.64,0.62,1.2,1.1,30.0,45.0,0.0,0.0,0.0,0.0,2.66,2.4,-1.34,0.4,16,19,0,2,2,0.2647058823529412,0.2,0.3157894736842105,0.2,0.0,0,0.1,-2,0.2,0.17
17.0,Sevilla,10,11,17,42,55,-13,41,Espanyol,14.0,25.10.2024,20:00,away,2,0,W,team,0.66,1.17,0.58,0.42,6,16,3,1,0.0,0.0,2,13,0.82,0.76,0.0,2.0,1,11,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,14,9,0.0,0.0,0.0,0.0,17,28,9,14,0.0,0.0,0.0,0.0,8.0,7.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,6,0,1,1,0.2857142857142857,0.3,0.3157894736842105,0.25,0.0,1,0.3,2,0.3,0.3
