Rank,Team,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,Opponent,opponent_rank,Date,Time,Home/Away,team_goals,opponent_goals,Outcome,Target_Winner,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_Errors_leading_to_goal_team,stat_Errors_leading_to_goal_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent
2.0,Ajax,24,6,4,67,32,35,78,Zwolle,10.0,09.03.2025,13:30,away,1,0,W,team,2.44,0.44,0.56,0.44,14,9,6,2,3.0,4.0,3,3,0.83,0.76,0.0,1.0,4,6,4,1,13.0,6.0,1.0,3.0,1.0,0.0,35.0,17.0,1,3,9.0,5.0,0.69,0.57,0.08,0.19,23,27,5,9,0.63,0.76,24.0,16.0,10.0,11.0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,Ajax,24,6,4,67,32,35,78,Twente,6.0,10.11.2024,13:30,away,2,2,D,draw,2.43,1.48,0.61,0.39,11,17,6,7,0.0,0.0,4,5,0.88,0.82,1.0,1.0,3,5,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,13.0,5.0,0.0,0.0,0.0,0.0,9,17,5,13,0.0,0.0,0.0,0.0,5.0,7.0,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,Ajax,24,6,4,67,32,35,78,Waalwijk,17.0,11.01.2025,17:45,home,2,1,W,team,2.4,0.71,0.59,0.41,17,11,4,3,5.0,3.0,9,1,0.88,0.83,1.0,0.0,7,2,6,6,11.0,5.0,6.0,6.0,0.0,0.0,35.0,12.0,5,0,17.0,7.0,0.78,0.76,0.26,0.21,12,11,7,17,0.53,0.54,9.0,26.0,8.0,17.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,Ajax,24,6,4,67,32,35,78,Nijmegen,8.0,11.05.2025,15:45,home,0,3,L,opponent,2.44,0.75,0.65,0.35,22,9,4,6,4.0,2.0,8,1,0.88,0.75,3.0,4.0,8,2,10,1,17.0,7.0,5.0,2.0,0.0,0.0,46.0,15.0,1,1,12.0,12.0,0.78,0.53,0.21,0.22,13,15,12,12,0.44,0.53,18.0,42.0,5.0,6.0,3,4,0.0,0.0,1.33,1.82,1.0,0.0,0.56,0.26,1.81,0.88,51.0,42.0,0.0,0.0,0.0,0.0,1.82,1.33,-1.18,1.33,0.0,0.0
2.0,Ajax,24,6,4,67,32,35,78,Heerenveen,9.0,11.08.2024,15:45,home,1,0,W,team,1.01,0.17,0.48,0.52,12,7,4,2,0.0,0.0,5,2,0.85,0.83,0.0,2.0,6,4,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,19,20,8,10,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,Ajax,24,6,4,67,32,35,78,Willem II,16.0,13.04.2025,15:45,away,2,1,W,team,2.51,0.32,0.67,0.33,29,6,6,1,2.0,1.0,11,1,0.89,0.78,0.0,1.0,9,5,14,0,22.0,4.0,7.0,2.0,1.0,0.0,69.0,9.0,0,3,8.0,4.0,0.84,0.69,0.2,0.0,17,14,4,8,0.67,0.35,13.0,60.0,3.0,6.0,0,4,0.0,0.0,1.65,0.38,0.0,0.0,0.63,0.37,3.19,0.27,53.0,44.0,0.0,0.0,0.0,0.0,0.38,1.65,-0.62,-0.35,0.0,0.0
2.0,Ajax,24,6,4,67,32,35,78,Groningen,13.0,14.05.2025,19:00,away,2,2,D,draw,0.8,1.78,0.53,0.47,11,14,3,6,2.0,3.0,3,4,0.82,0.79,3.0,5.0,5,5,3,3,11.0,7.0,0.0,7.0,0.0,1.0,17.0,16.0,1,0,15.0,13.0,0.65,0.58,0.4,0.5,17,21,13,15,0.4,0.57,19.0,17.0,5.0,8.0,4,1,0.0,0.0,0.44,1.97,0.0,0.0,0.48,0.45,1.31,1.35,58.0,63.0,0.0,0.0,0.0,0.0,1.97,0.44,-0.03,-1.56,0.0,1.0
2.0,Ajax,24,6,4,67,32,35,78,Almere City,18.0,15.12.2024,15:45,home,3,0,W,team,1.32,0.07,0.73,0.27,14,4,8,0,1.0,0.0,7,0,0.92,0.8,1.0,2.0,1,4,5,0,10.0,0.0,4.0,4.0,1.0,0.0,40.0,1.0,2,0,12.0,6.0,0.81,0.64,0.4,0.0,19,11,6,12,0.6,0.46,3.0,19.0,6.0,7.0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,Ajax,24,6,4,67,32,35,78,Heracles,14.0,16.02.2025,15:45,home,4,0,W,team,2.64,0.46,0.56,0.44,11,8,6,4,4.0,1.0,5,4,0.91,0.89,0.0,0.0,4,2,1,2,7.0,4.0,4.0,4.0,0.0,0.0,30.0,8.0,0,0,14.0,13.0,0.75,0.76,0.13,0.15,14,16,13,14,0.4,0.64,18.0,38.0,4.0,11.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,Ajax,24,6,4,67,32,35,78,AZ Alkmaar,5.0,16.03.2025,15:45,home,2,2,D,draw,1.42,0.72,0.54,0.46,17,6,5,2,3.0,2.0,3,3,0.87,0.83,1.0,4.0,8,4,4,0,15.0,3.0,2.0,3.0,1.0,0.0,27.0,17.0,0,0,10.0,8.0,0.7,0.64,0.25,0.2,17,14,8,10,0.5,0.57,22.0,27.0,7.0,9.0,0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2.0,Ajax,24,6,4,67,32,35,78,Twente,6.0,18.05.2025,13:30,home,2,0,W,team,1.74,0.79,0.53,0.47,11,7,3,3,4.0,0.0,4,6,0.84,0.83,0.0,2.0,6,1,2,3,8.0,4.0,3.0,3.0,0.0,0.0,22.0,15.0,4,0,17.0,10.0,0.69,0.63,0.29,0.19,19,11,10,17,0.8,0.86,14.0,26.0,9.0,5.0,3,1,1.0,0.0,1.82,1.56,0.0,0.0,0.49,0.47,1.98,0.56,48.0,28.0,0.0,2.0,0.0,0.0,1.56,1.82,1.56,-0.18,0.0,0.0
2.0,Ajax,24,6,4,67,32,35,78,NAC Breda,15.0,18.08.2024,15:45,away,1,2,L,opponent,1.18,0.76,0.75,0.25,16,6,5,3,0.0,0.0,8,1,0.87,0.67,1.0,0.0,5,3,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,25,12,14,15,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,Ajax,24,6,4,67,32,35,78,Sittard,11.0,18.09.2024,19:00,home,5,0,W,team,3.45,0.09,0.74,0.26,25,4,14,1,0.0,0.0,15,0,0.91,0.75,0.0,1.0,7,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,16,11,6,8,0.0,0.0,0.0,0.0,0.0,0.0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,Ajax,24,6,4,67,32,35,78,Heerenveen,9.0,19.01.2025,13:30,away,2,0,W,team,1.75,0.51,0.42,0.58,21,11,9,2,5.0,0.0,5,5,0.83,0.84,1.0,1.0,4,5,8,4,14.0,5.0,7.0,6.0,0.0,0.0,33.0,17.0,7,3,7.0,8.0,0.71,0.7,0.27,0.15,9,20,8,7,0.5,0.75,35.0,26.0,14.0,7.0,2,7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,Ajax,24,6,4,67,32,35,78,Utrecht,4.0,20.04.2025,11:15,away,0,4,L,opponent,0.33,0.8,0.69,0.31,7,13,3,5,2.0,1.0,11,1,0.87,0.77,3.0,1.0,2,3,2,5,4.0,9.0,3.0,4.0,3.0,1.0,25.0,20.0,2,1,7.0,11.0,0.73,0.66,0.09,0.36,23,13,11,7,0.31,0.68,17.0,41.0,7.0,12.0,1,3,0.0,0.0,0.31,1.23,4.0,0.0,0.51,0.32,2.15,0.7,36.0,46.0,0.0,0.0,0.0,0.0,1.23,0.31,-2.77,0.31,0.0,0.0
2.0,Ajax,24,6,4,67,32,35,78,Heracles,14.0,20.10.2024,13:30,away,4,3,W,team,3.57,0.83,0.68,0.32,18,14,6,6,0.0,0.0,0,3,0.86,0.73,4.0,2.0,7,4,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,11.0,11.0,0.0,0.0,0.0,0.0,22,11,11,11,0.0,0.0,0.0,0.0,9.0,6.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,Ajax,24,6,4,67,32,35,78,G.A. Eagles,7.0,21.09.2024,19:00,away,1,1,D,draw,1.17,0.59,0.56,0.44,8,9,3,4,0.0,0.0,2,7,0.86,0.82,2.0,2.0,3,2,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,26,19,9,11,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,Ajax,24,6,4,67,32,35,78,Sparta Rotterdam,12.0,22.12.2024,11:15,away,2,0,W,team,1.67,0.64,0.62,0.38,7,11,3,3,3.0,0.0,1,7,0.86,0.78,1.0,2.0,2,5,2,3,5.0,5.0,2.0,6.0,0.0,0.0,30.0,12.0,1,1,12.0,5.0,0.76,0.65,0.14,0.1,19,15,5,12,0.47,0.47,21.0,15.0,11.0,7.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,Ajax,24,6,4,67,32,35,78,G.A. Eagles,7.0,23.02.2025,13:30,home,2,0,W,team,1.9,0.23,0.49,0.51,21,6,6,1,4.0,0.0,3,3,0.86,0.83,2.0,2.0,8,1,7,4,14.0,3.0,7.0,3.0,1.0,0.0,38.0,19.0,2,0,12.0,9.0,0.79,0.74,0.18,0.0,11,10,9,12,0.33,0.54,16.0,22.0,7.0,8.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,Ajax,24,6,4,67,32,35,78,Zwolle,10.0,24.11.2024,15:45,home,2,0,W,team,1.0,1.14,0.57,0.43,5,13,2,6,2.0,0.0,7,0,0.85,0.84,3.0,1.0,3,5,0,2,3.0,7.0,2.0,6.0,0.0,0.0,35.0,15.0,2,3,12.0,15.0,0.71,0.68,0.27,0.33,13,9,15,12,0.55,0.69,9.0,26.0,4.0,4.0,6,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,Ajax,24,6,4,67,32,35,78,Sparta Rotterdam,12.0,27.04.2025,13:30,home,1,1,D,draw,3.21,1.06,0.66,0.34,27,13,5,5,4.0,2.0,11,4,0.86,0.75,1.0,2.0,15,4,7,4,20.0,7.0,7.0,6.0,4.0,0.0,50.0,17.0,1,1,12.0,10.0,0.75,0.55,0.34,0.17,18,15,10,12,0.63,0.56,19.0,44.0,7.0,12.0,4,4,0.0,0.0,0.81,0.92,2.0,1.0,0.51,0.4,2.87,0.86,61.0,35.0,0.0,0.0,0.0,0.0,0.92,0.81,-0.08,-0.49,0.0,0.0
2.0,Ajax,24,6,4,67,32,35,78,Willem II,16.0,27.10.2024,15:45,home,1,0,W,team,1.65,0.4,0.6,0.4,11,3,7,2,0.0,0.0,4,1,0.91,0.86,1.0,0.0,3,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,11.0,10.0,0.0,0.0,0.0,0.0,15,18,10,11,0.0,0.0,0.0,0.0,5.0,7.0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,Ajax,24,6,4,67,32,35,78,Waalwijk,17.0,29.09.2024,15:45,away,2,0,W,team,1.2,0.21,0.7,0.3,23,3,4,1,0.0,0.0,12,2,0.89,0.7,1.0,2.0,10,1,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,19,14,6,9,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,Ajax,24,6,4,67,32,35,78,PSV,1.0,30.03.2025,13:30,away,2,0,W,team,0.83,1.3,0.39,0.61,11,17,3,4,1.0,0.0,2,5,0.75,0.87,2.0,1.0,4,6,4,7,6.0,11.0,5.0,6.0,0.0,0.0,15.0,42.0,0,2,10.0,8.0,0.62,0.8,0.38,0.21,12,22,8,10,0.35,0.58,37.0,13.0,7.0,13.0,4,1,0.0,0.0,1.24,0.51,0.0,0.0,0.39,0.42,0.54,2.28,46.0,40.0,0.0,0.0,0.0,0.0,0.51,1.24,0.51,-0.76,0.0,0.0
2.0,Ajax,24,6,4,67,32,35,78,Feyenoord,3.0,30.10.2024,17:00,away,2,0,W,team,0.63,1.37,0.41,0.59,8,15,4,2,0.0,0.0,4,3,0.82,0.88,2.0,4.0,2,9,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,15.0,13.0,0.0,0.0,0.0,0.0,8,23,13,15,0.0,0.0,0.0,0.0,10.0,7.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,Feyenoord,20,8,6,76,38,38,68,Nijmegen,8.0,01.03.2025,20:00,home,0,0,D,draw,1.1,0.21,0.73,0.27,17,5,5,2,1.0,1.0,10,3,0.87,0.65,1.0,4.0,8,3,4,0,9.0,3.0,8.0,2.0,0.0,0.0,36.0,8.0,1,1,20.0,13.0,0.81,0.41,0.17,0.25,13,24,13,20,0.85,0.63,12.0,51.0,5.0,7.0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,Feyenoord,20,8,6,76,38,38,68,Ajax,2.0,02.02.2025,13:30,away,1,2,L,opponent,0.74,2.91,0.5,0.5,12,16,6,7,1.0,6.0,5,7,0.85,0.84,2.0,3.0,2,6,4,3,6.0,9.0,6.0,7.0,0.0,2.0,27.0,25.0,0,5,13.0,7.0,0.72,0.57,0.0,0.3,14,16,7,13,0.68,0.62,25.0,27.0,12.0,7.0,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,Feyenoord,20,8,6,76,38,38,68,Groningen,13.0,02.04.2025,19:00,home,4,1,W,team,1.12,0.86,0.48,0.52,13,6,7,1,2.0,1.0,1,1,0.86,0.86,0.0,2.0,5,1,1,4,9.0,2.0,4.0,4.0,1.0,0.0,29.0,12.0,2,2,8.0,7.0,0.69,0.68,0.5,0.33,16,14,7,8,0.68,0.67,18.0,21.0,6.0,6.0,0,3,1.0,0.0,2.7,0.77,1.0,2.0,0.52,0.45,0.83,1.27,48.0,40.0,0.0,1.0,0.0,0.0,0.77,2.7,-0.23,-1.3,0.0,0.0
3.0,Feyenoord,20,8,6,76,38,38,68,AZ Alkmaar,5.0,02.11.2024,20:00,home,3,2,W,team,2.12,1.76,0.63,0.37,16,9,4,5,0.0,0.0,10,0,0.83,0.75,0.0,0.0,7,3,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,11.0,12.0,0.0,0.0,0.0,0.0,30,15,12,11,0.0,0.0,0.0,0.0,8.0,12.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,Feyenoord,20,8,6,76,38,38,68,Heracles,14.0,03.05.2025,17:45,away,4,1,W,team,2.4,1.28,0.57,0.43,17,11,8,3,3.0,2.0,1,5,0.86,0.79,1.0,2.0,5,7,4,1,14.0,7.0,3.0,4.0,1.0,2.0,31.0,18.0,0,2,11.0,10.0,0.73,0.7,0.31,0.16,16,20,10,11,0.75,0.75,23.0,23.0,9.0,14.0,2,4,0.0,0.0,1.36,1.27,0.0,0.0,0.51,0.42,1.69,0.84,48.0,43.0,2.0,0.0,0.0,0.0,1.27,1.36,0.27,-2.64,0.0,1.0
3.0,Feyenoord,20,8,6,76,38,38,68,AZ Alkmaar,5.0,05.04.2025,15:30,away,1,0,W,team,0.23,0.85,0.38,0.62,9,13,1,5,1.0,1.0,3,5,0.69,0.81,2.0,3.0,7,1,1,7,3.0,10.0,5.0,3.0,0.0,1.0,20.0,24.0,2,1,17.0,10.0,0.54,0.71,0.13,0.06,17,21,10,17,0.3,0.7,38.0,22.0,13.0,12.0,5,0,0.0,0.0,0.0,2.09,1.0,2.0,0.27,0.44,0.31,1.15,58.0,58.0,0.0,1.0,0.0,1.0,2.09,0.0,2.09,0.0,0.0,0.0
3.0,Feyenoord,20,8,6,76,38,38,68,Twente,6.0,06.10.2024,13:30,home,2,1,W,team,1.05,0.74,0.44,0.56,8,7,2,5,0.0,0.0,5,6,0.8,0.81,2.0,2.0,5,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,19,24,11,17,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,Feyenoord,20,8,6,76,38,38,68,Waalwijk,17.0,07.12.2024,19:00,away,3,2,W,team,2.0,0.84,0.65,0.35,17,11,9,4,5.0,2.0,15,2,0.88,0.81,0.0,0.0,6,4,2,3,11.0,7.0,6.0,4.0,1.0,3.0,49.0,12.0,3,0,9.0,3.0,0.76,0.58,0.32,0.2,19,15,3,9,0.69,0.71,14.0,43.0,4.0,11.0,2,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,Feyenoord,20,8,6,76,38,38,68,Sparta Rotterdam,12.0,08.02.2025,20:00,home,3,0,W,team,1.58,0.81,0.61,0.39,17,14,6,5,2.0,1.0,6,2,0.86,0.8,0.0,0.0,7,4,4,5,11.0,13.0,6.0,1.0,0.0,0.0,32.0,26.0,2,0,5.0,6.0,0.79,0.58,0.3,0.3,23,22,6,5,0.56,0.65,24.0,34.0,3.0,12.0,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,Feyenoord,20,8,6,76,38,38,68,Willem II,16.0,10.08.2024,15:30,home,1,1,D,draw,1.96,0.12,0.71,0.29,21,2,7,1,0.0,0.0,14,3,0.88,0.67,2.0,4.0,11,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,30,19,8,21,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,Feyenoord,20,8,6,76,38,38,68,Almere City,18.0,10.11.2024,11:15,away,4,1,W,team,1.78,0.79,0.67,0.33,20,8,11,4,0.0,0.0,9,0,0.83,0.66,0.0,2.0,6,2,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,14.0,5.0,0.0,0.0,0.0,0.0,15,21,5,14,0.0,0.0,0.0,0.0,5.0,15.0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,Feyenoord,20,8,6,76,38,38,68,PSV,1.0,11.05.2025,13:30,home,2,3,L,opponent,1.17,2.92,0.34,0.66,11,24,4,9,3.0,6.0,1,12,0.7,0.85,2.0,3.0,5,12,2,3,6.0,18.0,5.0,6.0,0.0,0.0,13.0,56.0,0,2,14.0,7.0,0.51,0.78,0.2,0.25,13,20,7,14,0.29,0.74,35.0,18.0,5.0,5.0,6,2,0.0,0.0,1.38,2.89,0.0,0.0,0.4,0.59,0.5,3.0,31.0,53.0,0.0,1.0,1.0,0.0,2.89,1.38,-0.11,-0.62,1.0,0.0
3.0,Feyenoord,20,8,6,76,38,38,68,Utrecht,4.0,12.01.2025,13:30,home,1,2,L,opponent,1.95,0.83,0.75,0.25,16,11,5,3,2.0,1.0,9,2,0.9,0.73,0.0,1.0,9,6,2,2,11.0,9.0,5.0,2.0,1.0,0.0,48.0,21.0,1,2,7.0,1.0,0.81,0.68,0.29,0.5,24,15,1,7,0.83,0.48,7.0,46.0,7.0,12.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,Feyenoord,20,8,6,76,38,38,68,Sittard,11.0,12.04.2025,15:30,away,2,0,W,team,1.75,0.3,0.51,0.49,14,7,8,2,2.0,0.0,7,5,0.83,0.79,1.0,2.0,2,4,4,1,9.0,6.0,5.0,1.0,1.0,0.0,23.0,22.0,0,0,18.0,7.0,0.73,0.55,0.25,0.3,17,17,7,18,0.75,0.76,30.0,14.0,5.0,10.0,2,6,0.0,0.0,2.85,0.05,0.0,0.0,0.49,0.28,0.81,1.26,52.0,39.0,0.0,0.0,0.0,0.0,0.05,2.85,0.05,0.85,0.0,1.0
3.0,Feyenoord,20,8,6,76,38,38,68,Waalwijk,17.0,14.05.2025,19:00,home,2,0,W,team,3.89,0.2,0.54,0.46,22,6,5,1,7.0,0.0,6,3,0.86,0.85,0.0,0.0,10,3,7,2,15.0,1.0,7.0,5.0,1.0,0.0,44.0,2.0,0,1,4.0,9.0,0.75,0.62,0.31,0.0,16,10,9,4,0.67,0.42,11.0,28.0,7.0,6.0,1,3,1.0,0.0,2.62,0.13,3.0,0.0,0.51,0.44,2.73,0.21,31.0,38.0,0.0,0.0,0.0,0.0,0.13,2.62,0.13,0.62,0.0,0.0
3.0,Feyenoord,20,8,6,76,38,38,68,Groningen,13.0,14.09.2024,17:45,away,2,2,D,draw,1.37,0.95,0.52,0.48,15,11,8,5,0.0,0.0,6,5,0.8,0.76,2.0,3.0,3,4,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,30,12,13,12,0.0,0.0,0.0,0.0,0.0,0.0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,Feyenoord,20,8,6,76,38,38,68,Heracles,14.0,14.12.2024,20:00,home,5,2,W,team,3.38,0.85,0.59,0.41,18,5,7,3,7.0,2.0,10,0,0.86,0.83,0.0,1.0,4,0,7,2,15.0,4.0,2.0,1.0,1.0,0.0,40.0,10.0,2,0,11.0,10.0,0.67,0.65,0.37,0.1,20,16,10,11,0.82,0.68,5.0,26.0,8.0,15.0,1,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
