Rank,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,opponent_rank,Time,team_goals,opponent_goals,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent
10.0,10,7,13,36,36,0,37,14.0,0.97249999951375,4,1,0.0,0.0,0.51,0.49,15,3,7,2,0.0,0.0,3,3,0.0,0.0,1.0,1.0,0.0,0.0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,12,13,7,6,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,7,13,36,36,0,37,13.0,0.749999999625,0,2,0.62,1.88,0.55,0.45,8,18,1,7,0.0,0.0,4,9,0.68,0.64,3.0,3.0,0.0,0.0,4,5,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,9.0,11.0,0.0,0.0,0.0,0.0,29,22,11,9,0.0,0.0,0.0,0.0,13.0,17.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,7,13,36,36,0,37,7.0,0.6149999996925,1,0,1.68,1.04,0.47,0.53,12,15,4,5,2.0,1.0,5,5,0.76,0.77,3.0,3.0,0.0,0.0,5,5,3.0,5.0,10.0,9.0,2.0,6.0,1.0,0.0,31.0,24.0,1,2,11.0,14.0,0.73,0.64,0.24,0.24,25,17,14,11,0.7,0.65,33.0,24.0,17.0,10.0,5,3,2.12,1.46,0.0,0.0,0.0,0.0,0.52,0.47,1.26,1.26,59.0,56.0,1.46,2.12,1.46,1.12
10.0,10,7,13,36,36,0,37,12.0,0.97249999951375,0,1,0.81,0.31,0.69,0.31,21,7,9,2,0.0,0.0,7,0,0.83,0.71,2.0,2.0,0.0,0.0,7,2,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,8.0,10.0,0.0,0.0,0.0,0.0,24,14,9,5,0.0,0.0,0.0,0.0,3.0,14.0,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,7,13,36,36,0,37,7.0,0.9074999995462499,1,0,1.34,0.27,0.55,0.45,12,8,3,1,1.0,0.0,3,2,0.85,0.81,1.0,1.0,0.0,0.0,6,3,3.0,4.0,8.0,4.0,4.0,4.0,0.0,0.0,14.0,10.0,1,3,11.0,6.0,0.72,0.7,0.59,0.17,16,14,6,11,0.83,0.58,20.0,24.0,9.0,4.0,1,2,1.1,0.05,1.0,0.0,0.0,0.0,0.54,0.43,1.29,0.3,61.0,41.0,0.05,1.1,0.03,0.1
10.0,10,7,13,36,36,0,37,8.0,0.85749999957125,0,1,1.11,1.2,0.67,0.33,12,11,2,6,3.0,2.0,6,3,0.85,0.68,1.0,2.0,0.0,0.0,8,5,2.0,0.0,7.0,4.0,5.0,7.0,0.0,0.0,27.0,11.0,1,2,10.0,7.0,0.72,0.47,0.21,0.25,27,14,7,10,0.77,0.62,14.0,34.0,4.0,16.0,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,7,13,36,36,0,37,5.0,0.6149999996925,3,1,3.01,1.64,0.44,0.56,17,23,7,8,7.0,1.0,5,7,0.78,0.85,2.0,2.0,0.0,0.0,6,10,4.0,5.0,13.0,11.0,4.0,12.0,1.0,0.0,25.0,31.0,0,0,8.0,6.0,0.69,0.67,0.21,0.14,17,21,6,8,0.5,0.79,27.0,16.0,13.0,11.0,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,7,13,36,36,0,37,16.0,0.9074999995462499,1,1,1.73,1.43,0.54,0.46,9,12,1,2,2.0,2.0,5,4,0.82,0.83,1.0,2.0,0.0,0.0,4,6,4.0,4.0,4.0,9.0,5.0,3.0,0.0,1.0,30.0,25.0,2,0,12.0,13.0,0.7,0.67,0.3,0.3,16,15,13,12,0.56,0.67,13.0,27.0,15.0,11.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,7,13,36,36,0,37,9.0,0.97249999951375,4,3,2.64,1.71,0.55,0.45,17,13,8,6,4.0,2.0,4,7,0.81,0.81,2.0,6.0,0.0,1.0,6,3,3.0,4.0,11.0,11.0,6.0,2.0,1.0,0.0,31.0,24.0,1,4,15.0,7.0,0.67,0.63,0.56,0.21,25,14,7,15,0.61,0.54,18.0,21.0,4.0,13.0,3,4,3.4,2.78,1.0,0.0,0.0,0.0,0.48,0.48,1.45,0.76,59.0,35.0,2.78,3.4,-0.22,-0.6
10.0,10,7,13,36,36,0,37,9.0,0.97249999951375,1,0,2.23,0.82,0.48,0.52,22,10,7,5,0.0,0.0,6,3,0.79,0.79,2.0,0.0,0.0,0.0,10,3,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,4.0,14.0,0.0,0.0,0.0,0.0,18,26,14,4,0.0,0.0,0.0,0.0,15.0,13.0,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,7,13,36,36,0,37,3.0,0.97249999951375,1,2,0.61,0.76,0.47,0.53,8,7,4,4,1.0,3.0,1,8,0.76,0.8,4.0,3.0,0.0,0.0,2,3,2.0,0.0,4.0,6.0,4.0,1.0,0.0,0.0,9.0,27.0,0,4,13.0,12.0,0.63,0.63,0.25,0.4,28,28,12,13,0.81,0.68,21.0,26.0,16.0,9.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,7,13,36,36,0,37,9.0,0.97249999951375,2,2,1.1,2.3,0.54,0.46,6,23,4,6,3.0,2.0,1,6,0.82,0.8,0.0,1.0,0.0,0.0,1,9,1.0,8.0,4.0,13.0,2.0,10.0,0.0,2.0,14.0,29.0,3,1,7.0,10.0,0.58,0.62,0.27,0.42,17,19,10,7,0.5,0.75,35.0,17.0,9.0,15.0,4,2,1.56,2.15,1.0,0.0,0.0,0.0,0.41,0.47,0.88,1.05,27.0,42.0,2.15,1.56,0.15,-0.44
10.0,10,7,13,36,36,0,37,6.0,0.8649999995675,1,0,0.0,0.0,0.41,0.59,17,7,5,0,0.0,0.0,4,3,0.0,0.0,3.0,1.0,0.0,0.0,12,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,25,26,14,6,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,7,13,36,36,0,37,11.0,0.85749999957125,0,1,1.3,0.41,0.51,0.49,9,9,3,2,2.0,0.0,5,3,0.82,0.84,3.0,2.0,2.0,0.0,3,1,3.0,6.0,6.0,4.0,3.0,5.0,2.0,1.0,26.0,12.0,2,1,10.0,9.0,0.75,0.65,0.12,0.27,31,18,9,10,0.67,0.86,15.0,31.0,3.0,11.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,7,13,36,36,0,37,16.0,0.8649999995675,3,0,0.0,0.0,0.55,0.45,24,12,12,4,0.0,0.0,8,5,0.0,0.0,1.0,0.0,0.0,0.0,12,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,24,21,15,11,0.0,0.0,0.0,0.0,0.0,0.0,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,7,13,36,36,0,37,4.0,0.8649999995675,0,1,0.67,0.97,0.51,0.49,13,5,4,1,0.0,1.0,3,6,0.83,0.8,1.0,3.0,0.0,0.0,6,3,3.0,1.0,6.0,4.0,7.0,1.0,1.0,0.0,23.0,32.0,1,0,11.0,14.0,0.72,0.65,0.28,0.33,20,17,14,11,0.5,0.68,29.0,29.0,9.0,9.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,7,13,36,36,0,37,2.0,0.8649999995675,2,4,0.98,2.86,0.43,0.57,8,25,4,12,3.0,5.0,3,2,0.86,0.91,1.0,0.0,0.0,0.0,3,8,1.0,5.0,6.0,17.0,2.0,8.0,0.0,2.0,24.0,34.0,0,3,8.0,11.0,0.72,0.79,0.25,0.18,9,17,11,8,0.71,0.71,13.0,25.0,4.0,2.0,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,7,13,36,36,0,37,3.0,0.97249999951375,0,1,0.0,0.0,0.55,0.45,6,18,1,4,0.0,0.0,4,5,0.0,0.0,4.0,1.0,0.0,0.0,5,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,27,24,19,14,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,7,13,36,36,0,37,6.0,0.97249999951375,1,1,0.77,0.78,0.4,0.6,12,8,5,3,2.0,1.0,7,6,0.77,0.85,1.0,1.0,0.0,0.0,7,2,0.0,3.0,7.0,4.0,5.0,4.0,0.0,0.0,18.0,33.0,2,2,11.0,5.0,0.66,0.7,0.25,0.08,19,17,5,11,0.8,0.78,41.0,27.0,12.0,10.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,7,13,36,36,0,37,8.0,0.749999999625,1,1,0.52,1.82,0.38,0.62,11,19,5,6,1.0,4.0,3,10,0.8,0.88,0.0,1.0,0.0,0.0,5,10,1.0,3.0,6.0,15.0,4.0,4.0,0.0,1.0,17.0,41.0,0,1,11.0,7.0,0.65,0.75,0.42,0.32,9,21,7,11,0.68,0.73,29.0,14.0,10.0,13.0,5,4,1.83,1.27,0.0,0.0,0.0,0.0,0.52,0.78,0.74,1.35,49.0,32.0,1.27,1.83,0.27,0.09
10.0,10,7,13,36,36,0,37,8.0,0.85749999957125,3,0,2.02,1.91,0.52,0.48,13,24,7,7,2.0,4.0,5,5,0.82,0.85,1.0,0.0,0.0,0.0,3,7,3.0,10.0,12.0,13.0,1.0,11.0,0.0,1.0,26.0,25.0,1,1,9.0,13.0,0.7,0.77,0.32,0.24,17,18,13,9,0.71,0.5,13.0,29.0,7.0,6.0,7,4,4.52,1.52,0.0,0.0,0.0,0.0,0.52,0.66,1.71,1.48,50.0,44.0,1.52,4.52,1.52,1.52
10.0,10,7,13,36,36,0,37,7.0,0.8649999995675,1,2,0.96,1.84,0.67,0.33,13,14,3,9,0.0,0.0,5,5,0.81,0.66,2.0,2.0,0.0,0.0,4,3,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,11.0,12.0,0.0,0.0,0.0,0.0,23,24,12,11,0.0,0.0,0.0,0.0,5.0,14.0,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,7,13,36,36,0,37,4.0,0.97249999951375,0,0,0.0,0.0,0.43,0.57,9,10,3,4,0.0,0.0,3,6,0.0,0.0,3.0,4.0,0.0,0.0,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,11,30,12,6,0.0,0.0,0.0,0.0,0.0,0.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,7,13,36,36,0,37,14.0,0.749999999625,2,1,1.77,1.16,0.49,0.51,19,14,7,4,5.0,1.0,12,5,0.85,0.86,1.0,1.0,0.0,0.0,4,5,8.0,5.0,11.0,8.0,8.0,6.0,0.0,1.0,35.0,20.0,1,2,9.0,5.0,0.76,0.69,0.21,0.25,17,9,5,9,0.4,0.71,19.0,22.0,9.0,6.0,3,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,7,13,36,36,0,37,9.0,0.85749999957125,3,1,2.05,0.18,0.6,0.4,11,6,4,2,2.0,1.0,9,2,0.84,0.81,1.0,1.0,0.0,0.0,4,1,3.0,3.0,7.0,3.0,4.0,3.0,0.0,0.0,38.0,11.0,3,1,7.0,8.0,0.75,0.67,0.14,0.13,21,22,8,7,0.67,0.62,24.0,47.0,6.0,5.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,7,13,36,36,0,37,12.0,0.9649999995174999,1,2,2.06,0.77,0.6,0.4,27,7,7,4,1.0,2.0,6,3,0.8,0.71,1.0,3.0,0.0,0.0,15,2,5.0,1.0,14.0,6.0,13.0,1.0,0.0,0.0,52.0,11.0,0,2,6.0,10.0,0.73,0.53,0.41,0.11,17,11,10,6,0.71,0.67,13.0,47.0,10.0,16.0,2,6,2.79,2.04,0.0,0.0,0.0,1.0,0.38,0.46,2.41,0.79,50.0,53.0,2.04,2.79,0.04,1.79
10.0,10,7,13,36,36,0,37,1.0,0.97249999951375,0,3,0.87,2.65,0.41,0.59,13,18,6,7,1.0,2.0,2,5,0.78,0.86,2.0,1.0,0.0,0.0,5,7,2.0,4.0,10.0,10.0,3.0,8.0,0.0,2.0,25.0,21.0,1,2,6.0,10.0,0.67,0.7,0.29,0.1,22,17,10,6,0.53,0.45,25.0,26.0,9.0,11.0,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,7,13,36,36,0,37,11.0,0.9499999995249999,2,1,2.04,1.71,0.5,0.5,16,14,3,5,2.0,1.0,4,6,0.86,0.87,1.0,1.0,0.0,0.0,3,4,10.0,5.0,11.0,9.0,5.0,5.0,0.0,1.0,28.0,27.0,2,1,10.0,13.0,0.75,0.67,0.33,0.2,15,17,13,10,0.6,0.82,25.0,17.0,10.0,7.0,4,1,1.43,0.74,0.0,0.0,0.0,0.0,0.59,0.41,1.32,1.6,44.0,33.0,0.74,1.43,0.74,-0.57
10.0,10,7,13,36,36,0,37,13.0,0.85749999957125,1,1,0.79,1.2,0.49,0.51,7,12,3,5,1.0,1.0,2,4,0.71,0.76,3.0,1.0,1.0,0.0,3,6,1.0,1.0,4.0,9.0,3.0,3.0,0.0,1.0,17.0,22.0,5,1,8.0,7.0,0.59,0.56,0.4,0.14,24,28,7,8,0.67,0.77,33.0,16.0,1.0,10.0,4,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,7,13,36,36,0,37,15.0,0.9074999995462499,1,0,0.0,0.0,0.66,0.34,12,5,3,1,0.0,0.0,4,2,0.0,0.0,1.0,3.0,0.0,0.0,9,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,19,23,8,11,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,7,13,36,36,0,37,12.0,0.97249999951375,4,1,2.77,0.9,0.54,0.46,24,8,7,4,4.0,1.0,9,3,0.83,0.78,1.0,2.0,0.0,0.0,12,3,5.0,1.0,18.0,6.0,6.0,2.0,3.0,0.0,38.0,22.0,1,0,6.0,10.0,0.78,0.73,0.14,0.11,12,19,10,6,0.62,0.6,21.0,36.0,9.0,8.0,3,3,2.53,1.58,0.0,0.0,1.0,1.0,0.49,0.41,1.2,0.87,59.0,54.0,1.58,2.53,0.58,-1.47
10.0,10,7,13,36,36,0,37,11.0,0.749999999625,0,2,0.96,0.8,0.65,0.35,19,7,4,4,0.0,0.0,9,5,0.8,0.75,0.0,2.0,0.0,0.0,7,0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,20.0,11.0,0.0,0.0,0.0,0.0,28,19,11,20,0.0,0.0,0.0,0.0,9.0,7.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,7,13,36,36,0,37,15.0,0.749999999625,1,0,0.96,0.92,0.5,0.5,18,13,6,2,0.0,2.0,10,8,0.8,0.79,2.0,1.0,0.0,0.0,8,5,4.0,6.0,10.0,9.0,8.0,4.0,0.0,0.0,31.0,20.0,2,0,9.0,6.0,0.73,0.62,0.26,0.13,17,17,6,9,0.69,0.4,30.0,34.0,5.0,3.0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,7,13,36,36,0,37,2.0,0.97249999951375,1,1,0.0,0.0,0.49,0.51,14,18,5,4,0.0,0.0,4,6,0.0,0.0,3.0,1.0,0.0,1.0,9,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,21,12,10,5,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,7,13,36,36,0,37,1.0,0.97249999951375,1,1,1.92,1.27,0.42,0.58,11,12,6,4,3.0,4.0,3,4,0.78,0.87,3.0,1.0,0.0,0.0,3,7,2.0,1.0,8.0,8.0,3.0,4.0,0.0,1.0,27.0,18.0,2,0,11.0,11.0,0.68,0.71,0.38,0.2,8,14,11,11,0.81,0.45,21.0,15.0,8.0,13.0,3,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,7,13,36,36,0,37,11.0,0.97249999951375,0,0,2.09,0.85,0.65,0.35,24,8,5,1,3.0,0.0,8,4,0.89,0.79,2.0,4.0,0.0,1.0,13,6,6.0,1.0,16.0,5.0,8.0,3.0,0.0,0.0,33.0,11.0,2,1,10.0,11.0,0.86,0.64,0.29,0.31,21,19,11,10,0.75,0.64,12.0,28.0,7.0,7.0,1,5,1.63,0.65,0.0,0.0,0.0,0.0,0.67,0.5,1.9,0.48,54.0,46.0,0.65,1.63,0.65,1.63
10.0,10,7,13,36,36,0,37,5.0,0.8649999995675,0,1,0.0,0.0,0.5,0.5,12,12,5,4,0.0,0.0,5,6,0.0,0.0,5.0,2.0,0.0,0.0,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,24,17,15,7,0.0,0.0,0.0,0.0,0.0,0.0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,7,13,36,36,0,37,5.0,0.8649999995675,2,1,2.4,1.88,0.44,0.56,16,15,3,5,2.0,5.0,7,2,0.8,0.85,2.0,1.0,0.0,0.0,7,6,6.0,4.0,10.0,10.0,6.0,5.0,0.0,0.0,25.0,28.0,1,2,14.0,11.0,0.72,0.69,0.29,0.42,12,25,11,14,0.48,0.63,21.0,16.0,10.0,13.0,4,1,1.42,1.27,1.0,0.0,1.0,1.0,0.39,0.6,1.87,1.48,59.0,48.0,1.27,1.42,0.27,-0.58
10.0,10,7,13,36,36,0,37,7.0,0.97249999951375,1,1,1.0,0.6,0.7,0.3,17,9,2,5,2.0,2.0,8,1,0.83,0.59,1.0,2.0,0.0,0.0,8,1,7.0,3.0,9.0,6.0,8.0,3.0,2.0,0.0,25.0,12.0,1,1,10.0,7.0,0.72,0.55,0.25,0.0,22,14,7,10,0.14,0.6,11.0,44.0,6.0,8.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,7,13,36,36,0,37,8.0,0.749999999625,2,5,0.0,0.0,0.59,0.41,25,11,6,7,0.0,0.0,7,0,0.0,0.0,3.0,1.0,0.0,0.0,19,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,21,18,11,9,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,8,13,9,28,33,-5,37,4.0,0.749999999625,0,0,0.64,0.29,0.43,0.57,17,11,2,5,0.0,1.0,2,7,0.77,0.79,2.0,1.0,0.0,0.0,7,3,8.0,3.0,8.0,4.0,9.0,7.0,0.0,0.0,20.0,22.0,0,4,14.0,19.0,0.66,0.7,0.13,0.22,19,21,19,14,0.47,0.53,28.0,15.0,15.0,11.0,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,8,13,9,28,33,-5,37,9.0,0.9074999995462499,0,0,0.83,0.62,0.48,0.52,8,18,2,3,2.0,0.0,2,9,0.74,0.78,2.0,1.0,0.0,0.0,4,8,2.0,7.0,8.0,11.0,0.0,7.0,0.0,1.0,17.0,23.0,3,2,10.0,17.0,0.6,0.68,0.3,0.41,31,18,17,10,0.67,0.7,20.0,24.0,8.0,14.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,8,13,9,28,33,-5,37,2.0,0.85749999957125,0,1,0.85,1.02,0.49,0.51,15,13,4,7,0.0,0.0,8,5,0.85,0.84,2.0,2.0,0.0,0.0,8,2,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,16.0,7.0,0.0,0.0,0.0,0.0,14,17,7,16,0.0,0.0,0.0,0.0,14.0,13.0,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,8,13,9,28,33,-5,37,8.0,0.85749999957125,1,2,0.36,2.42,0.51,0.49,5,15,3,4,0.0,4.0,6,5,0.85,0.83,5.0,2.0,0.0,0.0,1,6,1.0,5.0,4.0,12.0,1.0,3.0,1.0,0.0,25.0,33.0,0,5,12.0,14.0,0.61,0.8,0.16,0.33,16,20,14,12,0.44,0.42,18.0,22.0,9.0,6.0,2,2,1.53,1.58,0.0,0.0,0.0,0.0,0.55,0.49,0.55,2.0,43.0,40.0,1.58,1.53,-0.42,0.53
11.0,8,13,9,28,33,-5,37,1.0,0.85749999957125,3,1,0.0,0.0,0.36,0.64,11,18,5,7,0.0,0.0,2,10,0.0,0.0,2.0,2.0,0.0,0.0,6,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,15,27,12,16,0.0,0.0,0.0,0.0,0.0,0.0,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,8,13,9,28,33,-5,37,9.0,0.85749999957125,2,2,1.88,1.5,0.48,0.52,17,14,5,5,3.0,2.0,10,6,0.81,0.83,1.0,1.0,0.0,0.0,8,5,4.0,4.0,14.0,7.0,3.0,7.0,0.0,0.0,24.0,22.0,0,0,10.0,8.0,0.71,0.68,0.3,0.24,26,17,8,10,0.64,0.6,37.0,27.0,9.0,3.0,3,3,2.67,1.82,0.0,1.0,1.0,1.0,0.5,0.62,1.3,1.36,47.0,48.0,1.82,2.67,-0.18,1.67
11.0,8,13,9,28,33,-5,37,8.0,0.749999999625,0,5,0.59,2.22,0.35,0.65,8,15,3,6,0.0,0.0,6,4,0.79,0.89,2.0,1.0,1.0,0.0,3,7,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9.0,13.0,0.0,0.0,0.0,0.0,23,9,13,9,0.0,0.0,0.0,0.0,10.0,8.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,8,13,9,28,33,-5,37,7.0,0.85749999957125,1,1,1.13,1.43,0.64,0.36,10,14,2,4,2.0,4.0,1,3,0.87,0.75,3.0,3.0,0.0,0.0,7,8,1.0,2.0,6.0,12.0,3.0,2.0,0.0,3.0,23.0,44.0,0,3,15.0,10.0,0.63,0.57,0.27,0.53,20,19,10,15,0.5,0.29,38.0,32.0,2.0,8.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
