Rank,Team,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,Opponent,opponent_rank,Date,Time,Home/Away,team_goals,opponent_goals,Outcome,Target_Winner,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_Errors_leading_to_goal_team,stat_Errors_leading_to_goal_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent,Team_encoded,Opponent_encoded,Home_encoded,Outcome_encoded,Target_encoded,win_rate_global,win_rate_lastN,home_win_rate,away_win_rate,h2h_win_rate,win_streak,form_score,goal_diff,goal_diff_win_rate,weighted_outcome
18.0,Leicester,6,7,25,33,80,-47,25,Tottenham,17.0,19.08.2024,20:00,home,1,1,D,draw,1.15,0.98,0.29,0.71,7,15,3,7,0.0,0.0,2,13,0.0,0.0,1.0,1.0,3,2,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,13,12,0.0,0.0,0.0,0.0,20,20,11,12,0.0,0.0,0.0,0.0,0.0,0.0,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,17,1,0,0,0.19047619047619047,0.2,0.36363636363636365,0.0,0.5,0,0.2,0,0.2,0.2
18.0,Leicester,6,7,25,33,80,-47,25,Southampton,20.0,19.10.2024,15:00,away,3,2,W,team,3.14,2.05,0.59,0.41,18,14,4,7,0.0,0.0,6,10,0.84,0.81,3.0,5.0,10,5,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,10,10,0.0,0.0,0.0,0.0,17,16,10,10,0.0,0.0,0.0,0.0,5.0,9.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10,16,0,1,1,0.22727272727272727,0.4,0.36363636363636365,0.09090909090909091,1.0,1,0.4,1,0.4,0.4
18.0,Leicester,6,7,25,33,80,-47,25,Liverpool,1.0,20.04.2025,16:30,home,0,1,L,opponent,0.2,2.62,0.42,0.58,5,28,0,10,0.0,9.0,1,13,0.77,0.87,1.0,2.0,4,12,1,6,3.0,24.0,2.0,4.0,1.0,3.0,13.0,48.0,2,2,7,11,0.46,0.8,0.2,0.36,25,20,11,7,0.83,0.75,42.0,22.0,6.0,10.0,9,0,0.0,0.52,0.0,1.0,0.24,0.45,0.15,2.59,40.0,54.0,1.0,0.0,0.0,0.0,0.52,0.0,-0.48,0.0,0.0,0.0,0.0,0.0,10,11,1,2,2,0.21739130434782608,0.4,0.3333333333333333,0.09090909090909091,0.5,0,0.2,-1,0.4,0.34
18.0,Leicester,6,7,25,33,80,-47,25,Brentford,10.0,21.02.2025,20:00,home,0,4,L,opponent,0.55,1.53,0.48,0.52,8,14,3,6,1.0,3.0,5,6,0.83,0.84,4.0,0.0,3,3,2,5,5.0,12.0,3.0,2.0,0.0,1.0,22.0,34.0,1,1,10,10,0.72,0.69,0.14,0.43,19,12,10,10,0.45,0.89,31.0,35.0,13.0,7.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,3,1,2,2,0.20833333333333334,0.4,0.3076923076923077,0.09090909090909091,0.5,0,0.1,-4,0.4,0.31000000000000005
18.0,Leicester,6,7,25,33,80,-47,25,Everton,13.0,21.09.2024,15:00,home,1,1,D,draw,0.88,0.84,0.58,0.42,12,16,2,5,0.0,0.0,6,1,0.0,0.0,1.0,2.0,7,7,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,13,11,0.0,0.0,0.0,0.0,25,27,11,12,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,7,1,0,0,0.2,0.2,0.2857142857142857,0.09090909090909091,0.0,0,0.0,0,0.2,0.14
18.0,Leicester,6,7,25,33,80,-47,25,Wolves,16.0,22.12.2024,14:00,home,0,3,L,opponent,0.81,1.06,0.53,0.47,9,8,5,4,1.0,2.0,6,1,0.87,0.82,2.0,0.0,2,3,2,1,7.0,6.0,2.0,2.0,0.0,1.0,17.0,11.0,1,1,16,15,0.68,0.62,0.17,0.38,20,8,15,16,0.44,0.6,8.0,21.0,9.0,7.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,19,1,2,2,0.19230769230769232,0.2,0.26666666666666666,0.09090909090909091,0.5,0,0.0,-3,0.2,0.14
18.0,Leicester,6,7,25,33,80,-47,25,Chelsea,4.0,23.11.2024,12:30,home,1,2,L,opponent,1.11,2.64,0.36,0.64,5,16,2,7,1.0,4.0,2,9,0.75,0.87,4.0,3.0,2,6,1,3,4.0,11.0,0.0,5.0,0.0,0.0,10.0,38.0,3,1,12,15,0.57,0.76,0.17,0.25,19,17,15,12,0.5,0.61,19.0,10.0,8.0,9.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,5,1,2,2,0.18518518518518517,0.0,0.25,0.09090909090909091,0.0,0,0.0,-1,0.0,0.0
18.0,Leicester,6,7,25,33,80,-47,25,Fulham,11.0,24.08.2024,15:00,away,1,2,L,opponent,0.47,0.92,0.45,0.55,10,18,4,6,0.0,0.0,5,7,0.0,0.0,2.0,2.0,4,8,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,16,16,0.0,0.0,0.0,0.0,10,23,13,14,0.0,0.0,0.0,0.0,0.0,0.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,8,0,2,2,0.17857142857142858,0.0,0.25,0.08333333333333333,0.0,0,0.0,-1,0.0,0.0
18.0,Leicester,6,7,25,33,80,-47,25,Bournemouth,9.0,25.05.2025,16:00,away,0,2,L,opponent,0.27,1.79,0.37,0.63,3,20,0,7,0.0,6.0,1,6,0.74,0.82,2.0,0.0,3,7,0,6,2.0,10.0,1.0,10.0,0.0,0.0,13.0,53.0,2,2,19,16,0.59,0.74,0.25,0.32,9,23,16,19,0.65,0.67,29.0,9.0,6.0,8.0,5,0,0.0,2.35,0.0,1.0,0.31,0.33,0.43,1.92,54.0,64.0,0.0,0.0,1.0,0.0,2.35,0.0,0.35,0.0,0.0,0.0,0.0,0.0,10,2,0,2,2,0.1724137931034483,0.0,0.25,0.07692307692307693,1.0,0,0.0,-2,0.0,0.0
18.0,Leicester,6,7,25,33,80,-47,25,Nottingham,7.0,25.10.2024,20:00,home,1,3,L,opponent,0.6,1.77,0.64,0.36,11,20,1,5,0.0,0.0,6,7,0.86,0.77,5.0,3.0,7,9,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,9,16,0.0,0.0,0.0,0.0,23,10,16,9,0.0,0.0,0.0,0.0,4.0,10.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,15,1,2,2,0.16666666666666666,0.0,0.23529411764705882,0.07692307692307693,0.0,0,0.0,-2,0.0,0.0
18.0,Leicester,6,7,25,33,80,-47,25,Tottenham,17.0,26.01.2025,14:00,away,2,1,W,team,1.5,1.1,0.4,0.6,12,15,3,6,1.0,2.0,4,6,0.74,0.84,5.0,1.0,2,5,7,4,6.0,8.0,6.0,7.0,0.0,2.0,15.0,22.0,2,5,6,16,0.64,0.77,0.19,0.2,12,26,16,6,0.65,0.44,30.0,17.0,12.0,8.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,17,0,1,1,0.1935483870967742,0.2,0.23529411764705882,0.14285714285714285,0.0,1,0.3,1,0.2,0.23
18.0,Leicester,6,7,25,33,80,-47,25,Wolves,16.0,26.04.2025,15:00,away,0,3,L,opponent,1.15,2.22,0.44,0.56,8,20,2,6,1.0,2.0,2,4,0.84,0.88,4.0,1.0,3,8,3,6,4.0,13.0,4.0,7.0,0.0,0.0,13.0,27.0,3,0,7,17,0.62,0.72,0.5,0.38,15,23,17,7,0.73,0.62,20.0,10.0,7.0,3.0,3,2,1.23,1.59,1.0,0.0,0.54,0.58,0.63,1.59,48.0,65.0,1.0,0.0,0.0,0.0,1.59,1.23,-1.41,1.23,0.0,0.0,0.0,0.0,10,19,0,2,2,0.1875,0.2,0.23529411764705882,0.13333333333333333,0.0,0,0.2,-3,0.2,0.2
18.0,Leicester,6,7,25,33,80,-47,25,Liverpool,1.0,26.12.2024,20:00,away,1,3,L,opponent,0.35,1.83,0.32,0.68,4,19,1,7,0.0,1.0,1,14,0.76,0.91,2.0,3.0,2,6,1,6,2.0,14.0,2.0,5.0,0.0,2.0,4.0,59.0,2,2,17,5,0.48,0.83,0.67,0.23,13,15,5,17,0.36,0.5,52.0,10.0,11.0,7.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,11,0,2,2,0.18181818181818182,0.2,0.23529411764705882,0.125,0.0,0,0.1,-2,0.2,0.17
18.0,Leicester,6,7,25,33,80,-47,25,West Ham,14.0,27.02.2025,20:00,away,0,2,L,opponent,0.38,1.33,0.42,0.58,10,8,2,2,0.0,3.0,3,3,0.84,0.9,0.0,0.0,3,3,5,3,5.0,7.0,5.0,1.0,0.0,0.0,9.0,20.0,0,1,12,6,0.7,0.86,0.17,0.24,16,17,6,12,0.44,0.67,26.0,23.0,8.0,8.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,18,0,2,2,0.17647058823529413,0.2,0.23529411764705882,0.11764705882352941,1.0,0,0.0,-2,0.2,0.14
18.0,Leicester,6,7,25,33,80,-47,25,Arsenal,2.0,28.09.2024,15:00,away,2,4,L,opponent,0.4,4.11,0.25,0.75,5,36,3,16,0.0,0.0,0,17,0.0,0.0,4.0,2.0,1,13,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,13,8,0.0,0.0,0.0,0.0,19,22,6,11,0.0,0.0,0.0,0.0,0.0,0.0,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,2,2,0.17142857142857143,0.2,0.23529411764705882,0.1111111111111111,0.0,0,0.0,-2,0.2,0.14
18.0,Leicester,6,7,25,33,80,-47,25,Manchester City,3.0,29.12.2024,14:30,home,0,2,L,opponent,1.33,1.4,0.53,0.47,11,14,4,5,3.0,2.0,4,4,0.93,0.91,2.0,1.0,5,6,2,3,10.0,8.0,1.0,6.0,2.0,0.0,26.0,25.0,3,2,6,11,0.84,0.84,0.26,0.45,13,19,11,6,0.57,0.6,11.0,16.0,9.0,4.0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,12,1,2,2,0.16666666666666666,0.0,0.2222222222222222,0.1111111111111111,0.0,0,0.0,-2,0.0,0.0
18.0,Leicester,6,7,25,33,80,-47,25,Brentford,10.0,30.11.2024,15:00,away,1,4,L,opponent,1.04,2.34,0.4,0.6,7,13,3,6,1.0,4.0,4,5,0.76,0.85,1.0,1.0,1,3,3,4,3.0,10.0,4.0,3.0,0.0,0.0,14.0,30.0,1,1,9,10,0.63,0.79,0.12,0.1,17,27,10,9,0.6,0.4,26.0,26.0,11.0,10.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3,0,2,2,0.16216216216216217,0.0,0.2222222222222222,0.10526315789473684,0.0,0,0.0,-3,0.0,0.0
18.0,Leicester,6,7,25,33,80,-47,25,Aston Villa,6.0,31.08.2024,15:00,home,1,2,L,opponent,0.24,0.82,0.57,0.43,9,10,3,5,0.0,0.0,1,4,0.0,0.0,4.0,5.0,4,4,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,28,15,0.0,0.0,0.0,0.0,7,18,13,21,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,1,2,2,0.15789473684210525,0.0,0.21052631578947367,0.10526315789473684,0.0,0,0.0,-1,0.0,0.0
1.0,Liverpool,25,9,4,86,41,45,84,Bournemouth,9.0,01.02.2025,15:00,away,2,0,W,team,2.66,1.0,0.51,0.49,19,14,7,3,3.0,4.0,3,3,0.82,0.8,3.0,2.0,5,8,7,3,12.0,8.0,7.0,6.0,0.0,2.0,33.0,28.0,1,4,15,9,0.73,0.73,0.23,0.24,19,14,9,15,0.61,0.37,25.0,23.0,10.0,10.0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2,0,1,1,1.0,1.0,0.5,1.0,0.5,1,0.1,2,1.0,0.73
1.0,Liverpool,25,9,4,86,41,45,84,Manchester Utd,15.0,01.09.2024,16:00,away,3,0,W,team,1.43,1.29,0.47,0.53,11,8,3,3,0.0,0.0,2,5,0.0,0.0,1.0,4.0,8,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,7,8,0.0,0.0,0.0,0.0,26,29,7,7,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,13,0,1,1,1.0,1.0,0.5,1.0,0.5,2,0.30000000000000004,3,1.0,0.79
1.0,Liverpool,25,9,4,86,41,45,84,Manchester City,3.0,01.12.2024,16:00,home,2,0,W,team,3.57,0.84,0.44,0.56,18,8,7,2,5.0,1.0,7,4,0.84,0.88,1.0,3.0,7,3,4,3,11.0,7.0,7.0,1.0,2.0,0.0,30.0,30.0,4,3,8,9,0.73,0.78,0.29,0.0,21,13,9,8,0.59,0.82,13.0,21.0,6.0,5.0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,12,1,1,1,1.0,1.0,1.0,1.0,0.5,3,0.6,2,1.0,0.8799999999999999
1.0,Liverpool,25,9,4,86,41,45,84,Everton,13.0,02.04.2025,20:00,home,1,0,W,team,1.39,0.67,0.74,0.26,17,5,3,0,1.0,2.0,11,5,0.87,0.64,2.0,2.0,5,2,9,3,11.0,3.0,6.0,2.0,0.0,1.0,33.0,17.0,2,4,11,7,0.83,0.51,0.13,0.06,22,10,7,11,0.47,0.71,20.0,50.0,7.0,12.0,0,2,0.27,0.0,0.0,0.0,0.59,0.33,1.04,0.2,50.0,51.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,-0.73,0.0,0.0,0.0,0.0,11,7,1,1,1,1.0,1.0,1.0,1.0,0.5,4,0.6,1,1.0,0.8799999999999999
1.0,Liverpool,25,9,4,86,41,45,84,Brighton,8.0,02.11.2024,15:00,home,2,1,W,team,1.6,1.0,0.49,0.51,16,13,8,5,0.0,0.0,9,7,0.83,0.86,1.0,2.0,2,4,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,18,10,0.0,0.0,0.0,0.0,17,18,10,18,0.0,0.0,0.0,0.0,10.0,9.0,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,4,1,1,1,1.0,1.0,1.0,1.0,0.5,5,0.6,1,1.0,0.8799999999999999
1.0,Liverpool,25,9,4,86,41,45,84,Chelsea,4.0,04.05.2025,16:30,away,1,3,L,opponent,1.17,2.91,0.65,0.35,11,17,2,7,3.0,5.0,6,3,0.88,0.84,2.0,2.0,5,6,4,4,9.0,14.0,2.0,3.0,0.0,2.0,35.0,34.0,0,6,10,11,0.74,0.65,0.35,0.5,24,12,11,10,0.78,0.65,11.0,33.0,3.0,12.0,4,1,0.23,3.04,0.0,0.0,0.44,0.35,1.07,1.32,30.0,40.0,1.0,0.0,0.0,0.0,3.04,0.23,1.04,-0.77,1.0,0.0,0.0,0.0,11,5,0,2,2,0.8333333333333334,0.8,1.0,0.6666666666666666,0.5,0,0.30000000000000004,-2,0.8,0.6500000000000001
1.0,Liverpool,25,9,4,86,41,45,84,Newcastle,5.0,04.12.2024,19:30,away,3,3,D,draw,1.44,1.72,0.59,0.41,16,17,5,6,4.0,2.0,6,5,0.87,0.8,5.0,2.0,5,7,6,4,14.0,9.0,2.0,8.0,2.0,1.0,35.0,21.0,0,4,9,17,0.82,0.67,0.2,0.13,15,20,17,9,0.58,0.71,22.0,16.0,8.0,6.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,14,0,0,0,0.7142857142857143,0.6,1.0,0.5,0.5,0,0.1,0,0.6,0.44999999999999996
1.0,Liverpool,25,9,4,86,41,45,84,Manchester Utd,15.0,05.01.2025,16:30,home,2,2,D,draw,2.87,0.99,0.52,0.48,19,13,6,4,4.0,3.0,5,9,0.84,0.75,2.0,4.0,8,1,5,8,15.0,11.0,4.0,2.0,0.0,0.0,33.0,31.0,0,4,13,10,0.78,0.65,0.18,0.24,19,16,10,13,0.33,0.4,28.0,26.0,16.0,13.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,13,1,0,0,0.625,0.4,0.75,0.5,1.0,0,0.0,0,0.4,0.28
1.0,Liverpool,25,9,4,86,41,45,84,Crystal Palace,12.0,05.10.2024,12:30,away,1,0,W,team,1.27,0.79,0.68,0.32,16,9,4,5,0.0,0.0,8,3,0.0,0.0,2.0,4.0,7,4,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,7,15,0.0,0.0,0.0,0.0,24,12,15,7,0.0,0.0,0.0,0.0,0.0,0.0,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,6,0,1,1,0.6666666666666666,0.4,0.75,0.6,0.5,1,0.3,1,0.4,0.37000000000000005
1.0,Liverpool,25,9,4,86,41,45,84,Fulham,11.0,06.04.2025,14:00,away,2,3,L,opponent,1.11,0.75,0.62,0.38,14,12,6,6,3.0,3.0,4,4,0.84,0.78,0.0,3.0,5,4,3,2,10.0,8.0,4.0,4.0,1.0,0.0,29.0,21.0,3,2,10,9,0.69,0.71,0.2,0.08,29,11,9,10,0.44,0.79,21.0,44.0,8.0,9.0,3,4,1.88,1.78,0.0,0.0,0.33,0.44,0.79,0.76,41.0,60.0,2.0,2.0,2.0,0.0,1.78,1.88,-1.22,-0.12,0.0,0.0,0.0,0.0,11,8,0,2,2,0.6,0.2,0.75,0.5,0.5,0,0.2,-1,0.2,0.2
1.0,Liverpool,25,9,4,86,41,45,84,Southampton,20.0,08.03.2025,15:00,home,3,1,W,team,4.11,0.31,0.71,0.29,28,6,7,4,8.0,1.0,6,4,0.91,0.77,2.0,1.0,13,0,8,2,23.0,3.0,5.0,3.0,0.0,0.0,59.0,8.0,0,1,9,10,0.82,0.48,0.3,0.2,21,10,10,9,0.79,0.45,10.0,37.0,10.0,9.0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,16,1,1,1,0.6363636363636364,0.4,0.8,0.5,0.5,1,0.4,2,0.4,0.4
1.0,Liverpool,25,9,4,86,41,45,84,Aston Villa,6.0,09.11.2024,20:00,home,2,0,W,team,2.02,1.5,0.63,0.37,14,12,5,2,0.0,0.0,2,9,0.88,0.82,0.0,3.0,6,8,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,15,11,0.0,0.0,0.0,0.0,13,9,11,15,0.0,0.0,0.0,0.0,8.0,6.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1,1,1,1,0.6666666666666666,0.6,0.8333333333333334,0.5,0.5,2,0.5,2,0.6,0.57
1.0,Liverpool,25,9,4,86,41,45,84,Arsenal,2.0,11.05.2025,16:30,home,2,2,D,draw,2.56,2.31,0.44,0.56,14,15,5,7,4.0,4.0,3,1,0.82,0.87,1.0,3.0,8,4,1,4,10.0,11.0,4.0,4.0,0.0,1.0,36.0,36.0,3,1,10,13,0.69,0.74,0.27,0.33,14,9,13,10,0.63,0.6,16.0,16.0,2.0,5.0,5,3,2.78,2.47,1.0,0.0,0.39,0.41,1.65,1.03,36.0,44.0,2.0,1.0,0.0,0.0,2.47,2.78,0.47,0.78,1.0,2.0,0.0,1.0,11,0,1,0,0,0.6153846153846154,0.6,0.7142857142857143,0.5,0.5,0,0.30000000000000004,0,0.6,0.51
1.0,Liverpool,25,9,4,86,41,45,84,Everton,13.0,12.02.2025,19:30,away,2,2,D,draw,0.65,0.98,0.63,0.37,6,10,4,3,2.0,1.0,3,2,0.8,0.67,4.0,4.0,0,5,2,2,4.0,7.0,2.0,3.0,0.0,0.0,18.0,16.0,2,3,9,20,0.66,0.58,0.11,0.19,19,19,20,9,0.61,0.68,36.0,43.0,7.0,7.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,11,7,0,0,0,0.5714285714285714,0.4,0.7142857142857143,0.42857142857142855,1.0,0,0.1,0,0.4,0.31000000000000005
1.0,Liverpool,25,9,4,86,41,45,84,West Ham,14.0,13.04.2025,14:00,home,2,1,W,team,1.68,0.89,0.55,0.45,15,12,6,5,2.0,4.0,10,3,0.85,0.85,0.0,2.0,4,6,5,1,11.0,10.0,4.0,1.0,2.0,2.0,37.0,18.0,5,4,8,15,0.71,0.63,0.24,0.1,13,9,15,8,0.61,0.4,17.0,38.0,4.0,12.0,4,4,1.74,0.5,0.0,2.0,0.48,0.36,1.64,0.76,42.0,46.0,1.0,1.0,0.0,0.0,0.5,1.74,0.5,-0.26,1.0,0.0,0.0,0.0,11,18,1,1,1,0.6,0.6,0.75,0.42857142857142855,0.5,1,0.3,1,0.6,0.51
1.0,Liverpool,25,9,4,86,41,45,84,Nottingham,7.0,14.01.2025,20:00,away,1,1,D,draw,1.95,0.39,0.71,0.29,23,6,7,3,4.0,1.0,9,0,0.85,0.68,1.0,2.0,10,1,6,2,14.0,2.0,9.0,4.0,1.0,0.0,52.0,17.0,1,2,7,10,0.78,0.6,0.21,0.0,17,21,10,7,0.4,0.65,28.0,59.0,3.0,9.0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11,15,0,0,0,0.5625,0.4,0.75,0.375,0.5,0,0.2,0,0.4,0.34
1.0,Liverpool,25,9,4,86,41,45,84,Nottingham,7.0,14.09.2024,15:00,home,0,1,L,opponent,0.89,0.47,0.7,0.3,14,5,5,3,0.0,0.0,7,2,0.0,0.0,4.0,4.0,6,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,5,13,0.0,0.0,0.0,0.0,32,16,15,6,0.0,0.0,0.0,0.0,0.0,0.0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,15,1,2,2,0.5294117647058824,0.2,0.6666666666666666,0.375,0.0,0,0.1,-1,0.2,0.17
1.0,Liverpool,25,9,4,86,41,45,84,Fulham,11.0,14.12.2024,15:00,home,2,2,D,draw,2.26,1.08,0.6,0.4,16,12,4,3,3.0,1.0,5,4,0.88,0.82,3.0,4.0,7,5,5,4,16.0,7.0,0.0,5.0,0.0,0.0,34.0,17.0,2,2,7,10,0.79,0.63,0.19,0.29,18,11,10,7,0.6,0.53,5.0,29.0,8.0,8.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11,8,1,0,0,0.5,0.2,0.6,0.375,0.0,0,0.0,0,0.2,0.14
