Rank,Team,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,Opponent,opponent_rank,Date,Time,Home/Away,team_goals,opponent_goals,Outcome,Target_Winner,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_Errors_leading_to_goal_team,stat_Errors_leading_to_goal_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent,Team_encoded,Opponent_encoded,Home_encoded,Outcome_encoded,Target_encoded,win_rate_global,win_rate_lastN,home_win_rate,away_win_rate,h2h_win_rate,win_streak,form_score,goal_diff,goal_diff_win_rate,weighted_outcome
13.0,Gil Vicente,8,10,16,34,47,-13,34,Moreirense,10.0,08.11.2024,20:15,away,2,3,L,opponent,0.8,1.1,0.47,0.53,11.0,12.0,5.0,8.0,4.0,3.0,0.83,0.86,5.0,2.0,5.0,4.0,1.0,0.0,1.0,1.0,19.0,22.0,18.0,21.0,22.0,19.0,5.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,11,0,2,2,0.25,0.2,0.2857142857142857,0.2,0.0,0,0.2,-1,0.2,0.2
13.0,Gil Vicente,8,10,16,34,47,-13,34,Braga,4.0,09.02.2025,18:00,away,0,2,L,opponent,0.36,1.55,0.38,0.62,6.0,14.0,4.0,6.0,2.0,4.0,0.84,0.91,0.0,0.0,1.0,6.0,1.0,2.0,3.0,0.0,18.0,9.0,14.0,15.0,9.0,18.0,7.0,11.0,4.0,4.0,0.0,3.0,3.0,6.0,3.0,8.0,0.0,0.0,0.0,0.0,13.0,13.0,0.58,0.85,0.14,0.24,0.63,0.58,22.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,4,0,2,2,0.23076923076923078,0.2,0.2857142857142857,0.16666666666666666,0.0,0,0.1,-2,0.2,0.17
13.0,Gil Vicente,8,10,16,34,47,-13,34,Arouca,12.0,10.05.2025,20:30,home,1,1,D,draw,1.3,0.87,0.54,0.46,15.0,8.0,5.0,4.0,4.0,1.0,0.81,0.79,1.0,3.0,5.0,3.0,5.0,1.0,1.0,1.0,15.0,17.0,17.0,17.0,17.0,15.0,7.0,13.0,3.0,4.0,2.0,1.0,9.0,6.0,6.0,2.0,2.0,0.0,0.0,0.0,31.0,13.0,0.68,0.59,0.47,0.23,0.69,0.71,11.0,16.0,0.0,0.0,0.71,0.97,2.0,0.0,0.58,0.5,1.46,0.36,44.0,58.0,0.0,0.0,0.0,0.0,0.97,0.71,-0.26,-0.29,10,1,1,0,0,0.21428571428571427,0.2,0.25,0.16666666666666666,0.5,0,0.0,0,0.2,0.14
13.0,Gil Vicente,8,10,16,34,47,-13,34,FC Porto,3.0,10.08.2024,20:30,away,0,3,L,opponent,0.36,2.83,0.29,0.71,3.0,16.0,2.0,7.0,2.0,7.0,0.0,0.0,3.0,0.0,1.0,7.0,0.0,2.0,1.0,1.0,18.0,9.0,10.0,14.0,10.0,18.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,8,0,2,2,0.2,0.2,0.25,0.14285714285714285,0.5,0,0.0,-3,0.2,0.14
13.0,Gil Vicente,8,10,16,34,47,-13,34,Vitoria Guimaraes,6.0,11.04.2025,20:15,home,0,1,L,opponent,0.38,0.67,0.49,0.51,7.0,7.0,1.0,1.0,1.0,5.0,0.79,0.78,1.0,6.0,4.0,4.0,2.0,2.0,2.0,1.0,18.0,12.0,28.0,19.0,12.0,18.0,12.0,9.0,0.0,1.0,0.0,1.0,2.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,13.0,14.0,0.58,0.63,0.24,0.12,0.61,0.67,32.0,26.0,0.0,0.0,0.27,0.7,0.0,0.0,0.43,0.35,0.36,0.36,62.0,56.0,0.0,0.0,1.0,0.0,0.7,0.27,-0.3,0.27,10,17,1,2,2,0.1875,0.0,0.2222222222222222,0.14285714285714285,0.0,0,0.0,-1,0.0,0.0
13.0,Gil Vicente,8,10,16,34,47,-13,34,Famalicao,7.0,14.09.2024,20:30,away,1,1,D,draw,0.69,1.09,0.41,0.59,8.0,13.0,3.0,4.0,1.0,8.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,5.0,4.0,1.0,14.0,24.0,28.0,16.0,16.0,11.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,9,0,0,0,0.17647058823529413,0.0,0.2222222222222222,0.125,0.5,0,0.0,0,0.0,0.0
13.0,Gil Vicente,8,10,16,34,47,-13,34,SC Farense,17.0,14.12.2024,15:30,away,1,0,W,team,0.38,0.64,0.51,0.49,7.0,15.0,2.0,2.0,1.0,7.0,0.78,0.76,2.0,3.0,3.0,9.0,2.0,4.0,0.0,2.0,13.0,15.0,19.0,25.0,15.0,13.0,14.0,10.0,2.0,1.0,1.0,0.0,3.0,7.0,4.0,8.0,0.0,0.0,0.0,0.0,13.0,23.0,0.6,0.68,0.3,0.25,0.59,0.71,23.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,14,0,1,1,0.2222222222222222,0.2,0.2222222222222222,0.2222222222222222,0.5,1,0.3,1,0.2,0.23
13.0,Gil Vicente,8,10,16,34,47,-13,34,Santa Clara,5.0,15.03.2025,15:30,home,0,1,L,opponent,0.69,0.48,0.68,0.32,12.0,3.0,2.0,1.0,5.0,0.0,0.84,0.71,2.0,2.0,8.0,1.0,2.0,1.0,0.0,6.0,21.0,12.0,36.0,16.0,12.0,21.0,6.0,11.0,0.0,2.0,0.0,1.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,0.69,0.43,0.16,0.0,0.44,0.79,14.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,15,1,2,2,0.21052631578947367,0.2,0.2,0.2222222222222222,0.5,0,0.2,-1,0.2,0.2
13.0,Gil Vicente,8,10,16,34,47,-13,34,Rio Ave,11.0,16.05.2025,19:00,away,1,1,D,draw,0.76,0.99,0.46,0.54,11.0,6.0,3.0,3.0,7.0,6.0,0.8,0.84,0.0,1.0,4.0,1.0,4.0,2.0,2.0,2.0,11.0,8.0,19.0,21.0,8.0,11.0,6.0,9.0,2.0,2.0,1.0,1.0,5.0,5.0,6.0,1.0,0.0,0.0,0.0,1.0,14.0,18.0,0.58,0.64,0.19,0.47,0.71,0.64,22.0,22.0,0.0,0.0,1.01,1.77,0.0,0.0,0.58,0.51,0.53,0.52,50.0,41.0,0.0,0.0,0.0,0.0,1.77,1.01,0.77,0.01,10,13,0,0,0,0.2,0.2,0.2,0.2,0.0,0,0.1,0,0.2,0.17
13.0,Gil Vicente,8,10,16,34,47,-13,34,AFS,16.0,16.08.2024,20:15,home,4,2,W,team,2.28,1.06,0.61,0.39,15.0,10.0,6.0,5.0,2.0,3.0,0.0,0.0,1.0,5.0,7.0,2.0,2.0,3.0,0.0,0.0,11.0,5.0,20.0,14.0,6.0,12.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,1,1,1,0.23809523809523808,0.4,0.2727272727272727,0.2,0.5,1,0.3,2,0.4,0.37000000000000005
13.0,Gil Vicente,8,10,16,34,47,-13,34,Famalicao,7.0,17.02.2025,20:15,home,0,2,L,opponent,1.42,2.02,0.54,0.46,14.0,20.0,2.0,6.0,5.0,11.0,0.84,0.8,2.0,2.0,10.0,10.0,2.0,4.0,1.0,0.0,19.0,11.0,21.0,17.0,11.0,19.0,5.0,10.0,4.0,2.0,5.0,4.0,10.0,12.0,4.0,8.0,1.0,0.0,0.0,2.0,25.0,25.0,0.67,0.75,0.23,0.45,0.59,0.42,22.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,9,1,2,2,0.22727272727272727,0.4,0.25,0.2,0.0,0,0.2,-2,0.4,0.34
13.0,Gil Vicente,8,10,16,34,47,-13,34,FC Porto,3.0,19.01.2025,20:30,home,3,1,W,team,1.97,1.05,0.41,0.59,8.0,18.0,3.0,3.0,4.0,6.0,0.7,0.83,3.0,6.0,4.0,11.0,1.0,4.0,3.0,0.0,18.0,10.0,15.0,24.0,10.0,18.0,5.0,6.0,2.0,0.0,4.0,0.0,8.0,11.0,0.0,7.0,0.0,1.0,0.0,0.0,20.0,31.0,0.57,0.74,0.33,0.18,0.6,0.75,36.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,8,1,1,1,0.2608695652173913,0.4,0.3076923076923077,0.2,0.0,1,0.4,2,0.4,0.4
13.0,Gil Vicente,8,10,16,34,47,-13,34,Nacional,14.0,19.04.2025,15:30,away,3,0,W,team,1.62,0.79,0.36,0.64,8.0,22.0,4.0,7.0,0.0,9.0,0.67,0.81,3.0,0.0,3.0,9.0,1.0,6.0,1.0,2.0,8.0,12.0,23.0,20.0,12.0,8.0,8.0,4.0,7.0,1.0,3.0,0.0,6.0,8.0,2.0,14.0,1.0,1.0,0.0,0.0,12.0,22.0,0.51,0.7,0.6,0.23,0.64,0.77,36.0,11.0,0.0,1.0,1.85,1.21,0.0,0.0,0.32,0.64,0.49,0.74,42.0,48.0,0.0,0.0,0.0,0.0,1.21,1.85,1.21,-1.15,10,12,0,1,1,0.2916666666666667,0.6,0.3076923076923077,0.2727272727272727,1.0,2,0.5,3,0.6,0.57
13.0,Gil Vicente,8,10,16,34,47,-13,34,Casa Pia,9.0,22.02.2025,15:30,away,0,1,L,opponent,0.13,0.79,0.61,0.39,4.0,10.0,0.0,1.0,5.0,2.0,0.81,0.76,2.0,1.0,2.0,7.0,2.0,2.0,2.0,0.0,14.0,10.0,19.0,11.0,10.0,14.0,5.0,16.0,0.0,0.0,0.0,2.0,0.0,6.0,4.0,4.0,0.0,1.0,0.0,1.0,18.0,23.0,0.65,0.54,0.09,0.54,0.6,1.0,13.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,5,0,2,2,0.28,0.6,0.3076923076923077,0.25,0.5,0,0.30000000000000004,-1,0.6,0.51
13.0,Gil Vicente,8,10,16,34,47,-13,34,Casa Pia,9.0,22.09.2024,15:30,home,1,1,D,draw,1.31,1.35,0.59,0.41,15.0,8.0,4.0,4.0,9.0,2.0,0.0,0.0,2.0,5.0,5.0,2.0,6.0,2.0,0.0,1.0,28.0,7.0,16.0,15.0,7.0,24.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,5,1,0,0,0.2692307692307692,0.4,0.2857142857142857,0.25,0.0,0,0.1,0,0.4,0.31000000000000005
13.0,Gil Vicente,8,10,16,34,47,-13,34,Sporting CP,1.0,22.12.2024,20:30,home,0,0,D,draw,0.08,1.16,0.36,0.64,3.0,14.0,1.0,7.0,3.0,8.0,0.81,0.9,3.0,1.0,2.0,4.0,0.0,3.0,1.0,0.0,11.0,12.0,14.0,22.0,12.0,11.0,9.0,13.0,7.0,1.0,0.0,2.0,2.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,26.0,0.74,0.81,0.0,0.33,0.67,0.63,35.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,16,1,0,0,0.25925925925925924,0.4,0.26666666666666666,0.25,0.0,0,0.0,0,0.4,0.28
13.0,Gil Vicente,8,10,16,34,47,-13,34,Estoril,8.0,25.08.2024,18:00,away,0,0,D,draw,0.95,0.59,0.52,0.48,14.0,13.0,4.0,2.0,1.0,8.0,0.0,0.0,1.0,4.0,10.0,8.0,0.0,3.0,1.0,0.0,20.0,8.0,16.0,24.0,7.0,20.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,6,0,0,0,0.25,0.2,0.26666666666666666,0.23076923076923078,0.0,0,0.0,0,0.2,0.14
13.0,Gil Vicente,8,10,16,34,47,-13,34,Santa Clara,5.0,25.10.2024,20:45,away,1,2,L,opponent,0.79,1.5,0.68,0.32,10.0,15.0,1.0,3.0,4.0,6.0,0.83,0.68,4.0,2.0,5.0,9.0,4.0,3.0,2.0,0.0,16.0,17.0,25.0,16.0,17.0,16.0,6.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,15,0,2,2,0.2413793103448276,0.0,0.26666666666666666,0.21428571428571427,0.0,0,0.0,-1,0.0,0.0
13.0,Gil Vicente,8,10,16,34,47,-13,34,SC Farense,17.0,26.04.2025,18:00,home,1,0,W,team,1.47,0.13,0.54,0.46,14.0,8.0,3.0,2.0,4.0,1.0,0.82,0.75,1.0,3.0,7.0,5.0,4.0,1.0,0.0,1.0,12.0,16.0,23.0,28.0,16.0,12.0,5.0,11.0,2.0,2.0,3.0,0.0,9.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,23.0,4.0,0.69,0.51,0.11,0.29,0.81,0.5,27.0,30.0,0.0,0.0,0.89,0.06,0.0,0.0,0.47,0.37,0.87,0.1,50.0,57.0,0.0,2.0,0.0,0.0,0.06,0.89,0.06,-0.11,10,14,1,1,1,0.26666666666666666,0.2,0.3125,0.21428571428571427,1.0,1,0.3,1,0.2,0.23
13.0,Gil Vicente,8,10,16,34,47,-13,34,AFS,16.0,27.01.2025,20:15,away,0,1,L,opponent,0.43,1.33,0.69,0.31,10.0,8.0,0.0,1.0,8.0,1.0,0.87,0.74,1.0,3.0,6.0,5.0,4.0,2.0,1.0,1.0,17.0,10.0,18.0,21.0,10.0,17.0,6.0,8.0,0.0,0.0,0.0,4.0,8.0,4.0,2.0,4.0,0.0,0.0,0.0,1.0,26.0,15.0,0.71,0.56,0.15,0.5,0.58,0.67,10.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,2,2,0.25806451612903225,0.2,0.3125,0.2,1.0,0,0.2,-1,0.2,0.2
13.0,Gil Vicente,8,10,16,34,47,-13,34,Arouca,12.0,27.12.2024,20:15,away,1,1,D,draw,1.27,0.51,0.53,0.47,7.0,10.0,3.0,5.0,7.0,5.0,0.82,0.81,1.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,21.0,11.0,12.0,30.0,11.0,21.0,7.0,9.0,4.0,2.0,2.0,1.0,6.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,13.0,11.0,0.59,0.56,0.12,0.11,0.76,0.5,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,0,0,0,0.25,0.2,0.3125,0.1875,0.0,0,0.1,0,0.2,0.17
13.0,Gil Vicente,8,10,16,34,47,-13,34,Benfica,2.0,28.03.2025,20:15,home,0,3,L,opponent,0.23,2.57,0.43,0.57,7.0,18.0,2.0,7.0,5.0,2.0,0.85,0.89,4.0,2.0,4.0,5.0,1.0,6.0,0.0,0.0,16.0,9.0,17.0,17.0,9.0,16.0,8.0,8.0,4.0,2.0,1.0,4.0,1.0,8.0,6.0,10.0,0.0,0.0,0.0,1.0,7.0,19.0,0.63,0.82,0.14,0.36,0.81,0.72,17.0,8.0,0.0,0.0,0.24,3.0,0.0,2.0,0.5,0.72,0.31,2.23,37.0,41.0,0.0,0.0,0.0,0.0,3.0,0.24,0.0,0.24,10,2,1,2,2,0.24242424242424243,0.2,0.29411764705882354,0.1875,0.5,0,0.0,-3,0.2,0.14
13.0,Gil Vicente,8,10,16,34,47,-13,34,Benfica,2.0,28.09.2024,20:30,away,1,5,L,opponent,0.9,2.94,0.5,0.5,10.0,18.0,4.0,6.0,2.0,11.0,0.0,0.0,2.0,1.0,5.0,9.0,1.0,3.0,0.0,2.0,13.0,6.0,24.0,8.0,6.0,10.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2,0,2,2,0.23529411764705882,0.2,0.29411764705882354,0.17647058823529413,0.0,0,0.0,-4,0.2,0.14
10.0,Moreirense,10,10,14,42,50,-8,40,Estrela,15.0,02.03.2025,15:30,home,1,1,D,draw,0.38,1.08,0.61,0.39,11.0,7.0,2.0,1.0,4.0,1.0,0.82,0.74,2.0,4.0,8.0,5.0,1.0,1.0,0.0,0.0,13.0,20.0,34.0,22.0,20.0,13.0,6.0,7.0,0.0,1.0,1.0,1.0,5.0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,11.0,15.0,0.64,0.52,0.27,0.6,0.63,0.63,13.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,7,1,0,0,0.0,0.0,0.0,0.5,0.5,0,0.0,0,0.0,0.0
10.0,Moreirense,10,10,14,42,50,-8,40,FC Porto,3.0,02.05.2025,20:15,away,1,3,L,opponent,0.34,1.87,0.29,0.71,5.0,15.0,4.0,4.0,2.0,9.0,0.8,0.89,3.0,3.0,0.0,3.0,1.0,8.0,4.0,1.0,14.0,12.0,14.0,20.0,12.0,14.0,10.0,4.0,1.0,3.0,3.0,5.0,2.0,11.0,3.0,4.0,0.0,1.0,0.0,1.0,2.0,35.0,0.74,0.76,0.25,0.19,0.55,0.38,35.0,6.0,0.0,0.0,1.75,1.95,0.0,2.0,0.33,0.64,0.15,1.28,34.0,39.0,0.0,0.0,0.0,0.0,1.95,1.75,-1.05,0.75,11,8,0,2,2,0.0,0.0,0.0,0.0,0.5,0,0.0,-2,0.0,0.0
10.0,Moreirense,10,10,14,42,50,-8,40,Braga,4.0,03.02.2025,18:45,home,1,2,L,opponent,0.65,0.83,0.38,0.62,10.0,13.0,6.0,5.0,1.0,9.0,0.78,0.86,2.0,1.0,1.0,5.0,3.0,3.0,3.0,1.0,11.0,18.0,30.0,23.0,18.0,11.0,11.0,8.0,3.0,5.0,1.0,2.0,5.0,9.0,5.0,4.0,0.0,1.0,1.0,1.0,14.0,22.0,0.63,0.74,0.09,0.21,0.59,0.44,25.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,4,1,2,2,0.0,0.0,0.0,0.0,0.5,0,0.0,-1,0.0,0.0
10.0,Moreirense,10,10,14,42,50,-8,40,Vitoria Guimaraes,6.0,03.11.2024,18:00,away,0,1,L,opponent,0.36,0.46,0.47,0.53,9.0,10.0,2.0,4.0,4.0,9.0,0.81,0.83,1.0,0.0,3.0,5.0,4.0,1.0,0.0,1.0,17.0,16.0,18.0,23.0,16.0,17.0,4.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,17,0,2,2,0.0,0.0,0.0,0.0,0.5,0,0.0,-1,0.0,0.0
10.0,Moreirense,10,10,14,42,50,-8,40,AFS,16.0,04.01.2025,15:30,home,1,1,D,draw,1.34,1.02,0.54,0.46,11.0,17.0,5.0,2.0,3.0,9.0,0.84,0.76,3.0,5.0,3.0,7.0,3.0,8.0,3.0,0.0,18.0,13.0,16.0,27.0,13.0,18.0,7.0,6.0,1.0,4.0,4.0,1.0,6.0,9.0,5.0,8.0,0.0,0.0,0.0,1.0,16.0,24.0,0.7,0.65,0.2,0.21,0.45,0.64,33.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,1,0,0,0.0,0.0,0.0,0.0,0.5,0,0.0,0,0.0,0.0
10.0,Moreirense,10,10,14,42,50,-8,40,Santa Clara,5.0,05.10.2024,15:30,home,1,0,W,team,0.29,1.21,0.52,0.48,11.0,12.0,2.0,3.0,1.0,7.0,0.0,0.0,0.0,3.0,6.0,5.0,3.0,4.0,0.0,2.0,17.0,11.0,36.0,24.0,10.0,14.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,15,1,1,1,0.16666666666666666,0.2,0.25,0.0,0.5,1,0.3,1,0.2,0.23
10.0,Moreirense,10,10,14,42,50,-8,40,Sporting CP,1.0,05.12.2024,20:15,home,2,1,W,team,0.3,1.94,0.3,0.7,8.0,16.0,4.0,2.0,4.0,6.0,0.71,0.87,3.0,1.0,2.0,8.0,2.0,6.0,1.0,2.0,15.0,17.0,14.0,21.0,17.0,15.0,6.0,3.0,1.0,2.0,0.0,3.0,4.0,10.0,4.0,6.0,1.0,1.0,1.0,0.0,10.0,31.0,0.61,0.79,0.09,0.17,0.56,0.57,58.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,16,1,1,1,0.2857142857142857,0.4,0.4,0.0,0.5,2,0.5,1,0.4,0.43
10.0,Moreirense,10,10,14,42,50,-8,40,Gil Vicente,13.0,06.04.2025,15:30,away,1,0,W,team,0.77,0.91,0.42,0.58,8.0,12.0,3.0,4.0,0.0,7.0,0.82,0.85,4.0,3.0,5.0,7.0,0.0,1.0,1.0,0.0,15.0,14.0,23.0,25.0,14.0,15.0,15.0,9.0,4.0,2.0,2.0,1.0,4.0,6.0,4.0,6.0,0.0,0.0,1.0,0.0,11.0,17.0,0.73,0.71,0.3,0.3,0.53,0.59,25.0,19.0,0.0,0.0,0.85,1.01,0.0,0.0,0.44,0.56,0.84,0.7,57.0,61.0,0.0,1.0,0.0,0.0,1.01,0.85,1.01,-0.15,11,10,0,1,1,0.375,0.6,0.4,0.3333333333333333,0.5,3,0.6,1,0.6,0.6
10.0,Moreirense,10,10,14,42,50,-8,40,Benfica,2.0,08.02.2025,18:00,away,2,3,L,opponent,1.12,1.63,0.46,0.54,8.0,11.0,4.0,6.0,6.0,6.0,0.83,0.84,1.0,0.0,4.0,3.0,0.0,2.0,0.0,1.0,14.0,10.0,24.0,26.0,10.0,14.0,9.0,14.0,3.0,2.0,4.0,4.0,5.0,10.0,3.0,1.0,0.0,0.0,0.0,1.0,10.0,25.0,0.67,0.73,0.18,0.2,0.42,0.59,25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2,0,2,2,0.3333333333333333,0.6,0.4,0.25,0.5,0,0.30000000000000004,-1,0.6,0.51
