Rank,Team,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,Opponent,opponent_rank,Date,Time,Home/Away,team_goals,opponent_goals,Outcome,Target_Winner,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_Errors_leading_to_goal_team,stat_Errors_leading_to_goal_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent,Team_encoded,Opponent_encoded,Home_encoded,Outcome_encoded,Target_encoded,win_rate_global,win_rate_lastN,home_win_rate,away_win_rate,h2h_win_rate,win_streak,form_score,goal_diff,goal_diff_win_rate,weighted_outcome
7.0,St. Liege,10,9,11,22,35,-13,39,Westerlo,9.0,28.09.2024,17:15,home,1,2,L,opponent,0.0,0.0,0.62,0.38,16,9,3,4,0.0,0.0,11,2,0.0,0.0,1.0,7.0,0.0,0.0,13,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,19,23,9,16,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,16,1,2,2,0.2702702702702703,0.0,0.3684210526315789,0.16666666666666666,0.0,0,0.0,-1,0.0,0.0
7.0,St. Liege,10,9,11,22,35,-13,39,KV Mechelen,8.0,29.03.2025,17:15,home,2,2,D,draw,1.27,1.31,0.32,0.68,10,13,3,4,2.0,2.0,8,5,0.73,0.86,0.0,1.0,0.0,0.0,6,8,1.0,1.0,7.0,8.0,4.0,5.0,0.0,0.0,21.0,19.0,1,1,8.0,9.0,0.56,0.71,0.26,0.31,21,17,9,8,0.44,0.44,14.0,24.0,14.0,12.0,2,1,0.53,1.74,0.0,0.0,1.0,0.0,0.36,0.56,1.51,1.66,34.0,56.0,0.0,1.0,0.0,2.0,1.74,0.53,-0.26,-1.47,14,9,1,0,0,0.2631578947368421,0.0,0.35,0.16666666666666666,0.0,0,0.0,0,0.0,0.0
7.0,St. Liege,10,9,11,22,35,-13,39,Charleroi,10.0,30.11.2024,19:45,away,1,1,D,draw,0.6,1.0,0.3,0.7,9,17,5,2,2.0,2.0,1,8,0.59,0.83,2.0,1.0,0.0,0.0,1,8,3.0,7.0,6.0,9.0,3.0,8.0,0.0,2.0,12.0,25.0,1,1,7.0,10.0,0.55,0.72,0.0,0.25,14,22,10,7,0.6,0.14,44.0,11.0,8.0,6.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,4,0,0,0,0.2564102564102564,0.0,0.35,0.15789473684210525,0.3333333333333333,0,0.0,0,0.0,0.0
7.0,St. Liege,10,9,11,22,35,-13,39,Leuven,11.0,31.08.2024,19:45,away,0,2,L,opponent,0.0,0.0,0.39,0.61,4,13,0,4,0.0,0.0,3,11,0.0,0.0,4.0,4.0,0.0,0.0,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,17,10,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,11,0,2,2,0.25,0.0,0.35,0.15,0.0,0,0.0,-2,0.0,0.0
14.0,St. Truiden,7,10,13,41,56,-15,31,Kortrijk,15.0,01.03.2025,17:15,home,4,2,W,team,1.06,1.62,0.45,0.55,9,14,6,8,3.0,2.0,3,4,0.79,0.8,1.0,1.0,0.0,0.0,1,4,2.0,2.0,6.0,8.0,3.0,6.0,0.0,1.0,20.0,27.0,0,1,10.0,5.0,0.71,0.7,0.36,0.24,16,22,5,10,0.59,0.71,49.0,17.0,14.0,11.0,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,10,1,1,1,1.0,1.0,1.0,0.5,0.5,1,0.1,2,1.0,0.73
14.0,St. Truiden,7,10,13,41,56,-15,31,Kortrijk,15.0,01.09.2024,18:15,away,1,1,D,draw,0.0,0.0,0.48,0.52,8,15,3,4,0.0,0.0,6,8,0.0,0.0,1.0,1.0,0.0,0.0,5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,17,25,12,8,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,10,0,0,0,0.5,0.5,1.0,0.0,1.0,0,0.1,0,0.5,0.38
14.0,St. Truiden,7,10,13,41,56,-15,31,Genk,1.0,01.12.2024,12:30,home,2,2,D,draw,1.32,1.1,0.4,0.6,15,23,6,3,2.0,0.0,5,7,0.83,0.88,2.0,1.0,0.0,0.0,6,9,3.0,11.0,9.0,12.0,6.0,10.0,0.0,0.0,29.0,24.0,1,2,7.0,9.0,0.71,0.74,0.31,0.33,16,15,9,7,0.61,0.73,28.0,20.0,8.0,14.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,7,1,0,0,0.3333333333333333,0.3333333333333333,0.5,0.0,0.5,0,0.1,0,0.3333333333333333,0.2633333333333333
14.0,St. Truiden,7,10,13,41,56,-15,31,Royale Union SG,3.0,02.02.2025,15:00,away,1,2,L,opponent,1.38,3.02,0.4,0.6,8,16,3,3,4.0,4.0,6,6,0.67,0.81,5.0,3.0,0.0,0.0,4,9,1.0,4.0,7.0,12.0,1.0,4.0,0.0,2.0,16.0,29.0,2,3,8.0,12.0,0.59,0.71,0.25,0.33,28,29,12,8,0.5,0.73,30.0,22.0,16.0,7.0,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,13,0,2,2,0.25,0.25,0.5,0.0,0.5,0,0.0,-1,0.25,0.175
14.0,St. Truiden,7,10,13,41,56,-15,31,St. Liege,7.0,02.11.2024,15:00,away,1,2,L,opponent,1.17,1.7,0.57,0.43,17,11,5,4,0.0,0.0,4,3,0.87,0.83,3.0,1.0,0.0,0.0,7,4,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,6.0,13.0,0.0,0.0,0.0,0.0,24,17,13,6,0.0,0.0,0.0,0.0,7.0,10.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,14,0,2,2,0.2,0.2,0.5,0.0,0.5,0,0.0,-1,0.2,0.14
14.0,St. Truiden,7,10,13,41,56,-15,31,Charleroi,10.0,03.08.2024,19:45,home,1,4,L,opponent,0.0,0.0,0.49,0.51,3,15,2,7,0.0,0.0,3,3,0.0,0.0,1.0,1.0,0.0,0.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,13,12,6,7,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,4,1,2,2,0.16666666666666666,0.0,0.3333333333333333,0.0,0.5,0,0.0,-3,0.0,0.0
14.0,St. Truiden,7,10,13,41,56,-15,31,Beerschot VA,16.0,04.05.2025,15:00,home,2,1,W,team,1.89,1.0,0.47,0.53,12,5,4,3,3.0,1.0,6,1,0.8,0.83,0.0,0.0,0.0,0.0,5,2,3.0,0.0,9.0,5.0,3.0,0.0,0.0,0.0,48.0,20.0,0,1,7.0,15.0,0.66,0.71,0.35,0.2,23,24,15,7,0.75,0.64,18.0,34.0,15.0,11.0,2,2,1.41,1.03,0.0,0.0,2.0,0.0,0.5,0.39,2.19,0.29,46.0,49.0,0.0,0.0,0.0,1.0,1.03,1.41,0.03,-0.59,15,2,1,1,1,0.2857142857142857,0.2,0.5,0.0,0.5,1,0.3,1,0.2,0.23
14.0,St. Truiden,7,10,13,41,56,-15,31,Kortrijk,15.0,06.04.2025,15:00,home,0,3,L,opponent,1.28,0.62,0.5,0.5,12,8,5,3,1.0,1.0,4,1,0.77,0.75,3.0,2.0,0.0,0.0,5,5,2.0,0.0,8.0,5.0,4.0,3.0,1.0,0.0,20.0,17.0,1,2,14.0,14.0,0.66,0.72,0.21,0.38,18,22,14,14,0.83,0.73,7.0,30.0,14.0,6.0,0,5,2.02,1.26,0.0,0.0,0.0,0.0,0.48,0.34,1.64,0.95,68.0,57.0,0.0,0.0,0.0,0.0,1.26,2.02,-1.74,2.02,15,10,1,2,2,0.25,0.2,0.4,0.0,0.5,0,0.2,-3,0.2,0.2
14.0,St. Truiden,7,10,13,41,56,-15,31,Gent,6.0,06.10.2024,18:15,home,1,1,D,draw,3.06,0.99,0.51,0.49,30,14,12,3,0.0,0.0,9,5,0.84,0.82,1.0,3.0,0.0,0.0,7,6,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,10.0,7.0,0.0,0.0,0.0,0.0,18,20,7,9,0.0,0.0,0.0,0.0,9.0,10.0,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,8,1,0,0,0.2222222222222222,0.2,0.3333333333333333,0.0,0.5,0,0.1,0,0.2,0.17
14.0,St. Truiden,7,10,13,41,56,-15,31,Beerschot VA,16.0,07.03.2025,19:45,home,2,0,W,team,3.08,1.59,0.41,0.59,15,11,6,3,3.0,2.0,4,8,0.82,0.88,2.0,2.0,0.0,1.0,5,6,4.0,2.0,7.0,7.0,8.0,4.0,0.0,0.0,24.0,18.0,5,2,11.0,8.0,0.72,0.78,0.36,0.25,22,22,8,11,0.55,0.57,29.0,14.0,20.0,8.0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2,1,1,1,0.3,0.4,0.42857142857142855,0.0,1.0,1,0.3,2,0.4,0.37000000000000005
14.0,St. Truiden,7,10,13,41,56,-15,31,Gent,6.0,07.12.2024,19:45,away,0,2,L,opponent,0.77,0.99,0.56,0.44,14,13,3,3,1.0,3.0,10,5,0.82,0.8,3.0,5.0,0.0,0.0,8,7,3.0,3.0,7.0,9.0,7.0,4.0,0.0,1.0,25.0,19.0,0,1,12.0,7.0,0.64,0.8,0.13,0.16,27,19,7,12,0.87,0.65,21.0,36.0,7.0,13.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,8,0,2,2,0.2727272727272727,0.4,0.42857142857142855,0.0,0.0,0,0.2,-2,0.4,0.34
14.0,St. Truiden,7,10,13,41,56,-15,31,Dender,12.0,08.02.2025,17:15,away,1,2,L,opponent,1.57,1.73,0.56,0.44,9,14,3,5,2.0,2.0,5,3,0.75,0.68,2.0,1.0,0.0,0.0,3,4,3.0,5.0,5.0,11.0,4.0,3.0,0.0,1.0,15.0,28.0,1,2,14.0,13.0,0.63,0.47,0.13,0.11,22,25,13,14,0.47,0.63,23.0,42.0,12.0,11.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,6,0,2,2,0.25,0.2,0.42857142857142855,0.0,0.5,0,0.1,-1,0.2,0.17
14.0,St. Truiden,7,10,13,41,56,-15,31,KV Mechelen,8.0,08.11.2024,19:45,home,2,1,W,team,1.32,1.21,0.39,0.61,16,7,5,2,0.0,0.0,10,2,0.79,0.87,2.0,2.0,0.0,0.0,7,1,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,6.0,6.0,0.0,0.0,0.0,0.0,15,18,6,6,0.0,0.0,0.0,0.0,8.0,7.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,9,1,1,1,0.3076923076923077,0.4,0.5,0.0,0.5,1,0.3,1,0.4,0.37000000000000005
14.0,St. Truiden,7,10,13,41,56,-15,31,Kortrijk,15.0,10.05.2025,15:00,away,2,2,D,draw,3.01,1.85,0.38,0.62,16,18,7,6,8.0,2.0,7,3,0.7,0.82,1.0,0.0,0.0,0.0,8,8,1.0,4.0,10.0,14.0,6.0,4.0,0.0,1.0,29.0,30.0,1,1,5.0,8.0,0.6,0.78,0.09,0.43,22,14,8,5,0.5,0.53,17.0,28.0,6.0,13.0,4,5,2.39,1.85,0.0,0.0,0.0,0.0,0.27,0.51,1.98,0.9,43.0,59.0,0.0,0.0,0.0,1.0,1.85,2.39,-0.15,0.39,15,10,0,0,0,0.2857142857142857,0.4,0.5,0.0,0.3333333333333333,0,0.2,0,0.4,0.34
14.0,St. Truiden,7,10,13,41,56,-15,31,Westerlo,9.0,11.01.2025,15:00,away,2,1,W,team,0.38,1.43,0.44,0.56,9,25,3,6,0.0,1.0,1,10,0.8,0.87,3.0,2.0,0.0,1.0,4,10,2.0,9.0,4.0,15.0,5.0,10.0,0.0,1.0,9.0,49.0,2,3,4.0,4.0,0.71,0.82,0.31,0.24,14,22,4,4,0.71,0.65,43.0,13.0,14.0,10.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,16,0,1,1,0.3333333333333333,0.4,0.5,0.14285714285714285,0.5,1,0.4,1,0.4,0.4
14.0,St. Truiden,7,10,13,41,56,-15,31,Antwerp,5.0,11.08.2024,15:00,away,1,6,L,opponent,0.0,0.0,0.48,0.52,15,11,7,8,0.0,0.0,2,5,0.0,0.0,0.0,1.0,0.0,0.0,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,15,17,8,4,0.0,0.0,0.0,0.0,0.0,0.0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1,0,2,2,0.3125,0.4,0.5,0.125,0.5,0,0.2,-5,0.4,0.34
14.0,St. Truiden,7,10,13,41,56,-15,31,Cercle Brugge KSV,13.0,12.04.2025,17:15,home,3,1,W,team,1.58,0.57,0.43,0.57,15,8,7,3,4.0,1.0,5,4,0.67,0.72,3.0,1.0,0.0,0.0,3,3,5.0,2.0,12.0,4.0,5.0,4.0,0.0,0.0,16.0,27.0,1,0,14.0,5.0,0.55,0.61,0.25,0.07,23,36,5,14,0.58,0.73,53.0,19.0,12.0,11.0,2,4,1.17,0.66,0.0,0.0,0.0,0.0,0.29,0.45,0.48,0.71,73.0,52.0,0.0,0.0,0.0,2.0,0.66,1.17,-0.34,-1.83,15,3,1,1,1,0.35294117647058826,0.6,0.5555555555555556,0.125,0.5,1,0.4,2,0.6,0.54
14.0,St. Truiden,7,10,13,41,56,-15,31,Club Brugge KV,2.0,15.02.2025,19:45,home,2,2,D,draw,1.13,3.13,0.33,0.67,6,23,4,8,2.0,3.0,3,14,0.77,0.89,2.0,2.0,0.0,0.0,1,5,1.0,10.0,4.0,15.0,2.0,8.0,0.0,0.0,17.0,52.0,0,0,10.0,3.0,0.54,0.81,0.36,0.27,13,17,3,10,0.76,0.65,54.0,22.0,13.0,4.0,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,5,1,0,0,0.3333333333333333,0.4,0.5,0.125,0.5,0,0.2,0,0.4,0.34
14.0,St. Truiden,7,10,13,41,56,-15,31,Leuven,11.0,15.09.2024,15:00,home,2,1,W,team,0.0,0.0,0.45,0.55,7,21,4,8,0.0,0.0,8,7,0.0,0.0,3.0,1.0,0.0,0.0,3,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,10,24,15,11,0.0,0.0,0.0,0.0,0.0,0.0,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,11,1,1,1,0.3684210526315789,0.6,0.5454545454545454,0.125,0.5,1,0.4,1,0.6,0.54
14.0,St. Truiden,7,10,13,41,56,-15,31,Anderlecht,4.0,15.12.2024,17:30,home,0,2,L,opponent,2.28,3.07,0.49,0.51,25,10,6,5,3.0,6.0,9,1,0.86,0.84,1.0,1.0,0.0,1.0,11,4,8.0,1.0,11.0,8.0,14.0,2.0,1.0,0.0,30.0,22.0,1,2,10.0,16.0,0.79,0.74,0.27,0.25,11,21,16,10,0.73,0.55,16.0,25.0,10.0,11.0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,1,2,2,0.35,0.4,0.5,0.125,0.5,0,0.2,-2,0.4,0.34
14.0,St. Truiden,7,10,13,41,56,-15,31,Leuven,11.0,16.03.2025,17:30,away,2,3,L,opponent,0.71,1.91,0.46,0.54,6,13,3,4,1.0,2.0,2,5,0.73,0.83,6.0,3.0,1.0,0.0,3,7,0.0,2.0,3.0,9.0,3.0,4.0,0.0,0.0,12.0,21.0,3,1,16.0,13.0,0.44,0.7,0.23,0.26,22,21,13,16,0.74,0.71,17.0,35.0,20.0,13.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,11,0,2,2,0.3333333333333333,0.4,0.5,0.1111111111111111,1.0,0,0.1,-1,0.4,0.31000000000000005
14.0,St. Truiden,7,10,13,41,56,-15,31,Dender,12.0,17.08.2024,17:15,home,3,3,D,draw,0.0,0.0,0.47,0.53,12,14,4,7,0.0,0.0,3,7,0.0,0.0,1.0,1.0,0.0,0.0,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,21,19,10,6,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,6,1,0,0,0.3181818181818182,0.2,0.46153846153846156,0.1111111111111111,0.0,0,0.0,0,0.2,0.14
14.0,St. Truiden,7,10,13,41,56,-15,31,St. Liege,7.0,19.01.2025,17:30,home,1,2,L,opponent,1.56,2.58,0.55,0.45,17,11,2,4,2.0,2.0,8,3,0.84,0.83,1.0,3.0,0.0,0.0,6,4,9.0,3.0,12.0,8.0,5.0,3.0,1.0,1.0,27.0,23.0,1,2,9.0,11.0,0.72,0.65,0.27,0.14,19,20,11,9,0.55,0.7,16.0,40.0,12.0,15.0,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,14,1,2,2,0.30434782608695654,0.2,0.42857142857142855,0.1111111111111111,0.0,0,0.0,-1,0.2,0.14
14.0,St. Truiden,7,10,13,41,56,-15,31,Genk,1.0,20.10.2024,12:30,away,2,3,L,opponent,1.33,2.33,0.33,0.67,13,19,5,7,0.0,0.0,1,9,0.78,0.91,4.0,1.0,2.0,0.0,2,9,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8.0,11.0,0.0,0.0,0.0,0.0,22,17,11,8,0.0,0.0,0.0,0.0,11.0,8.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,7,0,2,2,0.2916666666666667,0.0,0.42857142857142855,0.1,0.0,0,0.0,-1,0.0,0.0
14.0,St. Truiden,7,10,13,41,56,-15,31,KV Mechelen,8.0,21.02.2025,19:45,away,1,1,D,draw,0.61,0.26,0.52,0.48,11,5,3,1,1.0,0.0,0,4,0.83,0.81,2.0,2.0,0.0,0.0,6,2,2.0,2.0,5.0,2.0,6.0,2.0,1.0,0.0,16.0,10.0,2,2,13.0,7.0,0.65,0.69,0.24,0.0,26,29,7,13,0.84,0.78,24.0,32.0,9.0,15.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,9,0,0,0,0.28,0.0,0.42857142857142855,0.09090909090909091,1.0,0,0.0,0,0.0,0.0
14.0,St. Truiden,7,10,13,41,56,-15,31,Beerschot VA,16.0,21.09.2024,15:00,away,3,0,W,team,0.0,0.0,0.51,0.49,20,14,11,0,0.0,0.0,7,4,0.0,0.0,1.0,0.0,0.0,0.0,9,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,29,18,13,4,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2,0,1,1,0.3076923076923077,0.2,0.42857142857142855,0.16666666666666666,1.0,1,0.3,3,0.2,0.23
14.0,St. Truiden,7,10,13,41,56,-15,31,Charleroi,10.0,21.12.2024,15:00,away,1,2,L,opponent,1.16,1.77,0.51,0.49,14,19,4,7,1.0,5.0,5,12,0.86,0.85,1.0,1.0,0.0,0.0,5,4,5.0,8.0,8.0,11.0,6.0,8.0,1.0,0.0,20.0,35.0,2,1,5.0,9.0,0.69,0.76,0.25,0.21,9,17,9,5,0.71,0.4,22.0,19.0,6.0,9.0,5,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,4,0,2,2,0.2962962962962963,0.2,0.42857142857142855,0.15384615384615385,0.0,0,0.2,-1,0.2,0.2
14.0,St. Truiden,7,10,13,41,56,-15,31,Club Brugge KV,2.0,23.11.2024,15:00,away,0,7,L,opponent,0.26,2.39,0.39,0.61,9,19,1,11,0.0,4.0,4,5,0.81,0.87,1.0,0.0,1.0,0.0,5,5,3.0,3.0,3.0,12.0,6.0,7.0,0.0,1.0,9.0,37.0,1,1,9.0,11.0,0.75,0.74,0.27,0.18,6,28,11,9,0.63,0.6,23.0,7.0,5.0,9.0,4,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,5,0,2,2,0.2857142857142857,0.2,0.42857142857142855,0.14285714285714285,0.0,0,0.1,-7,0.2,0.17
14.0,St. Truiden,7,10,13,41,56,-15,31,Antwerp,5.0,24.01.2025,19:45,home,1,1,D,draw,3.03,1.57,0.42,0.58,19,18,6,8,6.0,2.0,3,9,0.82,0.86,2.0,3.0,0.0,1.0,10,5,3.0,5.0,15.0,12.0,4.0,6.0,0.0,1.0,50.0,26.0,1,2,8.0,11.0,0.7,0.77,0.45,0.2,23,17,11,8,0.46,0.67,21.0,23.0,11.0,6.0,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1,1,0,0,0.27586206896551724,0.2,0.4,0.14285714285714285,0.0,0,0.0,0,0.2,0.14
14.0,St. Truiden,7,10,13,41,56,-15,31,Royale Union SG,3.0,25.08.2024,15:00,home,0,0,D,draw,0.0,0.0,0.53,0.47,5,13,0,2,0.0,0.0,3,8,0.0,0.0,2.0,3.0,1.0,0.0,5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,20,23,11,11,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,13,1,0,0,0.26666666666666666,0.2,0.375,0.14285714285714285,0.0,0,0.0,0,0.2,0.14
14.0,St. Truiden,7,10,13,41,56,-15,31,Cercle Brugge KSV,13.0,26.04.2025,19:45,away,1,3,L,opponent,0.46,2.32,0.51,0.49,8,11,3,6,1.0,4.0,3,3,0.69,0.66,8.0,3.0,1.0,0.0,4,1,1.0,4.0,6.0,8.0,2.0,3.0,0.0,0.0,13.0,28.0,3,2,12.0,14.0,0.59,0.53,0.23,0.4,23,28,14,12,0.65,0.67,34.0,17.0,11.0,9.0,3,2,0.28,2.47,0.0,0.0,0.0,0.0,0.3,0.35,0.25,0.76,64.0,52.0,0.0,0.0,1.0,1.0,2.47,0.28,-0.53,-0.72,15,3,0,2,2,0.25806451612903225,0.0,0.375,0.13333333333333333,1.0,0,0.0,-2,0.0,0.0
