Rank,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,opponent_rank,Time,team_goals,opponent_goals,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Passes_team,stat_Passes_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent
5.0,13,12,5,41,26,15,51,8.0,0.8499999995749999,2,0,0.64,0.36,13,11,3,3,1,10,2.0,1.0,9,8,1,0,1,0,10.0,10.0,21,31,10,10,3,1,1.8,0.74,0.0,0.0,0.87,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,13,12,5,41,26,15,51,7.0,0.9999999995,1,1,0.49,0.51,7,9,2,1,3,9,3.0,2.0,4,5,1,3,0,1,11.0,14.0,19,35,12,12,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,13,12,5,41,26,15,51,14.0,0.9499999995249999,2,2,0.48,0.52,12,12,2,4,4,5,6.0,1.0,7,5,3,3,3,1,11.0,14.0,31,23,15,10,2,0,1.01,1.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,13,12,5,41,26,15,51,2.0,0.9499999995249999,1,1,0.64,0.36,16,8,4,1,6,3,3.0,1.0,7,5,5,2,1,7,9.0,12.0,21,23,12,9,0,3,1.06,0.26,1.0,0.0,0.87,0.75,0.0,0.0,7.0,3.0,9.0,5.0,0.0,0.0,0.0,0.0,24.0,6.0,0.75,0.66,0.19,0.15,0.36,0.71,24.0,22.0,9.0,11.0,0.65,0.22,1.0,0.0,0.45,0.41,1.22,0.22,48.0,52.0,0.0,0.0,0.22,0.65,-0.78,-0.35
5.0,13,12,5,41,26,15,51,1.0,0.9149999995425,1,2,0.48,0.52,8,15,2,5,4,10,6.0,4.0,1,5,5,5,1,0,16.0,10.0,16,24,10,16,3,1,1.35,2.26,2.0,4.0,0.76,0.77,0.0,0.0,7.0,10.0,1.0,5.0,0.0,1.0,0.0,1.0,23.0,22.0,0.65,0.62,0.18,0.35,0.62,0.57,25.0,19.0,12.0,2.0,0.8,2.45,1.0,2.0,0.27,0.4,1.55,1.42,63.0,60.0,0.0,1.0,2.45,0.8,0.45,-0.2
5.0,13,12,5,41,26,15,51,7.0,0.9149999995425,1,1,0.59,0.41,10,8,3,3,2,6,1.0,2.0,7,4,0,1,4,1,6.0,8.0,21,30,8,6,2,2,0.42,1.17,0.0,2.0,0.81,0.72,0.0,0.0,6.0,6.0,4.0,2.0,1.0,0.0,0.0,0.0,19.0,16.0,0.63,0.67,0.17,0.29,0.8,0.52,31.0,14.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,13,12,5,41,26,15,51,15.0,0.89999999955,3,1,0.75,0.25,16,7,5,3,9,1,1.0,0.0,8,4,3,0,0,0,17.0,5.0,27,18,5,17,2,2,2.36,0.35,2.0,0.0,0.85,0.62,0.0,0.0,10.0,5.0,6.0,2.0,2.0,0.0,2.0,0.0,26.0,8.0,0.72,0.6,0.27,0.14,0.8,0.77,14.0,41.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,13,6,35,26,9,46,4.0,0.89999999955,1,2,0.45,0.55,12,8,3,5,7,5,3.0,4.0,5,1,4,2,0,5,8.0,6.0,38,27,6,8,3,2,0.91,1.01,2.0,1.0,0.76,0.8,0.0,0.0,6.0,6.0,6.0,2.0,0.0,1.0,0.0,1.0,14.0,12.0,0.68,0.64,0.23,0.19,0.87,0.67,28.0,33.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,13,6,35,26,9,46,1.0,0.89999999955,0,0,0.58,0.42,10,10,1,4,8,2,4.0,6.0,5,5,4,1,2,3,10.0,18.0,16,16,18,10,4,1,0.97,1.09,0.0,1.0,0.82,0.75,0.0,1.0,6.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,26.0,23.0,0.69,0.66,0.21,0.44,0.8,0.56,22.0,29.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,13,6,35,26,9,46,3.0,0.9149999995425,2,1,0.36,0.64,8,11,3,4,2,10,1.0,1.0,4,4,1,3,0,1,12.0,12.0,15,30,12,12,3,1,0.41,1.5,0.0,3.0,0.75,0.86,0.0,0.0,4.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0,22.0,38.0,0.7,0.73,0.1,0.32,0.82,0.5,38.0,16.0,10.0,8.0,0.43,1.78,0.0,1.0,0.41,0.81,0.39,1.45,50.0,65.0,0.0,1.0,1.78,0.43,0.78,-1.57
6.0,11,13,6,35,26,9,46,15.0,0.7999999995999999,2,1,0.68,0.32,30,11,11,5,8,4,4.0,6.0,10,3,9,3,1,0,21.0,13.0,27,21,13,21,4,9,2.67,1.09,3.0,2.0,0.83,0.65,0.0,0.0,18.0,4.0,12.0,7.0,2.0,0.0,2.0,0.0,54.0,13.0,0.72,0.51,0.32,0.13,0.67,0.63,24.0,48.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,13,6,35,26,9,46,8.0,0.9499999995249999,1,0,0.53,0.47,9,15,4,7,4,2,1.0,1.0,3,4,2,4,4,6,9.0,8.0,17,20,8,9,7,3,0.78,0.79,0.0,0.0,0.86,0.85,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,13,6,35,26,9,46,7.0,0.9999999995,2,2,0.28,0.72,12,21,4,7,2,5,2.0,1.0,7,8,1,6,3,1,14.0,13.0,18,29,15,13,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,13,6,35,26,9,46,5.0,0.9499999995249999,1,0,0.39,0.61,14,11,5,5,8,3,4.0,2.0,6,6,3,0,0,2,6.0,12.0,17,33,12,6,5,4,1.91,0.66,3.0,1.0,0.77,0.86,0.0,0.0,8.0,4.0,6.0,7.0,0.0,0.0,0.0,0.0,15.0,24.0,0.61,0.76,0.12,0.24,0.47,0.52,28.0,22.0,8.0,7.0,1.71,0.99,1.0,2.0,0.3,0.51,0.86,1.01,49.0,53.0,0.0,1.0,0.99,1.71,0.99,0.71
6.0,11,13,6,35,26,9,46,14.0,0.80749999959625,0,2,0.59,0.41,14,18,6,7,3,4,0.0,5.0,3,8,5,3,1,1,10.0,7.0,26,18,7,10,5,6,0.7,2.31,0.0,0.0,0.8,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,13,6,35,26,9,46,7.0,0.89999999955,0,2,0.58,0.42,15,13,5,4,2,3,2.0,1.0,6,6,4,3,1,4,13.0,12.0,19,18,12,13,2,5,1.75,2.2,3.0,2.0,0.81,0.79,0.0,0.0,10.0,11.0,5.0,2.0,3.0,0.0,0.0,0.0,21.0,25.0,0.75,0.72,0.21,0.25,0.77,0.59,21.0,25.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,13,6,35,26,9,46,12.0,0.8499999995749999,1,1,0.5,0.5,17,11,2,3,4,3,2.0,3.0,6,5,9,3,0,2,11.0,9.0,32,35,9,11,2,1,2.86,0.84,5.0,2.0,0.77,0.77,0.0,0.0,15.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,39.0,18.0,0.7,0.7,0.22,0.05,0.73,0.54,29.0,44.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,13,6,35,26,9,46,8.0,0.9149999995425,0,1,0.53,0.47,14,13,0,6,4,3,1.0,1.0,7,6,7,1,1,2,14.0,8.0,28,25,8,14,5,0,0.93,0.79,1.0,0.0,0.86,0.87,0.0,0.0,10.0,10.0,4.0,3.0,0.0,0.0,0.0,0.0,22.0,17.0,0.78,0.82,0.23,0.22,0.67,0.82,25.0,33.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,13,6,35,26,9,46,11.0,0.9499999995249999,2,0,0.54,0.46,19,13,12,5,7,1,2.0,1.0,5,4,2,4,4,5,13.0,12.0,22,27,12,13,5,10,2.47,0.35,0.0,0.0,0.75,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,13,6,35,26,9,46,16.0,0.9999999995,1,1,0.5,0.5,15,13,5,3,3,2,0.0,2.0,6,5,4,5,2,1,9.0,12.0,27,28,12,10,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,13,6,35,26,9,46,5.0,0.9499999995249999,0,0,0.39,0.61,9,27,1,6,3,4,3.0,2.0,3,16,5,5,2,2,10.0,17.0,23,17,17,10,6,1,0.4,2.1,0.0,0.0,0.74,0.85,0.0,0.0,4.0,18.0,5.0,9.0,0.0,1.0,0.0,0.0,13.0,44.0,0.66,0.72,0.2,0.29,0.54,0.65,27.0,18.0,9.0,14.0,0.03,0.42,0.0,1.0,0.36,0.6,0.36,1.77,38.0,66.0,0.0,0.0,0.42,0.03,0.42,0.03
6.0,11,13,6,35,26,9,46,11.0,0.85749999957125,1,1,0.5,0.5,15,16,6,5,3,5,3.0,3.0,6,5,3,6,1,1,7.0,7.0,21,18,7,8,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,13,6,35,26,9,46,2.0,0.9149999995425,1,1,0.55,0.45,5,14,3,7,4,3,4.0,1.0,1,4,1,3,2,6,8.0,15.0,25,26,15,8,6,2,1.61,0.75,3.0,1.0,0.76,0.74,0.0,0.0,4.0,8.0,1.0,6.0,0.0,0.0,0.0,1.0,20.0,25.0,0.46,0.55,0.36,0.17,0.64,0.4,37.0,35.0,4.0,5.0,1.9,1.16,2.0,0.0,0.28,0.39,1.47,0.62,42.0,58.0,1.0,0.0,1.16,1.9,0.07,0.9
6.0,11,13,6,35,26,9,46,1.0,0.9499999995249999,3,3,0.41,0.59,10,18,4,6,5,13,5.0,6.0,3,7,3,5,1,5,17.0,18.0,23,22,18,17,3,1,0.63,3.08,1.0,5.0,0.66,0.75,1.0,0.0,6.0,12.0,4.0,6.0,0.0,0.0,1.0,1.0,15.0,31.0,0.57,0.58,0.44,0.36,0.75,0.64,22.0,17.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,13,6,35,26,9,46,4.0,0.9499999995249999,0,2,0.53,0.47,14,9,3,2,7,3,2.0,2.0,7,4,4,3,4,1,8.0,10.0,31,19,8,8,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,13,6,35,26,9,46,16.0,0.89999999955,2,0,0.53,0.47,14,9,5,2,2,3,0.0,4.0,4,1,5,6,3,2,10.0,14.0,21,23,14,10,2,3,2.18,0.32,3.0,0.0,0.84,0.8,0.0,0.0,11.0,6.0,3.0,4.0,1.0,0.0,0.0,0.0,26.0,12.0,0.77,0.71,0.18,0.22,0.56,0.68,17.0,22.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,13,6,35,26,9,46,14.0,0.89999999955,1,0,0.45,0.55,6,3,1,2,6,3,1.0,4.0,4,0,1,1,5,3,16.0,17.0,23,35,17,16,2,0,1.04,0.55,1.0,1.0,0.61,0.69,0.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,11.0,0.57,0.46,0.22,0.14,0.84,0.59,52.0,50.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,13,6,35,26,9,46,5.0,0.9649999995174999,1,1,0.47,0.53,9,13,3,4,1,3,5.0,4.0,5,6,1,3,0,2,16.0,8.0,18,25,9,17,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,13,6,35,26,9,46,4.0,0.89999999955,0,2,0.48,0.52,16,9,5,3,10,3,1.0,0.0,5,4,6,2,0,3,13.0,7.0,28,32,7,13,1,5,1.71,0.62,3.0,1.0,0.82,0.83,0.0,0.0,12.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,41.0,17.0,0.76,0.66,0.19,0.44,0.76,0.67,21.0,48.0,4.0,6.0,1.03,1.18,0.0,1.0,0.56,0.47,1.23,0.77,48.0,59.0,0.0,0.0,1.18,1.03,-0.82,1.03
6.0,11,13,6,35,26,9,46,2.0,0.9149999995425,1,4,0.61,0.39,14,16,7,7,3,3,2.0,0.0,5,5,2,4,0,2,6.0,9.0,15,10,9,6,3,6,2.01,2.01,3.0,4.0,0.89,0.81,0.0,0.0,9.0,7.0,5.0,9.0,1.0,0.0,0.0,1.0,17.0,16.0,0.78,0.65,0.14,0.38,0.63,0.67,19.0,19.0,12.0,7.0,2.41,2.74,2.0,1.0,0.59,0.46,2.06,0.91,43.0,42.0,1.0,0.0,2.74,2.41,-1.26,1.41
6.0,11,13,6,35,26,9,46,13.0,0.89999999955,2,1,0.6,0.4,21,14,7,3,10,4,2.0,3.0,6,7,8,4,2,2,8.0,12.0,23,18,12,8,2,5,2.08,0.93,3.0,0.0,0.81,0.75,0.0,0.0,16.0,9.0,5.0,5.0,0.0,1.0,0.0,0.0,44.0,18.0,0.72,0.63,0.25,0.21,0.5,0.56,16.0,43.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,13,6,35,26,9,46,2.0,0.9999999995,2,2,0.49,0.51,15,16,7,3,5,4,1.0,0.0,5,7,3,6,2,3,15.0,12.0,23,23,13,15,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,13,6,35,26,9,46,10.0,0.9499999995249999,5,0,0.53,0.47,17,9,8,0,6,1,5.0,3.0,4,3,5,6,0,3,14.0,15.0,17,19,15,14,0,3,1.56,0.32,0.0,0.0,0.8,0.77,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,13,6,35,26,9,46,5.0,0.89999999955,0,0,0.41,0.59,11,11,5,4,5,4,3.0,5.0,3,4,3,3,3,1,8.0,11.0,11,27,11,8,4,5,0.7,0.44,1.0,0.0,0.74,0.81,1.0,1.0,6.0,5.0,5.0,6.0,1.0,0.0,0.0,0.0,11.0,23.0,0.56,0.64,0.25,0.09,0.43,0.53,27.0,15.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,13,6,35,26,9,46,13.0,0.9999999995,2,1,0.42,0.58,14,17,5,8,4,5,4.0,2.0,5,7,4,2,3,3,10.0,12.0,20,28,14,14,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,13,6,35,26,9,46,15.0,0.9499999995249999,2,1,0.54,0.46,20,6,3,2,6,5,0.0,1.0,12,2,5,2,0,2,10.0,7.0,29,25,13,14,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,13,6,35,26,9,46,2.0,0.9649999995174999,1,1,0.51,0.49,12,15,4,3,7,7,1.0,0.0,5,7,3,5,5,1,9.0,10.0,23,22,10,9,2,3,1.15,0.79,2.0,0.0,0.8,0.76,0.0,0.0,7.0,7.0,5.0,7.0,1.0,0.0,0.0,0.0,21.0,27.0,0.61,0.66,0.14,0.22,0.53,0.73,26.0,26.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,13,6,35,26,9,46,10.0,0.89999999955,3,1,0.42,0.58,13,18,6,4,6,3,1.0,0.0,4,7,3,7,0,2,9.0,12.0,21,21,12,9,3,3,2.57,1.97,5.0,4.0,0.76,0.85,0.0,0.0,7.0,12.0,6.0,6.0,2.0,1.0,1.0,0.0,22.0,32.0,0.64,0.7,0.06,0.17,0.67,0.47,24.0,36.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,13,6,35,26,9,46,4.0,0.7999999995999999,2,2,0.47,0.53,16,16,5,6,4,9,3.0,1.0,7,5,4,5,3,0,12.0,8.0,23,17,8,12,4,3,1.68,2.34,2.0,3.0,0.79,0.79,0.0,0.0,10.0,11.0,6.0,4.0,1.0,0.0,0.0,1.0,23.0,24.0,0.7,0.65,0.21,0.23,0.44,0.6,21.0,26.0,13.0,5.0,1.7,2.44,0.0,2.0,0.39,0.41,0.5,1.55,44.0,53.0,0.0,1.0,2.44,1.7,1.14,-0.3
6.0,11,13,6,35,26,9,46,3.0,0.89999999955,1,0,0.38,0.62,15,14,3,4,4,6,2.0,2.0,4,6,8,4,2,0,14.0,13.0,17,15,13,14,4,2,0.93,1.07,1.0,2.0,0.74,0.84,0.0,0.0,6.0,8.0,9.0,6.0,0.0,0.0,0.0,0.0,19.0,26.0,0.65,0.74,0.32,0.44,0.55,0.67,24.0,26.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,13,6,35,26,9,46,1.0,0.9499999995249999,1,2,0.58,0.42,19,13,3,7,4,3,4.0,3.0,7,3,9,3,0,6,16.0,20.0,18,20,20,16,5,2,0.78,1.36,2.0,4.0,0.8,0.73,0.0,0.0,10.0,5.0,9.0,8.0,0.0,0.0,0.0,0.0,27.0,10.0,0.69,0.59,0.3,0.5,0.72,0.5,4.0,30.0,6.0,15.0,0.13,2.3,0.0,1.0,0.51,0.37,0.52,0.62,50.0,60.0,2.0,1.0,2.3,0.13,0.3,-0.87
6.0,11,13,6,35,26,9,46,1.0,0.9499999995249999,0,0,0.36,0.64,9,22,3,5,4,7,3.0,1.0,2,14,4,3,1,1,8.0,21.0,24,20,21,8,5,3,0.96,1.09,0.0,0.0,0.71,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,13,6,35,26,9,46,12.0,0.9649999995174999,0,0,0.47,0.53,11,19,1,2,2,5,2.0,0.0,8,11,2,6,2,1,13.0,10.0,32,34,10,12,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,13,6,35,26,9,46,3.0,0.89999999955,1,2,0.47,0.53,14,13,5,8,6,3,3.0,1.0,6,4,3,1,0,2,13.0,14.0,17,22,14,13,6,4,0.94,0.87,0.0,0.0,0.82,0.84,1.0,0.0,7.0,8.0,7.0,5.0,2.0,1.0,0.0,0.0,24.0,22.0,0.69,0.68,0.1,0.22,0.63,0.73,27.0,32.0,11.0,6.0,0.2,2.0,0.0,1.0,0.44,0.57,0.61,0.67,43.0,48.0,0.0,1.0,2.0,0.2,0.0,0.2
6.0,11,13,6,35,26,9,46,9.0,0.9999999995,0,1,0.66,0.34,11,6,4,2,12,0,1.0,1.0,4,2,3,2,0,2,13.0,14.0,35,18,13,15,1,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,13,6,35,26,9,46,9.0,0.92249999953875,1,1,0.6,0.4,10,13,5,4,4,5,0.0,4.0,4,6,1,3,7,1,12.0,5.0,23,20,5,12,3,4,1.07,1.17,1.0,2.0,0.87,0.81,0.0,0.0,6.0,7.0,4.0,6.0,1.0,1.0,0.0,0.0,35.0,16.0,0.7,0.74,0.16,0.28,0.68,0.65,19.0,30.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,13,6,35,26,9,46,3.0,0.9649999995174999,1,1,0.35,0.65,3,13,1,2,0,5,2.0,4.0,2,8,0,3,1,0,15.0,5.0,17,22,5,13,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
