Rank,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,opponent_rank,Time,team_goals,opponent_goals,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent
17.0,8,10,20,27,58,-31,34,7.0,0.9999999994858612,1,2,0.63,1.96,0.4,0.6,11.0,13.0,2.0,7.0,2.0,3.0,6.0,6.0,0.76,0.88,3.0,1.0,4.0,3.0,5.0,3.0,5.0,8.0,6.0,5.0,1.0,0.0,12.0,28.0,1.0,1.0,12.0,13.0,0.53,0.82,0.17,0.11,25.0,17.0,13.0,12.0,0.86,0.56,28.0,22.0,6.0,12.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17.0,8,10,20,27,58,-31,34,2.0,0.9999999994858612,0,2,0.38,2.14,0.39,0.61,10.0,11.0,4.0,3.0,0.0,0.0,6.0,10.0,0.82,0.81,2.0,0.0,4.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,13.0,0.0,0.0,0.0,0.0,11.0,19.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,8,10,20,27,58,-31,34,7.0,0.9999999994858612,1,0,0.42,1.64,0.27,0.73,9.0,26.0,3.0,7.0,1.0,2.0,4.0,14.0,0.64,0.88,3.0,2.0,5.0,12.0,1.0,7.0,6.0,18.0,3.0,8.0,0.0,2.0,13.0,47.0,0.0,1.0,11.0,11.0,0.43,0.82,0.67,0.25,19.0,17.0,11.0,11.0,0.67,0.63,65.0,16.0,5.0,7.0,7.0,2.0,0.49,1.55,0.0,0.0,0.38,0.59,0.41,1.22,47.0,49.0,0.0,1.0,1.55,0.49,1.55,-0.51,0.0,0.0,2.0,1.0
17.0,8,10,20,27,58,-31,34,19.0,0.9999999994858612,1,0,0.66,2.53,0.4,0.6,7.0,16.0,2.0,6.0,1.0,6.0,2.0,6.0,0.78,0.83,3.0,1.0,4.0,7.0,1.0,3.0,5.0,12.0,2.0,4.0,0.0,1.0,10.0,36.0,1.0,2.0,12.0,16.0,0.7,0.71,0.25,0.2,13.0,22.0,16.0,12.0,0.42,0.64,42.0,10.0,4.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,8,10,20,27,58,-31,34,2.0,0.8740359892678478,0,4,0.88,2.13,0.49,0.51,17.0,9.0,4.0,5.0,0.0,4.0,7.0,0.0,0.87,0.89,0.0,2.0,8.0,1.0,5.0,3.0,12.0,7.0,5.0,2.0,0.0,0.0,13.0,22.0,1.0,4.0,12.0,13.0,0.73,0.69,0.25,0.25,14.0,17.0,13.0,12.0,0.7,0.3,10.0,19.0,12.0,7.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,8,10,20,27,58,-31,34,1.0,0.7197943441029334,0,1,0.61,2.4,0.35,0.65,11.0,24.0,2.0,8.0,0.0,0.0,5.0,16.0,0.73,0.86,2.0,3.0,4.0,7.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,7.0,0.0,0.0,0.0,0.0,17.0,18.0,7.0,13.0,0.0,0.0,0.0,0.0,9.0,7.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,8,10,20,27,58,-31,34,3.0,0.9999999994858612,1,1,1.53,2.14,0.26,0.74,10.0,21.0,3.0,6.0,2.0,4.0,3.0,12.0,0.64,0.85,1.0,1.0,4.0,12.0,3.0,3.0,7.0,15.0,3.0,6.0,0.0,1.0,11.0,51.0,0.0,3.0,10.0,8.0,0.46,0.85,0.23,0.35,18.0,22.0,8.0,10.0,0.58,0.5,40.0,16.0,12.0,8.0,5.0,2.0,1.08,1.56,0.0,1.0,0.31,0.6,0.34,2.41,52.0,50.0,1.0,0.0,1.56,1.08,0.56,0.4,0.0,0.0,0.0,0.0
17.0,8,10,20,27,58,-31,34,8.0,0.9999999994858612,0,3,1.14,2.09,0.43,0.57,16.0,15.0,7.0,6.0,0.0,0.0,7.0,4.0,0.89,0.92,1.0,1.0,6.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,10.0,14.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17.0,8,10,20,27,58,-31,34,6.0,0.9999999994858612,0,1,0.77,1.67,0.52,0.48,8.0,10.0,3.0,3.0,2.0,2.0,2.0,5.0,0.8,0.77,2.0,3.0,2.0,5.0,3.0,2.0,5.0,8.0,3.0,2.0,0.0,2.0,18.0,12.0,0.0,5.0,10.0,12.0,0.57,0.52,0.26,0.29,15.0,20.0,12.0,10.0,0.5,0.43,25.0,36.0,10.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17.0,8,10,20,27,58,-31,34,5.0,0.9999999994858612,0,1,0.63,1.77,0.45,0.55,17.0,16.0,4.0,6.0,0.0,3.0,6.0,6.0,0.78,0.82,1.0,2.0,11.0,6.0,2.0,4.0,9.0,11.0,8.0,5.0,0.0,0.0,22.0,38.0,1.0,3.0,11.0,6.0,0.74,0.76,0.35,0.29,15.0,19.0,6.0,11.0,0.6,0.77,23.0,26.0,5.0,5.0,5.0,4.0,0.33,1.44,0.0,0.0,0.31,0.38,0.55,1.02,51.0,41.0,3.0,0.0,1.44,0.33,0.44,0.33,0.0,0.0,0.0,0.0
17.0,8,10,20,27,58,-31,34,14.0,0.8894601537843392,1,0,1.34,0.26,0.57,0.43,14.0,7.0,6.0,1.0,0.0,0.0,3.0,4.0,0.86,0.76,1.0,3.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21.0,14.0,0.0,0.0,0.0,0.0,33.0,19.0,14.0,21.0,0.0,0.0,0.0,0.0,7.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
17.0,8,10,20,27,58,-31,34,10.0,0.8894601537843392,0,2,0.44,1.92,0.43,0.57,11.0,15.0,1.0,8.0,0.0,3.0,4.0,4.0,0.79,0.86,2.0,3.0,7.0,3.0,3.0,4.0,6.0,9.0,5.0,6.0,0.0,1.0,15.0,23.0,1.0,5.0,12.0,15.0,0.63,0.73,0.32,0.31,24.0,23.0,15.0,12.0,0.61,0.73,28.0,21.0,6.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,8,10,20,27,58,-31,34,16.0,0.9999999994858612,3,1,0.69,1.79,0.53,0.47,6.0,19.0,3.0,7.0,2.0,2.0,2.0,3.0,0.85,0.84,2.0,1.0,2.0,3.0,1.0,9.0,4.0,13.0,2.0,6.0,0.0,1.0,12.0,32.0,4.0,1.0,8.0,14.0,0.58,0.66,0.45,0.24,16.0,20.0,14.0,8.0,0.8,0.6,40.0,8.0,6.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17.0,8,10,20,27,58,-31,34,15.0,0.8894601537843392,1,0,2.25,1.75,0.35,0.65,17.0,21.0,4.0,2.0,0.0,0.0,7.0,10.0,0.65,0.75,1.0,3.0,8.0,7.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,11.0,27.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18.0,6,13,19,33,59,-26,31,4.0,0.5809768634545106,1,4,0.7,1.56,0.44,0.56,10.0,23.0,3.0,8.0,1.0,2.0,6.0,8.0,0.71,0.8,3.0,0.0,3.0,7.0,4.0,8.0,5.0,14.0,5.0,9.0,0.0,0.0,12.0,28.0,1.0,0.0,14.0,13.0,0.53,0.64,0.17,0.4,26.0,24.0,13.0,14.0,0.57,0.78,23.0,18.0,8.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
18.0,6,13,19,33,59,-26,31,13.0,0.7197943441029334,1,1,0.91,0.36,0.39,0.61,7.0,5.0,1.0,1.0,1.0,0.0,6.0,3.0,0.6,0.77,3.0,1.0,4.0,3.0,2.0,1.0,4.0,3.0,3.0,1.0,0.0,0.0,19.0,13.0,3.0,0.0,12.0,18.0,0.46,0.59,0.25,0.42,24.0,29.0,18.0,12.0,0.67,0.8,32.0,59.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,6,13,19,33,59,-26,31,19.0,0.7197943441029334,1,1,1.49,0.94,0.5,0.5,18.0,8.0,6.0,3.0,2.0,0.0,8.0,2.0,0.73,0.75,2.0,1.0,5.0,2.0,7.0,3.0,10.0,4.0,8.0,4.0,0.0,0.0,23.0,12.0,1.0,2.0,15.0,14.0,0.59,0.65,0.18,0.11,21.0,23.0,14.0,15.0,0.6,0.71,16.0,34.0,7.0,10.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,6,13,19,33,59,-26,31,7.0,0.5809768634545106,0,1,0.24,1.77,0.37,0.63,7.0,9.0,2.0,3.0,1.0,2.0,2.0,7.0,0.77,0.86,5.0,5.0,2.0,5.0,3.0,1.0,2.0,6.0,5.0,3.0,0.0,0.0,8.0,15.0,2.0,1.0,8.0,16.0,0.57,0.74,0.24,0.19,18.0,18.0,16.0,8.0,0.58,0.5,31.0,30.0,6.0,6.0,2.0,2.0,0.12,0.47,0.0,1.0,0.43,0.56,0.21,0.66,49.0,54.0,0.0,0.0,0.47,0.12,-0.18,0.12,0.0,0.0,1.0,1.0
18.0,6,13,19,33,59,-26,31,10.0,0.8894601537843392,1,0,0.61,0.37,0.41,0.59,9.0,12.0,4.0,2.0,0.0,0.0,3.0,6.0,0.76,0.84,1.0,0.0,4.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,17.0,0.0,0.0,0.0,0.0,28.0,20.0,17.0,9.0,0.0,0.0,0.0,0.0,12.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,6,13,19,33,59,-26,31,15.0,0.7197943441029334,0,0,0.19,0.17,0.45,0.55,7.0,7.0,1.0,1.0,1.0,0.0,2.0,3.0,0.66,0.69,0.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,6.0,6.0,0.0,0.0,14.0,10.0,1.0,0.0,15.0,9.0,0.47,0.54,0.13,0.27,30.0,20.0,9.0,15.0,0.47,0.59,41.0,27.0,12.0,9.0,1.0,1.0,0.19,0.04,1.0,0.0,0.36,0.3,0.24,0.28,63.0,48.0,0.0,0.0,0.04,0.19,0.04,0.19,0.0,0.0,0.0,0.0
18.0,6,13,19,33,59,-26,31,7.0,0.7197943441029334,1,2,0.54,2.51,0.41,0.59,7.0,16.0,2.0,6.0,0.0,0.0,3.0,5.0,0.69,0.79,4.0,2.0,3.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,19.0,0.0,0.0,0.0,0.0,24.0,17.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,6,13,19,33,59,-26,31,8.0,0.8740359892678478,0,2,0.58,1.32,0.38,0.62,8.0,16.0,0.0,5.0,0.0,3.0,2.0,6.0,0.73,0.86,2.0,4.0,4.0,7.0,4.0,4.0,7.0,11.0,1.0,5.0,1.0,0.0,17.0,34.0,5.0,2.0,10.0,17.0,0.5,0.76,0.33,0.11,20.0,20.0,17.0,10.0,0.57,0.72,19.0,25.0,13.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
18.0,6,13,19,33,59,-26,31,17.0,0.9999999994858612,1,1,0.56,1.63,0.41,0.59,11.0,18.0,6.0,3.0,0.0,0.0,3.0,4.0,0.72,0.82,3.0,0.0,2.0,13.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,24.0,0.0,0.0,0.0,0.0,22.0,26.0,24.0,7.0,0.0,0.0,0.0,0.0,8.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,6,13,19,33,59,-26,31,14.0,0.7197943441029334,4,1,1.28,0.74,0.5,0.5,15.0,12.0,5.0,3.0,1.0,1.0,8.0,5.0,0.78,0.82,2.0,2.0,8.0,8.0,2.0,1.0,9.0,9.0,6.0,3.0,0.0,0.0,18.0,21.0,0.0,0.0,15.0,16.0,0.55,0.71,0.2,0.24,21.0,20.0,16.0,15.0,0.69,0.5,22.0,24.0,9.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,6,13,19,33,59,-26,31,5.0,0.8740359892678478,0,1,0.12,1.99,0.36,0.64,3.0,16.0,1.0,7.0,0.0,6.0,1.0,9.0,0.79,0.88,0.0,0.0,1.0,6.0,1.0,3.0,1.0,10.0,2.0,6.0,0.0,2.0,4.0,28.0,1.0,1.0,10.0,12.0,0.61,0.75,0.18,0.33,17.0,25.0,12.0,10.0,0.62,0.6,30.0,19.0,8.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,6,13,19,33,59,-26,31,16.0,0.9999999994858612,2,1,0.53,0.34,0.46,0.54,15.0,3.0,4.0,1.0,1.0,1.0,4.0,0.0,0.67,0.7,2.0,2.0,4.0,2.0,7.0,0.0,6.0,2.0,9.0,1.0,0.0,0.0,13.0,11.0,3.0,0.0,16.0,21.0,0.49,0.43,0.31,0.22,22.0,25.0,21.0,16.0,0.67,0.59,35.0,22.0,6.0,3.0,0.0,2.0,1.13,0.09,0.0,0.0,0.31,0.38,0.25,0.27,63.0,73.0,0.0,0.0,0.09,1.13,-0.91,-0.87,0.0,1.0,0.0,1.0
18.0,6,13,19,33,59,-26,31,17.0,0.7197943441029334,1,3,1.33,1.08,0.49,0.51,15.0,14.0,5.0,6.0,4.0,3.0,9.0,2.0,0.67,0.7,0.0,3.0,6.0,5.0,4.0,3.0,12.0,9.0,3.0,5.0,0.0,0.0,36.0,16.0,2.0,3.0,21.0,11.0,0.53,0.62,0.2,0.25,34.0,24.0,11.0,21.0,0.68,0.64,15.0,50.0,10.0,15.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18.0,6,13,19,33,59,-26,31,11.0,0.9999999994858612,0,1,0.27,0.98,0.59,0.41,10.0,14.0,4.0,4.0,1.0,2.0,12.0,3.0,0.77,0.75,2.0,3.0,3.0,8.0,3.0,2.0,6.0,9.0,4.0,5.0,0.0,0.0,26.0,15.0,1.0,2.0,15.0,7.0,0.63,0.6,0.0,0.38,31.0,17.0,7.0,15.0,0.35,0.38,18.0,33.0,8.0,17.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,6,13,19,33,59,-26,31,1.0,0.9999999994858612,0,3,1.16,1.97,0.37,0.63,12.0,17.0,1.0,6.0,2.0,3.0,5.0,5.0,0.79,0.89,1.0,1.0,7.0,7.0,4.0,4.0,9.0,11.0,3.0,6.0,0.0,1.0,20.0,25.0,0.0,1.0,8.0,15.0,0.63,0.8,0.35,0.39,18.0,15.0,15.0,8.0,0.4,0.75,13.0,26.0,13.0,5.0,3.0,1.0,0.03,1.34,0.0,0.0,0.44,0.67,0.99,1.64,37.0,47.0,0.0,0.0,1.34,0.03,-1.66,0.03,0.0,1.0,0.0,0.0
18.0,6,13,19,33,59,-26,31,4.0,0.8740359892678478,0,0,0.38,0.88,0.34,0.66,8.0,15.0,3.0,3.0,0.0,0.0,4.0,8.0,0.78,0.91,1.0,2.0,3.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,0.0,21.0,24.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,6,13,19,33,59,-26,31,11.0,0.9999999994858612,0,1,1.04,0.65,0.49,0.51,16.0,13.0,2.0,3.0,3.0,1.0,5.0,5.0,0.76,0.76,0.0,1.0,7.0,7.0,7.0,3.0,10.0,5.0,6.0,8.0,0.0,0.0,19.0,10.0,2.0,4.0,9.0,12.0,0.62,0.64,0.35,0.4,25.0,19.0,12.0,9.0,0.36,0.64,24.0,38.0,9.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,6,13,19,33,59,-26,31,12.0,0.7197943441029334,0,3,1.98,2.23,0.43,0.57,16.0,17.0,4.0,9.0,4.0,4.0,5.0,9.0,0.77,0.83,0.0,0.0,5.0,5.0,7.0,3.0,13.0,13.0,3.0,4.0,0.0,1.0,24.0,32.0,3.0,0.0,12.0,17.0,0.66,0.68,0.21,0.23,22.0,14.0,17.0,12.0,0.67,0.62,31.0,24.0,6.0,7.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18.0,6,13,19,33,59,-26,31,20.0,0.9999999994858612,0,0,0.91,0.46,0.39,0.61,9.0,4.0,1.0,1.0,0.0,0.0,7.0,3.0,0.65,0.73,0.0,2.0,4.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,23.0,23.0,0.0,0.0,0.0,0.0,22.0,29.0,16.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,6,13,19,33,59,-26,31,20.0,0.9999999994858612,3,1,1.22,1.19,0.32,0.68,9.0,12.0,4.0,4.0,4.0,1.0,6.0,2.0,0.77,0.9,1.0,0.0,3.0,4.0,2.0,4.0,5.0,5.0,4.0,7.0,2.0,0.0,18.0,14.0,1.0,3.0,8.0,16.0,0.67,0.81,0.18,0.31,20.0,16.0,16.0,8.0,0.58,0.64,18.0,27.0,9.0,6.0,3.0,1.0,1.6,1.05,0.0,1.0,0.33,0.58,0.53,0.74,28.0,43.0,1.0,0.0,1.05,1.6,0.05,-0.4,1.0,0.0,0.0,0.0
18.0,6,13,19,33,59,-26,31,2.0,0.9999999994858612,1,3,0.27,1.58,0.32,0.68,5.0,18.0,1.0,7.0,1.0,2.0,3.0,7.0,0.74,0.87,0.0,0.0,4.0,6.0,0.0,5.0,1.0,11.0,4.0,7.0,0.0,0.0,6.0,33.0,0.0,2.0,11.0,9.0,0.64,0.74,0.11,0.33,11.0,20.0,9.0,11.0,0.64,0.55,28.0,9.0,15.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18.0,6,13,19,33,59,-26,31,19.0,0.7197943441029334,2,2,1.17,1.89,0.46,0.54,11.0,13.0,4.0,7.0,1.0,3.0,2.0,5.0,0.72,0.74,2.0,1.0,5.0,2.0,2.0,4.0,5.0,7.0,6.0,6.0,0.0,0.0,23.0,16.0,1.0,1.0,15.0,18.0,0.66,0.6,0.29,0.19,23.0,18.0,18.0,15.0,0.36,0.46,28.0,20.0,14.0,5.0,5.0,2.0,1.55,3.01,0.0,0.0,0.45,0.47,0.82,0.91,52.0,56.0,0.0,0.0,3.01,1.55,1.01,-0.45,0.0,0.0,0.0,0.0
18.0,6,13,19,33,59,-26,31,15.0,0.8894601537843392,2,0,0.95,1.35,0.39,0.61,9.0,21.0,4.0,2.0,0.0,0.0,4.0,10.0,0.68,0.78,2.0,1.0,3.0,12.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,27.0,0.0,0.0,0.0,0.0,25.0,36.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,6,13,19,33,59,-26,31,1.0,0.5809768634545106,0,1,0.69,1.4,0.5,0.5,11.0,9.0,4.0,1.0,0.0,0.0,7.0,7.0,0.84,0.85,2.0,2.0,2.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,14.0,0.0,0.0,0.0,0.0,22.0,24.0,14.0,13.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,6,13,19,33,59,-26,31,3.0,0.8740359892678478,2,3,1.31,1.38,0.35,0.65,7.0,16.0,3.0,7.0,2.0,3.0,3.0,6.0,0.76,0.88,1.0,1.0,2.0,6.0,2.0,3.0,4.0,14.0,3.0,2.0,0.0,2.0,13.0,25.0,1.0,1.0,11.0,15.0,0.6,0.8,0.14,0.3,16.0,23.0,15.0,11.0,0.48,0.67,31.0,9.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18.0,6,13,19,33,59,-26,31,3.0,0.8740359892678478,0,5,1.06,2.42,0.47,0.53,10.0,14.0,1.0,8.0,1.0,2.0,3.0,4.0,0.77,0.82,0.0,1.0,8.0,5.0,1.0,1.0,6.0,11.0,4.0,3.0,0.0,0.0,15.0,36.0,0.0,1.0,17.0,4.0,0.58,0.76,0.21,0.3,12.0,19.0,4.0,17.0,0.65,0.59,20.0,38.0,8.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,6,13,19,33,59,-26,31,9.0,0.9999999994858612,1,1,0.69,0.75,0.36,0.64,5.0,9.0,1.0,8.0,1.0,2.0,2.0,4.0,0.65,0.78,3.0,0.0,2.0,0.0,2.0,1.0,4.0,8.0,1.0,1.0,0.0,0.0,19.0,20.0,2.0,0.0,13.0,25.0,0.56,0.63,0.25,0.39,27.0,26.0,25.0,13.0,0.56,0.35,46.0,22.0,6.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,6,13,19,33,59,-26,31,14.0,0.9999999994858612,1,2,1.15,0.83,0.7,0.3,14.0,5.0,5.0,2.0,1.0,1.0,13.0,1.0,0.79,0.57,2.0,2.0,5.0,1.0,4.0,2.0,4.0,3.0,10.0,2.0,0.0,0.0,16.0,10.0,1.0,1.0,29.0,10.0,0.62,0.4,0.17,0.33,40.0,20.0,10.0,29.0,0.63,0.81,25.0,58.0,3.0,5.0,0.0,4.0,1.03,1.39,0.0,0.0,0.52,0.3,0.37,0.62,60.0,62.0,1.0,0.0,1.39,1.03,-0.61,0.03,0.0,1.0,0.0,0.0
